Business_id,Name,City,Price Range,Review Count,Stars,Latitude,Longitude,Cuisine
_n-Rb4H20FA1WLPfZimRiw,Taj Mahal,Montreal,0,3,3.5,45.4767304,-73.6058251,Indian
_objC5q_UrNvAaISXBZciQ,Sushi Newman,Montreal,0,3,4.5,45.4382192,-73.6236961,Sushi Bars
_P4bNzVHkm-rQHMxAioZwA,Poutineville,Montreal,2,81,4,45.5404762,-73.5988438,Anonymous
_q4ZzkHAVYEEg7ruKcN2vw,Restaurant Shish-Taouk,Montreal,1,5,2.5,45.5143787,-73.5731703,Middle Eastern
_qZfxjo5_npoJNmycYG7aA,Restaurant Iris,Montreal,1,6,4.5,45.5396541,-73.6306399,Anonymous
_sE20NftkRwtw1VUXM-QJA,L'Orignal,Montreal,3,131,4,45.5026889,-73.5581625,Canadian (New)
_TiNxnxoXMep9pU5wClv6A,Piazza Pazza (La),Montreal,0,4,4.5,45.4572398,-73.4642933,Pizza
_TMU3CFI_JivbU0ucjC5CQ,Ryu,Montreal,3,8,3.5,45.5198817,-73.5955421,Sushi Bars
_U2rYiyKaroF64PYVCWpEg,Jack Astor's Bar & Grill,Montreal,2,15,3.5,45.49121865,-73.47787278,Burgers
_vuqFcv8et3oK52SF2rcFg,Graziella,Montreal,4,17,3.5,45.4995301,-73.5555918,Italian
_wIuXuDCBD8n-74ddw-dIQ,Deli La Trattoria,Montreal,1,5,5,45.4368368,-73.8968505,Canadian (New)
_XdXoDwJNSbx09v8wlynFA,Nolana Pizzeria,Montreal,2,27,4,45.500565,-73.5583553,Pizza
_z8eyM5pAiW9CtHU2bga1A,Pizzeria Magpie,Montreal,2,13,3,45.5169715,-73.5557061,Pizza
_zgFLQBXMBP7XMhKp6_BYA,Paname Sandwicherie,Montreal,1,4,4,45.53797483,-73.61480456,Fast Food
_ZGgROII4bTkc57decF85A,Bacaro Urban Pizzeria,Montreal,0,6,3,45.4716611,-73.6261888,Italian
0_3EKletnyBQQOAqYrmUnQ,C'ChoColat,Montreal,2,30,4,45.4962151,-73.5755978,Anonymous
039MksBX4qnW6v_wOpA2Ew,Le Ballpark,Montreal,2,21,4,45.5313097,-73.6126688,Italian
03IKzXT_2X8qV__BZdnxtA,Okia,Montreal,2,4,4,45.5774467,-73.6996902,Asian Fusion
08-gH0F1IGXDDlCYEpDbMg,Fiddler's Green,Montreal,2,53,4,45.49607112,-73.5751605,Anonymous
08n_s26U9MCCMe-QvEjwiA,Piri Piri Hochelaga,Montreal,2,6,4.5,45.5467664,-73.5439757,Anonymous
0AvBnd7-gs4Buj2EVlpxMA,Petinos,Montreal,2,27,4.5,45.5317062,-73.7902366,Breakfast & Brunch
0b2-YVU2Oi_LHX6KwmWjpA,Darbar,Montreal,2,120,4.5,45.5116862,-73.567365,Indian
0b9xK8HknerqoYQQ3z_NYg,Agrikol,Montreal,2,23,4,45.5197118,-73.5621687,Anonymous
0BgWMs-yBOFIkm9jo803Kg,Café Frida,Montreal,1,34,4.5,45.4746144,-73.5869638,Cafes
0bvEdXuzPhZ_MuGA5KjPkA,Pizzeria Bros,Montreal,2,19,4.5,45.50592724,-73.55602495,Pizza
0Bygrn-XjwiYLU57EWpKiA,La Grillia D'Oro,Montreal,3,4,4.5,45.4386546,-73.6232077,Steakhouses
0CSlUTZiecFhGb3CrwEoiQ,Bières et Compagnie,Montreal,2,3,3.5,45.7242819,-73.665369,Canadian (New)
0DtZaDi7scZJ6c1sRGs8Vw,Ocean Sushi,Montreal,2,10,3.5,45.5140669,-73.5762569,Sushi Bars
0dZDsLpO8xcluLZZ6sXtLA,M Cafe,Montreal,2,37,3,45.49862246,-73.57683476,Cafes
0e0zwBVof4t_CGIelV5gfQ,Presse Café,Montreal,2,7,2,45.5154613,-73.5588507,Coffee & Tea
0F9SlguwWGntcxX-ZG3CSA,Cafe Luna D'oro,Montreal,0,6,4,45.5037188,-73.5569203,Cafes
0FL85lRTZpc1I6HbfnqKuQ,Trattoria Micco,Montreal,1,6,4.5,45.45296478,-73.64570618,Cafes
0fxmzX9vxrOBDGtLWSDb4Q,Rotisserie Ebal,Montreal,0,5,3,45.51571585,-73.69603593,Anonymous
0giHAKqhmiCWS-bMPzMjQw,Aka Fuji,Montreal,2,17,4,45.4652706,-73.5666332,Sushi Bars
0gUfHbaPOZ34U9oAP2dd0w,Casa del Popolo,Montreal,1,41,4,45.5220622,-73.590626,Vegetarian
0h4Acu2I_OekwGL79lQWnA,Le Square,Montreal,3,17,3,45.515403,-73.5711616,French
0iyIM1AbDMWjJB5OEw7WVg,Bulldog Beer House,Montreal,0,3,4,45.4691951,-73.5414528,Steakhouses
0JYy7b7rmRH6mmAZ8EuFxQ,Le Zéphire,Montreal,2,6,2.5,45.5209427,-73.5759581,Cafes
0KU-tajtS1YDaqNN_EmPEA,Chennai Express,Montreal,0,3,4.5,45.5045856,-73.5686077,Indian
0lP8Y9-51l7LydplYtDfBg,La Salle à Manger,Montreal,3,83,4,45.52981896,-73.57715809,Breakfast & Brunch
0MQbIFVam9tIRLSdz5_Rag,Le Lotus Bleu Restaurant,Montreal,1,10,4,45.4569343,-73.5719045,Chinese
0ms0KIi4TldMAHSElBoWWg,Kinoya Izakaya,Montreal,2,33,3,45.521984,-73.5791683,Japanese
0NKoM64Tp6qEvMz-DYWhbw,Les Enfants Terribles,Montreal,2,28,3,45.473215,-73.538076,Anonymous
0OhiWafyODzdWh4LR1Fphw,Restaurant Da Vinci,Montreal,4,26,4,45.4956322,-73.5747077,Italian
0OO33xWUYsfIzL9DU4DfXw,Restaurant Du College,Montreal,2,5,3,45.5096886,-73.6749058,Italian
0Pid9Wbjfp6p4BUGPi6Qcg,Terrasse Place D'Armes,Montreal,2,30,3.5,45.5055088,-73.5573086,Canadian (New)
0Q4SxppwaTjQnGhdjy3Hsg,McDonald's,Montreal,1,3,2.5,45.5364442,-73.6031252,Burgers
0QFuPPkKOi9CaQYskMVO5g,Crazy Falafel,Montreal,1,4,3.5,45.5203533,-73.6748524,Mediterranean
0qU9e6D3shl4dxYyiNuqfg,Café Mariposa,Montreal,1,4,4,45.47903305,-73.62402231,Breakfast & Brunch
0Rf3R61n9Ac45mS408n4Ww,Cacao 70,Montreal,2,185,4,45.48998298,-73.58333588,Breakfast & Brunch
0RsYRnk0z2Y_GbK7fB9nLQ,Cabotins,Montreal,2,8,4,45.556098,-73.530822,Breakfast & Brunch
0U_EE7Z9P7TKNj2HCbhi8A,Maison Grecque La,Montreal,2,4,4.5,45.5213463,-73.5753439,Greek
0uiTtPZY34OD18dA2CWzqA,Commerce Bar Gastronomique,Montreal,2,17,3.5,45.5009888,-73.5596071,Anonymous
0WhQ8juXQ7CwbuHGKTsFJw,Les Délices de l'Île Maurice,Montreal,2,8,4.5,45.4648436,-73.5674475,Indian
0WkA-i33LYolDZsVjSBavw,Chez Milo & Fine,Montreal,1,5,4,45.5383232,-73.6012787,Cafes
0Wv-7RqDZGRIyLzOM5cdlg,Vie&Nam,Montreal,2,3,3.5,45.50361,-73.571405,Vietnamese
0X9e90_Bn1GS0nlF1Icu2w,Bonsa Sushi,Montreal,2,6,3.5,45.52530282,-73.58624145,Sushi Bars
0xiOY84T0FuSBKTtdKAAZA,Chez Benny,Montreal,2,3,3,45.4857281,-73.6276459,Burgers
0XKW_jUfxG8ViW1d2VVNTQ,Five Guys,Montreal,2,40,3.5,45.50252697,-73.57048739,Fast Food
0YTDinp9GH4kj1qp5pfeeA,Madhatter Pub,Montreal,1,29,3.5,45.4965151,-73.5745557,Burgers
0zl6CUKK3OxeoBocBiNC4w,Kazu,Montreal,2,431,4.5,45.49297193,-73.58008845,Japanese
1_c8vjJk6jUk9btzDiMe0A,Bistro Entre Ciel Et Terre,Montreal,2,16,4,45.4629621,-73.5730338,Anonymous
16jP9XNNLLv7e_hpLX_jIA,F+F Pizza,Montreal,2,19,3.5,45.47475785,-73.58688712,Pizza
1aHoOynysVOQnkethOWWkA,Rotisserie Portugalia,Montreal,2,23,3.5,45.5174936,-73.5820222,Anonymous
1bPngA5zYQjTvt-qQ4xJqw,Le Local,Montreal,3,96,4,45.4979977,-73.557917,French
1Dba1fUiAMSpPmR0pI05ag,Azteca,Montreal,2,10,4,45.5418745,-73.6155453,Mexican
1dmFVHlSC-rBi0FyCzU2kA,Le Pionnier,Montreal,2,3,3,45.4285977,-73.8286295,Barbeque
1dprSfGrxNxgYiuYcmb3FQ,Liverpool House,Montreal,3,152,4,45.48297577,-73.57537554,French
1EBp5c5t6QzfT8eozTahVQ,El Chalateco,Montreal,2,15,4,45.5349826,-73.6039283,Anonymous
1eLPQ67ayM5JoV7O7mn0kQ,Restaurant Amaranto,Montreal,2,27,4.5,45.4713633,-73.6264238,Mexican
1Ep5GrhzLlU863gTMyPvng,Restaurant Senatore,Montreal,0,3,2.5,45.5078805,-73.5520805,Canadian (New)
1I_lxaBBCK4TqYliZhfokg,MStar Sandwich,Montreal,0,3,4.5,45.49687581,-73.62378627,Anonymous
1kbC_52wOm8FxbbmZWS3Yw,JoBlo,Montreal,2,32,3.5,45.4657348,-73.5668533,Steakhouses
1KFrIIhGMKwo2IvWnwAoSg,Chow's Restaurant Chinese Food,Montreal,1,11,3.5,45.4446574,-73.7408746,Chinese
1mGjUeBlm3Z3LDFsbTYqwQ,Restaurant Zibo,Montreal,2,14,2.5,45.49311077,-73.55703351,Pizza
1mOxsDg-r02Ftfpl_D3Xfw,Restaurant Côba,Montreal,4,7,3.5,45.5170679,-73.5978022,Thai
1nYhyiluPnAGssHin3dU1g,Galo,Montreal,2,9,4,45.5138033,-73.6474691,Barbeque
1OFxKn4wSmUw8Ioo7OU_-Q,Brioche Dorée,Montreal,2,8,3.5,45.5141332,-73.5728176,Cafes
1ohCXrrWNxcqKJXbyyajWw,Ichigo Ichie,Montreal,2,20,4.5,45.5212717,-73.5784901,Japanese
1P3EU4xdvG5fJgqlp9KFrw,Le Mitoyen,Montreal,4,4,5,45.5286465,-73.8204449,French
1ph8PZjCMXdui-RCC3v-fA,Burger de Ville,Montreal,2,42,3.5,45.4532844,-73.6459719,Burgers
1RLGEWT2iU_wYUr6L6QQzg,Reuben's,Montreal,2,63,3.5,45.5016498,-73.5710942,American (Traditional)
1SFM-hfzxAtQJVEQMJZd9A,Juste Nouilles,Montreal,0,3,3.5,45.5508384,-73.5730789,Chinese
1So07v8FGcIiUI55HAa_kQ,Cabane Hot-Dogs,Montreal,1,7,4,45.5157615,-73.564602,Hot Dogs
1tI2U77_GJ8R45K9FPAuSA,Soupebol Nouillerie,Montreal,2,11,2.5,45.5040904,-73.5686095,Chinese
1TKO_V46aJXpUtDBRQS5Jw,Deli 500,Montreal,0,3,2.5,45.5061379,-73.5720164,Anonymous
1TVr0vLaX8qOqEpPkXhhQg,Nazareth,Montreal,2,5,4,45.5916945,-73.7866437,Middle Eastern
1vIAawRHa5wZ7-qmDS25dQ,Larry's,Montreal,2,16,4,45.5241381,-73.5946503,Cafes
1ZHozTtv_UhEMscM1tBElw,Restaurant Jardin Du Sud,Montreal,1,7,3.5,45.4508248,-73.4693246,Chinese
1ZR_Fi1Jpjl4qyCTrp9zFg,Van Horne Pizzeria,Montreal,1,4,4.5,45.5190001,-73.6164656,Pizza
1ZsDRVBZDllEp1FuduAqDQ,Restaurant Cirkus,Montreal,3,11,4,45.5343943,-73.5829635,Breakfast & Brunch
21d8E4ZgnnnU83OWFrs-Wg,La Maison des Pâtes Fraîches,Montreal,2,8,4.5,45.5242688,-73.5760882,Italian
2331fVy6Nl0LKGYv7FIyDg,St-Hubert Rotisserie,Montreal,2,7,3,45.5566959,-73.7489648,Fast Food
2374m_OuzV8Gg2YLqIAhig,Ristorante Linguini,Montreal,3,7,3.5,45.43309128,-73.90446407,Italian
24Xqb3Lu9Rr2X6x6kzNnNw,Houston Square Victoria,Montreal,3,28,3,45.5022321,-73.5628024,Steakhouses
25BEeZnlk8QRoCs9UrOvgg,Rockaberry,Montreal,2,14,3.5,45.47615433,-73.62250519,Cafes
25iBod7D4tW3DxpoZQ3Dsw,McGill Pizza,Montreal,1,20,3.5,45.5070831,-73.5762515,Pizza
264z0scn2EKXx5lalM5tQQ,Chop Crazy Creations,Montreal,0,5,2,45.5012661,-73.57239,Anonymous
26FYz_H5DUTvXr8tfgwSzw,Presse Café,Montreal,1,8,3,45.56159723,-73.74319254,Coffee & Tea
26JE9TTLCyN0u55vum6pJg,Hof Kelsten,Montreal,2,51,4,45.5203886,-73.5870333,Anonymous
27eR2PYFPqrJyVWtWWGZ6Q,Bazar Café,Montreal,2,15,4.5,45.5326801,-73.606052,Breakfast & Brunch
27E-szWO6eqBAzqPkVuV_w,Bagel Bar,Montreal,2,16,2.5,45.45832455,-73.7492466,Anonymous
28Hkn8H43zt3nxsctn6omw,Kyo Bar Japonais,Montreal,2,74,3.5,45.5055686,-73.55798841,Sushi Bars
2Auo_LbKcVf64CbG0VBYdw,L'Italien Cafe Bistro,Montreal,1,3,4.5,45.5220178,-73.79259847,Italian
2-BP4L8inZ5CecmkLIT_eg,Restaurant Pizzaiolle,Montreal,2,34,4,45.4990462,-73.5542802,Pizza
2cM1L2ngS5YLR_3APAaxfQ,Cafe Imagination,Montreal,1,9,4,45.4961092,-73.5731796,Cafes
2cughmchl1LmKp8jQVDP1g,Restaurant Cafe Promenades Saint-Hubert,Montreal,0,3,4,45.5365011,-73.6026311,Canadian (New)
2c-wfOepOw-m2U1Bb4bAIA,Tampopo,Montreal,2,16,3,45.5268401,-73.5795328,Thai
2D_JQtSqgRWo9R5CdRtTKQ,Bishop & Bagg,Montreal,2,40,4,45.5252209,-73.5994348,Breakfast & Brunch
2EBfRBpgOsL0aZe8Utmv8Q,Allô Mon Coco,Montreal,0,5,3,45.44904693,-73.60931474,Breakfast & Brunch
2FIdwK2ljZFppK7qM0-haw,Restaurant L'Impressionniste,Montreal,4,8,4,45.5703255,-73.8700381,French
2fiJ2xbp-HgHA0X8zttrdw,L'Oeufrier,Montreal,2,7,4,45.5822794,-73.7061835,Breakfast & Brunch
2gkzsNHnRTyeux0Rkz1Ogw,Café Nomad Station,Montreal,1,4,3,45.5003915,-73.5574235,Anonymous
2gL-Mhq2zpesKfgEilD5BA,Cafe Et Restaurant Toot,Montreal,0,6,4.5,45.496425,-73.5737,Cafes
2gmhzfrwCJ1Tq_D8FkGUKA,Zibo,Montreal,2,4,3.5,45.5028443,-73.5688324,Pizza
2hbyn_VXBL2dtuk15DhO3A,Pizzaiolle Mont-Royal,Montreal,2,9,4.5,45.5163,-73.643568,Pizza
2hIKRM-dQlQBzTIscqE6qw,La Cervoise,Montreal,2,23,4,45.5491929,-73.5417842,Breakfast & Brunch
2HKxkfNeJxEKNQRfeBJI8A,FF Pizza,Montreal,2,5,3,45.5210209,-73.5538577,Pizza
2j9wvVrHdy6xdzNWR6Xkyg,Grillade Lafirenze,Montreal,3,3,2,45.5340124,-73.5983782,Anonymous
2kXYR2pBGocyFlh619R5Qw,Pizzalinni,Montreal,2,3,3.5,45.4570628,-73.8645948,Pizza
2lWWQWdSVwT7KHrtXFDHuA,L'Express,Montreal,3,379,4.5,45.5202676,-73.5744113,French
2M2YVFrOYxkJsqiqxdMrsA,Marco Bar & Grill,Montreal,2,7,2.5,45.4033431,-73.9511366,Italian
2nkuS1wG4y_32VfJ9mJT9A,Grill Bistro (Le),Montreal,2,10,1.5,45.5073865,-73.5526926,Canadian (New)
2nx6I9DxZa63sV5jj-PdAA,Kojax Souvlaki,Montreal,0,3,4,45.49645252,-73.70633157,Greek
2O4Csd1NHD-L9M99GPMRlA,Miyamoto- Epicerie Japonaise,Montreal,2,8,4.5,45.478421,-73.602753,Sushi Bars
2QED6Mfx303X0L1dB5kCOw,Marash Café,Montreal,1,3,4.5,45.4368569,-73.6139641,Cafes
2QFLBJ8tTHT7WrrOOD5HrQ,The Burgundy Lion,Montreal,2,145,4,45.48279015,-73.57519224,Breakfast & Brunch
2rE44bug0rA1GarQKD6g-w,Café 1880,Montreal,1,20,4,45.5128963,-73.5586119,Coffee & Tea
2ReHBO99CCJjzVqto9Mfkw,Euro-Deli Batory,Montreal,1,13,4.5,45.5243542,-73.6004121,Anonymous
2sH1oH-vuW-XtPEeQsltCg,Comptoir Express Noobox,Montreal,0,5,1.5,45.5050553,-73.5590771,Fast Food
2SOI6fHQaLt_N1p6XERu_w,Flammkoeur et Parigot,Montreal,0,3,4.5,45.54399099,-73.66765169,Cafes
2srOPiwi1K7dIVrCCUm-AA,Laitue & Go,Montreal,0,3,4.5,45.49317515,-73.55721988,Canadian (New)
2ST3inTMd3aYMNXt2MuDhw,Restaurant Amir,Montreal,0,3,3.5,45.5919573,-73.6692725,Anonymous
2uIMkQ_2ja1kXTYUgRZ5UQ,Chejoys,Montreal,2,3,3,45.538789,-73.73412,Steakhouses
2uOY0RrqcI1fp9cE79lu3g,Cafe Joe,Montreal,2,13,3.5,45.4848453,-73.5812753,Breakfast & Brunch
2V3Vg7towuCOaNyH4xoy0Q,Dilallo Burger,Montreal,1,20,4,45.48283522,-73.57558966,Burgers
2Xi8UaYi01C7oNtLtgI-ug,Bato Thai,Montreal,2,3,3.5,45.5194122,-73.5551847,Thai
2yXIl7y0fvIh8Tjob6NF_A,La maison des cyclistes,Montreal,1,14,4,45.527218,-73.573048,Coffee & Tea
2yZbT_XAXyDL7phh28ZZQw,Espresso Bison,Montreal,0,3,4.5,45.5301909,-73.5555225,Cafes
30vqUczADsjH4g5jbpSplw,EVOO,Montreal,3,26,4,45.4804882,-73.579162,French
31sKikG8V3IQL3e2SQxHAA,Dunn's Famous,Montreal,2,10,3.5,45.5522936,-73.7578806,Burgers
33h58zMSkem3yvU6frAZ3Q,Tartine et Chocolat,Montreal,0,6,3.5,45.52445137,-73.58360514,Breakfast & Brunch
33thZqQu-o_VwwypTdT6gQ,Restaurant Chez Lien,Montreal,2,4,4,45.5345561,-73.5731832,Vietnamese
34U7oQ-BIPVrutpbXKxBOg,Puca Puca,Montreal,0,9,4,45.5250233,-73.5976775,Anonymous
35YT9GKJtATOHNooE7mdoA,Sushi Plus,Montreal,2,36,3.5,45.5218815,-73.6247077,Sushi Bars
36SbeSfd05rb1m4WAwiqGw,Restaurant Lumiere De L'inde,Montreal,3,18,3,45.5237087,-73.5939654,Anonymous
37HWJqE1uGcvMnqh1uARlw,Winneburger,Montreal,2,7,4,45.5239099,-73.6054583,Anonymous
3BM0IrC7neCttDhM08lYAQ,Bâton Rouge,Montreal,2,87,3,45.5074749,-73.5655176,Seafood
3bx6Se8Fu8D6tzGfpW2oqQ,Verses Restaurant,Montreal,3,51,3.5,45.5042937,-73.5544847,Canadian (New)
3c0YAPEToWiwDkxtNJFIgg,Café Olimpico,Montreal,1,170,4.5,45.5239689,-73.60093117,Coffee & Tea
3FHNMT6IX1j60cutRxkKCQ,Le Réservoir,Montreal,2,99,4,45.517218,-73.579186,Vegetarian
3gih1qw4sAPz22f9W_clBg,7Grains Bakery & Café,Montreal,2,7,3.5,45.5098347,-73.5515409,Anonymous
-3hB9COlwRVhTf1PLD7sUw,La Khaima,Montreal,2,33,4,45.5220555,-73.5960457,Anonymous
3I0UgFNyyk39bDcHaC5KzA,Jatoba,Montreal,3,49,4,45.5035944,-73.567674,Japanese
3IQklarg7couxZURv-UBHA,Nickels Restaurant,Montreal,2,5,2.5,45.5902333,-73.5388979,Canadian (New)
3iSDyQHZHuoCFn-GlM5lsQ,Alfa Restaurants Regd,Montreal,1,4,3.5,45.524024,-73.46815,Fast Food
3iVnX0HpaQEPFSlWVZ37HA,Ta Chido,Montreal,2,62,4,45.5226795,-73.6032405,Mexican
3Jl1bRJDncBJcpgjTqV9Bw,Smart Burger,Montreal,0,3,3.5,45.57113891,-73.75413633,Burgers
3jviiNH7_-TYojQx1ZQqgg,Restaurant de l'Apothicaire,Montreal,2,12,4,45.5350963,-73.6008565,Breakfast & Brunch
3LeVOCbIZLB730b1IiROJA,Restaurant Lune D'asie,Montreal,2,3,3,45.5367358,-73.5711354,Thai
3LYGwl7UAA4T9lJ4_OuBqQ,Basha - Des Sources,Montreal,0,3,2.5,45.48402196,-73.79551095,Middle Eastern
3m1GyEgkxaFJ2KTlyfLnNA,Tejano BBQ Burrito,Montreal,2,33,4,45.4730199,-73.5890701,Tex-Mex
3MVOWIF7hnVOILwu4p_Jeg,Nickels,Montreal,2,26,3,45.5023976,-73.5702289,Anonymous
3NaG-C0srSfRgHte7GyySg,Taverne Gaspar,Montreal,2,68,3.5,45.5060139,-73.5528946,Anonymous
3NHzTek_YH0XXdjfhkogwg,Green Cafe,Montreal,0,4,3,45.53229898,-73.65219516,Breakfast & Brunch
3ntET8y1imh854cMN49WYg,Sushi Net,Montreal,2,3,3,45.5120598,-73.5620843,Vietnamese
3oPpYxprpC-cp5OKLMUuBA,La Prep,Montreal,2,3,2.5,45.5068016,-73.5693015,Breakfast & Brunch
3OqVb9vKdrmR-6SdEyZfbA,Le Richmond,Montreal,3,34,3.5,45.4886646,-73.5667708,Italian
3pgTR-ufeFOyQSRf-03F0w,Zushi Sushi,Montreal,2,11,3,45.4938204,-73.5796437,Sushi Bars
3QmM_VedBZbBFJ-Vdp7aVA,La Belle et la Boeuf,Montreal,2,122,3.5,45.4939778,-73.5790686,American (Traditional)
3qUBQaH3qUVgGNQC_c5nsg,Sushi 111,Montreal,1,9,3.5,45.5187744,-73.5877318,Sushi Bars
3R-_XyZDvyCc9UMAHZHUWA,Chez Hwang,Montreal,2,22,4,45.4702839,-73.6078103,Korean
3rhX9d9k6X83qoixKWrJpQ,Sushi Kamikaze,Montreal,0,3,4.5,45.4607291,-73.4675608,Vietnamese
3sAGbQeBUENm406Te2EfFg,Subway,Montreal,0,3,2.5,45.4957,-73.6203,Fast Food
3sNMMiuVxNzAefsVGmfVjQ,Piment 2,Montreal,2,4,4.5,45.504067,-73.558527,Chinese
3StNFdnfDPYWYsMZyvGFpA,Chez Suzette,Montreal,2,206,3.5,45.50591843,-73.5536031,French
3TJ3PUY_9brnkeFSynem3w,Bon-D,Montreal,2,12,3.5,45.5490409,-73.5741895,Canadian (New)
3tn6_FOaH4jDbBI_DDQl4Q,Café Ferlucci,Montreal,1,7,4.5,45.5395154,-73.6169989,Cafes
3uNDF5JOSAzBAOStQd1pIw,Brasserie Le Manoir,Montreal,2,27,3,45.4587149,-73.8228417,Breakfast & Brunch
3wazs8EcOMDH_PTTiHgBpw,Cafe Prague,Montreal,2,11,4.5,45.521105,-73.6145389,Cafes
3wCad_II-MEwJm44A76eng,Antidote,Montreal,2,13,3.5,45.5438876,-73.5458327,Anonymous
3WJU9MvnQfUj0aCsqMD0lw,Sushi Do,Montreal,0,5,4,45.5382723,-73.7921132,Sushi Bars
3-WLOkVK9HuJXwGDJXHCyQ,Restaurant Kim Foo,Montreal,0,6,1.5,45.497925,-73.565196,Chinese
3XpNWbuMt1mvMNRzMsBC-Q,Le Chien Rose,Montreal,3,9,4,45.5450283,-73.6668813,French
3zg5Kr-zsBDa5L-urMhIdg,Mikes Restaurant,Montreal,2,3,2.5,45.4946041,-73.7072505,Italian
3zGyUbQR5-rm-rhyxY6gnA,Pushap,Montreal,1,79,4.5,45.4975343,-73.6538838,Vegetarian
3zH5Epow76puvMvHVpmm4w,Moe's Déli et Bar,Montreal,2,39,2,45.458373,-73.747026,Anonymous
3ZNmAYxG2E6I_zSptZkkjA,Fromagerie Maitre Affineur Maitre Corbeau,Montreal,0,6,4.5,45.5330663,-73.584284,Anonymous
4_kVaUnH9dPQaDg4nEElxg,Restaurant Saigon,Montreal,1,11,2,45.5019664,-73.5750599,Vietnamese
4_s27kzUyuPwGQyz8NGuSg,Maria Bonita,Montreal,2,16,4.5,45.5257128,-73.5946101,Mexican
41y4s9aVkhYkWpR6fPE0dg,Restaurant L'harmonie D'asie,Montreal,2,4,4.5,45.5177397,-73.5788242,Vietnamese
433QNeRTz3-cMcAnTYDoYw,Engaufrez-vous,Montreal,2,41,4.5,45.518211,-73.581501,Breakfast & Brunch
44HHIG46XUeUiPsTD51xCQ,Officina,Montreal,1,8,4.5,45.5022923,-73.5628912,Anonymous
46OnCyLtC6oY5ANrVn26xg,Bienvenue en Inde,Montreal,2,14,3,45.5255468,-73.5859739,Indian
46TCdPSuzX6t4B6ZC3p9CA,Bâton Rouge,Montreal,2,9,4,45.6005276,-73.5685518,Seafood
