Business_id,Name,City,Price Range,Review Count,Stars,Latitude,Longitude,Cuisine
5CKtgK5jb0wX0LGs3JthEw,Wingin Out,Urbana-Champaign,2,29,3,40.110039,-88.2351429,Fast Food
5FPsw0_mNhylWujmJHseCQ,Golden Wok,Urbana-Champaign,1,86,4,40.1160086,-88.2328394,Thai
5RGl0_k489Q8vfr7spyDmQ,Burrito King At Torticas,Urbana-Champaign,1,9,4,40.1102881,-88.2325689,Mexican
6AHfkdtpx7yLOFetI38gHQ,Chopstix,Urbana-Champaign,1,50,3,40.110524,-88.23669,Chinese
-6GmhSnM8D48JtJkxVAmbA,Burrito King,Urbana-Champaign,0,11,4,40.1104308,-88.2326799,Mexican
6HKjKhgDLBpuZFNBOCzVQw,Le Peep Restaurant,Urbana-Champaign,2,91,3.5,40.086902,-88.247837,American (New)
6LtZI1tpMHPZv5nVHAF6rA,McDonald's,Urbana-Champaign,1,8,1.5,40.1374307,-88.2435916,Burgers
6M1F5AECDtWff1Tu3uLEWA,Empire Chinese Restaurant,Urbana-Champaign,1,39,3.5,40.110554,-88.232373,Chinese
6Ori-rHJC0lJ6uEt4D_Lkw,Sushi Ichiban,Urbana-Champaign,2,40,3,40.1108681,-88.2283044,Sushi Bars
6U94ybDpNd0fTL7TIzb5Kg,Jupiter's Pizzeria and Billiards,Urbana-Champaign,2,86,4,40.11774191,-88.24151398,Pizza
6UftUvNBqANqybf8wpWeNA,Ambar India,Urbana-Champaign,2,44,3.5,40.1113654,-88.228907,Indian
7QyBU6vqp1R9JnZYfPtNPQ,Woori Jib Restaurant,Urbana-Champaign,1,70,3.5,40.10959,-88.230064,Korean
8LCPOZXh_yvigEOWg0ZR2g,Sushi San,Urbana-Champaign,1,3,2.5,40.109243,-88.227253,Anonymous
8RP_A9rBaDRMQUwNYSl7YA,Basil Thai Urbana,Urbana-Champaign,1,78,3,40.1065482,-88.2217353,Thai
9nmeU-OOyxkn8vRy5dolNg,Caffebene,Urbana-Champaign,2,48,2.5,40.1065109,-88.2218027,Coffee & Tea
9SFWEreW7wAXB3zYu28r_Q,Hardee's,Urbana-Champaign,1,11,2.5,40.0956999,-88.2454984,Burgers
a4JU2JqAbT0p8_A8s_v8Kw,Meatheads,Urbana-Champaign,2,120,4,40.101522,-88.24448,Burgers
AB5RgQ0ZnMThdqgFS3cPuw,Radio Maria,Urbana-Champaign,2,241,3.5,40.1171251,-88.2426687,Breakfast & Brunch
AjgLxtP_cejKAlw3GmXpsQ,Po' Boys Restaurant,Urbana-Champaign,2,42,4,40.1167919,-88.205811,Pizza
Aln3dngHMyG6OyPBe7fucw,Wedge Tequila Bar & Grill,Urbana-Champaign,2,91,3,40.119807,-88.2438559,Mexican
amHyyeQJ7Q8k8jTw_miXLw,Hilton Garden Inn,Urbana-Champaign,2,28,3.5,40.0991265,-88.2462073,American (New)
AodYROfPTfYuRAL4f_dTdg,KFC,Urbana-Champaign,1,5,2.5,40.1163,-88.211,Fast Food
bcW-OuYklAXeEZWBgc7TaA,Pekara Bakery and Bistro,Urbana-Champaign,1,124,3.5,40.1170088,-88.2432482,Anonymous
BikDzi8YhQkTJP_nAGOEUA,Dublin O'Neil's,Urbana-Champaign,2,106,3.5,40.1190386,-88.2438816,Anonymous
bkbOmsZ9cOggOnpKsxOyiQ,The Bread Company,Urbana-Champaign,2,101,3.5,40.1066554,-88.2236278,American (New)
BYqyxLaW9aIQ07BRs-Khrw,Shanghai 1938,Urbana-Champaign,2,3,1,40.11089981,-88.22563461,Chinese
cab8Jri_Zdz2487hG5em6w,Dragon Fire Pizza,Urbana-Champaign,1,21,4.5,40.1164204,-88.2433829,Pizza
caK31Iq3TClNCRB9WH9lhQ,Mirsung,Urbana-Champaign,1,10,3.5,40.1097873,-88.2404819,Indian
CcsJm10_5ULE0j41DkcQ6g,V Picasso,Urbana-Champaign,3,59,4,40.117237,-88.2431919,Anonymous
cF2s9dlQ0ZiSDUdH-odoKQ,Dairy Queen,Urbana-Champaign,1,6,4,40.116138,-88.220314,Fast Food
cmLB5X26RJXWdZ2qrS5KOg,The Red Herring Vegetarian Restaurant,Urbana-Champaign,1,48,4,40.106704,-88.225188,Vegetarian
CRgeCxjrOrAqW3x_bt7e8g,Pancheros Mexican Grill,Urbana-Champaign,1,5,2.5,40.09183867,-88.2458799,Mexican
cT9uP_Lr5bz6jhIqZPlLcw,El Charro,Urbana-Champaign,1,46,4,40.1100704,-88.2395746,Mexican
Cu4WjKd2EZ-b5PxPXyH9EA,Kato's Cajun,Urbana-Champaign,2,6,2.5,40.1166102,-88.2412504,Anonymous
CyS-v4frMGcXeDIl2sZtqQ,Domino's Pizza,Urbana-Champaign,2,5,3,40.1242205,-88.2004115,Pizza
d1ZT8gm7MTNHipyHEphKYA,Panera Bread,Urbana-Champaign,1,25,2.5,40.138507,-88.243173,Anonymous
D7ENnY6AzeFxlhNfnVH54w,Pho Cafe,Urbana-Champaign,1,32,4,40.110039,-88.229804,Thai
DB5rZ9spvyhBJsqOwckncw,South China Restaurant,Urbana-Champaign,2,25,4,40.112114,-88.241292,Chinese
DjJS8vJXzmpwMUEAcxCexg,301 Mongolia,Urbana-Champaign,2,53,3.5,40.118742,-88.2443626,Anonymous
dJO8yBh-GIIn1vl9MDSX3A,Windy City Express,Urbana-Champaign,1,17,3.5,40.116262,-88.208633,Burgers
dnRzZsej_I1URXYqEGGm7w,Miga,Urbana-Champaign,3,81,4,40.11839264,-88.24393324,American (New)
DntkMrzlbFPdOdxJtEWLBw,Bevier Cafe,Urbana-Champaign,1,23,4,40.1047765,-88.2246853,American (New)
doCqqCuoDsIQYDSY2gkUtQ,Za's Italian Cafe,Urbana-Champaign,1,30,3.5,40.1399247,-88.2458532,Italian
dvO4zlxg3GoK_CiqbvtxbQ,Masijta Grill,Urbana-Champaign,2,57,4,40.1137608,-88.2088348,Korean
DWZ1_iy-cTeehK5FTiqH-g,Steak 'n Shake,Urbana-Champaign,1,10,1.5,40.133231,-88.198592,Burgers
ec1gbPLxYhUYDu_1h4c7dQ,Cafe Sababa,Urbana-Champaign,1,4,5,40.108761,-88.231538,Vegetarian
efJQBC6yfKzUvn0Fk08vbw,Cactus Grill,Urbana-Champaign,1,44,4,40.0996476,-88.2447937,Mexican
EJCIIIy4RghSG3Blsg9BrA,Cravings,Urbana-Champaign,1,121,4,40.11122037,-88.22906041,Asian Fusion
ekRwCkp1nS1hsbXLAOiPzw,Panda Express,Urbana-Champaign,1,7,3,40.1105984,-88.2290979,Fast Food
eKzME8Ax_RHe1f0YmXD8tg,China Garden,Urbana-Champaign,1,15,3.5,40.1134464,-88.2030631,Chinese
elwuxXreWA3IVAW5qNOw3g,Jimmy John's,Urbana-Champaign,1,25,4,40.1055528,-88.2194171,Anonymous
ey7-ihj-OjM4sEOwWTc06Q,Atlanta Bread,Urbana-Champaign,1,47,3,40.0929439,-88.2459946,Cafes
Fb3Pl0PO_ojEyChkM_SApA,Fat Sandwich Company,Urbana-Champaign,1,77,3,40.1092381,-88.2315641,Anonymous
fREkmfcmiusbDkXDKRit3g,Mashawi Grill,Urbana-Champaign,1,63,4.5,40.110041,-88.2296889,Mediterranean
fXpuT4mNzxzUZbt--vqzIg,Subway,Urbana-Champaign,0,5,2,40.106437,-88.221653,Fast Food
fxYiDAxCK33ANk8-QemInA,Rainbow Garden,Urbana-Champaign,2,30,3.5,40.1167919,-88.205811,Chinese
fYE54FZCIFYYdFs-AkqRuw,Flat Top Grill,Urbana-Champaign,2,89,3,40.1114257,-88.2304288,Asian Fusion
g5I1qNIGWTU3lizsneXQiw,Perkins Restaurant & Bakery,Urbana-Champaign,1,37,2.5,40.11664654,-88.22542369,American (Traditional)
Gf9HbiraKNZpxbxwScHBVw,The Apple Dumplin',Urbana-Champaign,1,28,3.5,40.13367035,-88.16253328,American (Traditional)
gVSokyUWqy14UEp_JNVL7Q,Taco Bell,Urbana-Champaign,1,13,3,40.096139,-88.245141,Fast Food
gY7617TMFGmPQR2A70L2vA,DP Dough,Urbana-Champaign,1,38,3,40.1099064,-88.2407666,Fast Food
h_usUndeAdHj-wH219-wUA,Sakanaya Restaurant,Urbana-Champaign,2,218,4.5,40.110113,-88.233218,Sushi Bars
H0D2HYqLd9MRCq68rtbTyQ,Olive Garden Italian Restaurant,Urbana-Champaign,2,47,3,40.13585198,-88.24112795,Italian
h1kMWbt6gjkIy4VC8VqVuQ,Good Fella Korean Bistro,Urbana-Champaign,2,22,4,40.1051831,-88.2438923,Korean
H8_t8PEf1FBVGPoQyVvi1w,Nando Milano Trattoria,Urbana-Champaign,3,75,4,40.1175503,-88.243507,Italian
h9xdY1NO4GnNijNChTy-8A,Bacaro,Urbana-Champaign,3,140,4,40.11690698,-88.24260192,American (New)
hy9t4AZaPOszsR73wEKm3w,Sarku Japan,Urbana-Champaign,0,9,2.5,40.1430719,-88.2396119,Japanese
i0_W9_1abdjBS7d5-pWORQ,Lai Lai Wok,Urbana-Champaign,2,89,4,40.1104755,-88.2333105,Chinese
i7lY2Ip8dEIkyuI75vNO4Q,Subway,Urbana-Champaign,0,7,2,40.11566,-88.241458,Fast Food
icumGKhp1TQEPBm5kUs3XQ,Black Dog Smoke & Ale House,Urbana-Champaign,2,96,4,40.117421,-88.2406815,Barbeque
iK_jWW1xRfLCq693JVmD6A,The Y Eatery,Urbana-Champaign,1,27,4,40.1065381,-88.22929,Thai
iUuHgmsuCPstwJlr5jH02w,J Gumbo's,Urbana-Champaign,1,58,4,40.1065109,-88.2218027,Anonymous
ivZo1goh7HXdep03NfA7Cg,Maize Mexican Grill,Urbana-Champaign,1,400,4.5,40.1104086,-88.2389546,Mexican
iYaDjwYdtqhLMY_tQFRlKA,Huaraches Moroleon,Urbana-Champaign,1,116,4.5,40.105859,-88.1951107,Mexican
iZ5BEHyjL9WOre19gx_FxQ,Bar M,Urbana-Champaign,2,7,4,40.112655,-88.2093142,American (New)
IZOKtFjm_hiL4OGmCq2NNA,The Dancing Dog Eatery & Juicery,Urbana-Champaign,2,45,4,40.112757,-88.2085029,Vegetarian
j9N_fG1PVCSY-3HY1TRQ5Q,Jimmy John's,Urbana-Champaign,1,12,3.5,40.1097893,-88.2408101,Anonymous
JaIXI_TRhHh1HbXlFC-n3w,Watson's Shack & Rail,Urbana-Champaign,2,67,4,40.117733,-88.243876,American (Traditional)
JCqFWCn31OMSk-vqF5aYNQ,Big Grove Tavern,Urbana-Champaign,2,225,3.5,40.11828541,-88.24339986,Breakfast & Brunch
jg8rb2o3n0WTB1cBxhEycg,Evo Cafe,Urbana-Champaign,2,43,2.5,40.1094391,-88.2306035,Chinese
JhEA8qHfNmIh8c6OHXnaYA,Hooters,Urbana-Champaign,2,25,2.5,40.1271729,-88.2468548,American (Traditional)
jKPEJgRE_WvryvExq7zogQ,Noodles & Company,Urbana-Champaign,1,36,3,40.1105017,-88.2306324,Anonymous
JlcbIU8V6ohFCwfuMr7tBg,Houlihan's,Urbana-Champaign,2,66,3,40.0937168,-88.2373608,American (New)
jS0mmzYf4mouMEcGzQ5Z-Q,Jurassic Grill,Urbana-Champaign,1,26,3.5,40.1104696,-88.2331177,Burgers
jydmaHFFWpKKDKTJLwThyA,The Clark Bar,Urbana-Champaign,1,13,4,40.1150169,-88.2461385,American (Traditional)
k0kNhfkp1GrYE15YDApKMg,Bangkok Thai and Pho 911,Urbana-Champaign,1,126,4,40.1105683,-88.2325823,Thai
KI96Ec7doScwF2jD6B7RdA,Toro Loco,Urbana-Champaign,2,16,3.5,40.128228,-88.199861,Mexican
kMcbuXZx3iILJVEPyLgPpQ,Panda Express,Urbana-Champaign,1,6,3,40.1427776,-88.243865,Fast Food
KQXusKEWX5iTdzSJStW8Dg,Asian Taste Restaurant,Urbana-Champaign,1,20,3.5,40.10928113,-88.23139496,Chinese
KUpdnQi16DGP54FlDWOJ6g,Bob Evans,Urbana-Champaign,1,19,3,40.1375386,-88.2444325,Breakfast & Brunch
L3S29vAyPOxmDZ04AilwnQ,Subway,Urbana-Champaign,1,5,1.5,40.0997492,-88.244739,Fast Food
l6KWHEZMr1AuabPA61wlUw,Yori Q Korean Grill & Bar,Urbana-Champaign,2,36,4,40.10769667,-88.2436597,Korean
l8B35OwrDUQTg5ojQu0tEA,Firehaus,Urbana-Champaign,2,70,3.5,40.1096938,-88.2303603,Burgers
leH24AjTrmcImAbsdh4HFQ,Jimmy John's,Urbana-Champaign,1,11,3,40.11036743,-88.23063957,Anonymous
ljsTa0MiQyVfKrgq2FOKdg,McDonald's,Urbana-Champaign,1,14,2.5,40.0975069,-88.2452826,Burgers
lmDV-oW_dNn8kGHBbuNzXg,Xinh Xinh Cafe,Urbana-Champaign,1,149,4,40.11339039,-88.20278764,Vietnamese
LN0mZ37BeruC0XjyhES-ug,Panchero's Mexican Grill,Urbana-Champaign,1,34,2.5,40.116832,-88.207131,Mexican
m19xUciXTS5zcjkYiy4xUQ,Beckman Cafe,Urbana-Champaign,1,5,3,40.115813,-88.227516,Anonymous
M2boe4Te0rQ5RasVJkPXng,Wendy's,Urbana-Champaign,1,5,3,40.1172246,-88.2051296,Burgers
M5E7DW8rqI4v37HhD2pzGQ,Peking Garden Restaurant,Urbana-Champaign,2,52,4,40.1178493,-88.2450179,Chinese
McjqmrsudvpnVxtYJKSUtQ,Burger King,Urbana-Champaign,1,4,2.5,40.0974422,-88.190285,Fast Food
M-eAou5siImNKoxxcSEX-g,Green Street Cafe,Urbana-Champaign,1,10,3,40.1099022,-88.2410371,Mediterranean
mSTjlawGZcbg8YBQx9UxFg,Jimmy John's,Urbana-Champaign,1,15,2.5,40.116832,-88.207131,Anonymous
mv1gFZ8FYsFIOTENKhXddw,Papa Murphy's,Urbana-Champaign,1,9,3.5,40.1134471,-88.2030657,Pizza
MVH3JOKpQvMTP4jxwBUhkA,Murphy's Pub,Urbana-Champaign,1,102,3.5,40.11037991,-88.23018797,American (New)
niK-GkBZ_RIFscfy-nH1rg,Old Time Meat & Deli Shoppe,Urbana-Champaign,2,36,5,40.091899,-88.2452807,Anonymous
NQvZ_RotIEalBKsJ8zuLIw,Timpone's,Urbana-Champaign,2,74,3.5,40.1064412,-88.2236523,Steakhouses
NR9KuzgfS39H5YODLMPurQ,BBQ Premium Chicken,Urbana-Champaign,2,13,3,40.1065086,-88.2212475,Korean
O_HxmcRtxdJluerS2RYqtA,Illini Union Ballroom Dining,Urbana-Champaign,1,8,3,40.110446,-88.2272864,American (Traditional)
oIU_awAiDThL0Xz0iGD5TA,Siam Terrace,Urbana-Champaign,2,145,4,40.112708,-88.209446,Thai
OkNhrobZUhpybZlpHAA_bQ,Azzip Pizza,Urbana-Champaign,1,25,4,40.1099251,-88.2314617,Pizza
oL91dKGJxL7F1u9X-QKXiw,Merry Ann's Diner,Urbana-Champaign,1,31,3.5,40.1068411,-88.2218579,Anonymous
OQIDPNTLuOD8io9FoKKIKA,Auntie Lee's Chinese Kitchen,Urbana-Champaign,2,12,3,40.1101985,-88.2402729,Chinese
oVX8BPEWRl4iBgApA3PBYw,Brixx Wood Fired Pizza,Urbana-Champaign,2,46,3,40.0903007,-88.2458718,Pizza
p6hu5CtjfAzBiYhMDY_s7A,Domino's Pizza,Urbana-Champaign,2,9,2,40.11042,-88.238456,Pizza
p7pGpir_7sZZrxmOUV3Leg,Wingstop,Urbana-Champaign,2,25,2.5,40.110411,-88.242982,Chicken Wings
p8GMdsCCy-NV_wZuDaU2Jw,Aroma Cafe,Urbana-Champaign,1,106,4,40.1170558,-88.2432469,Coffee & Tea
PeQ3gtLHAg9ov0YuM-m21A,Seven Saints,Urbana-Champaign,2,228,4,40.11655588,-88.24201277,American (Traditional)
pPWre8lbVAssER6CN0uWMw,Esquire Lounge,Urbana-Champaign,1,88,4,40.116597,-88.242292,American (Traditional)
px_FHVv6bmidLZXlfEVhaQ,Bobo China,Urbana-Champaign,2,13,2,40.11032891,-88.23175193,Anonymous
pXZtvvXtVSXHgodcGfiX_g,Pizza M,Urbana-Champaign,2,53,3.5,40.112709,-88.209325,Pizza
PYG1nrz2yYDSQk3W-vYwAA,Chipotle Mexican Grill,Urbana-Champaign,1,60,3,40.11037478,-88.23069222,Fast Food
Q_y3CeG_tsKTang0NHtVLQ,Sushi Kame,Urbana-Champaign,2,119,3.5,40.1185309,-88.2448027,Sushi Bars
Q4H5csHMZiQOZrwk-oU7yg,Seoul Taco,Urbana-Champaign,1,32,3.5,40.1114033,-88.2303911,Korean
q4raCE4a8wMEETPG45HgAA,Panera Bread,Urbana-Champaign,2,18,2.5,40.1106295,-88.2296312,Anonymous
qevmzWge4_pwJ6SB8gKTiA,Escobar's Restaurant,Urbana-Champaign,2,147,4,40.1212439,-88.2428344,American (New)
qgIAjfsGIqteEu0473miPg,Lil Porgy's Bar-B-Que,Urbana-Champaign,1,75,3.5,40.116214,-88.207915,Barbeque
qJlrHs5iyFOLA7Wly-M0pg,World Harvest Foods,Urbana-Champaign,2,51,4,40.1159605,-88.2307377,Anonymous
qUWDPFWaW0fOY66lL0diqg,Papa John's Pizza,Urbana-Champaign,1,23,2.5,40.1103562,-88.2380132,Pizza
QUZUgIHFKgYEgM-QNROgHw,B Won,Urbana-Champaign,2,75,3.5,40.0920944,-88.2452981,Korean
QZBQBQkNEefPbTo5SIoE7A,Niro's Gyros,Urbana-Champaign,1,42,3.5,40.116102,-88.2216645,Greek
R-0IVFEKseAL9wYgIhPy1w,Rosati's Pizza,Urbana-Champaign,1,39,3.5,40.1065482,-88.2217353,Pizza
r2pKiQ9LLaaVNNvBDfPd2w,Kofusion,Urbana-Champaign,2,224,3.5,40.11856662,-88.24323304,Asian Fusion
R3dSeFD8k_Z-EHNLlUELiw,Taco Motorizado,Urbana-Champaign,1,25,4.5,40.1186156,-88.2041131,Mexican
RbThUOAzsx7am1xaft29zg,Antonio's Pizza,Urbana-Champaign,1,71,4,40.1100646,-88.2296092,Pizza
rE8048_DAh3Z8Tep466wrA,Mandarin Wok,Urbana-Champaign,2,50,3.5,40.1100319,-88.2330779,Chinese
Rj0EiZoTEHqUo_wt-MTd0g,Jet's Pizza,Urbana-Champaign,1,38,4,40.1105978,-88.2428884,Pizza
rm2OnyNDnlWkSNUSxETsGg,Guido's Bar & Grill,Urbana-Champaign,2,86,3,40.1178627,-88.24330139,American (Traditional)
RSk-BYX8s5027cKo_aELrw,Attie's Bar & Grill,Urbana-Champaign,2,9,4,40.0879614,-88.1695257,American (Traditional)
RwhUzMEG2tVnZQY9dEuXzw,Kam's,Urbana-Champaign,1,46,2,40.1079898,-88.2295058,Anonymous
rzH3NU9teI9WVKt-hBsJjg,Golden Harbor Authentic Chinese Cuisine,Urbana-Champaign,2,271,4.5,40.1111456,-88.2441689,Chinese
sBw0ZgTVeRgdOA3sfGIcwQ,Destihl Restaurant & Brew Works,Urbana-Champaign,2,348,3.5,40.11837952,-88.2437014,Breakfast & Brunch
SeQv-RJ2rS070NvSRh_siQ,Silvercreek,Urbana-Champaign,2,104,3.5,40.115461,-88.2086039,Breakfast & Brunch
shwDnhZS6pvQZXaN903XgQ,Burrito King,Urbana-Champaign,0,3,2.5,40.116597,-88.220285,Mexican
SoyigEmlt4JYwnOqR_cqUw,The Ribeye,Urbana-Champaign,2,53,3.5,40.096106,-88.2454553,Steakhouses
SQASst3NU4tA-t4cmWLILA,Subway,Urbana-Champaign,1,9,2.5,40.1105931,-88.2296109,Fast Food
sz6liH4acI8N17UCxiheXA,Campus Burger,Urbana-Champaign,0,3,3.5,40.1423318,-88.2429304,Burgers
TD11IPIlFL9sLAWbN9FzdA,Hot Wok Express,Urbana-Champaign,1,20,3,40.1166669,-88.2226072,Chinese
tSObxv4wRa99nEDaB8Xisw,Milk Tea House,Urbana-Champaign,1,17,3.5,40.110554,-88.232373,Cafes
u06X5C_pIAVuOXOznIcPYw,Home of Gourmet Chinese & Thai Restaurant,Urbana-Champaign,1,36,3.5,40.108116,-88.230005,Chinese
U2VUcIbuxGT6rK1EETf8aA,Spoon House Korean Kitchen,Urbana-Champaign,2,63,3,40.1106295,-88.2296312,Korean
U8fJ4fEhoFGqxYLK_VNoEQ,A-Ri-Rang,Urbana-Champaign,1,44,3.5,40.11117352,-88.22904367,Korean
UBriZt4m5BzkvNqnCeuGmw,El Toro Mexican Restaurant,Urbana-Champaign,1,79,3,40.1070836,-88.2438972,Mexican
ucqMmYA5hiXZO1uV0YN8Vw,McDonalds,Urbana-Champaign,1,15,3,40.11042079,-88.22974501,Burgers
UcuoAlVyNXeD1Na9M47qZw,Casey's Carry Out Pizza,Urbana-Champaign,1,3,3.5,40.114686,-88.1813252,Pizza
ufOY2lQHDgSvou3YLT8gHA,Bunny's Tavern,Urbana-Champaign,1,30,4,40.1132,-88.208287,American (Traditional)
uhzZM-WwNsaVuvGRjv3mXw,Potbelly Sandwich Shop,Urbana-Champaign,1,31,4,40.1100629,-88.231789,Anonymous
uJczFcnoK8f9uWgtb0hFGw,Milo's Restaurant,Urbana-Champaign,2,67,3.5,40.0838527,-88.1904943,American (New)
umq8alp-uLf3hXnpSC99WA,Green Jade,Urbana-Champaign,1,25,4,40.0835383,-88.2228985,Chinese
URAkdLzbFwbhvp087RlvzA,Papa John's Pizza,Urbana-Champaign,1,5,2,40.098023,-88.192765,Pizza
UrxAu3jjRM_u6iQXDPzkSQ,Zorba's Restaurant,Urbana-Champaign,1,96,4,40.110085,-88.229304,Greek
u-y1z3usKenHtOGrH5Vveg,Cracker Barrel Old Country Store,Urbana-Champaign,2,23,3.5,40.133434,-88.1994841,Breakfast & Brunch
vBg5V39Vf4eTx1JVgl_5Pg,Merry-Ann's Diner,Urbana-Champaign,1,56,3,40.09845251,-88.24424621,Breakfast & Brunch
VI-zVIlK11AUz47mro8nMA,Urbana Garden Family Restaurant,Urbana-Champaign,1,33,3,40.1329664,-88.2188183,Breakfast & Brunch
vJ8mUl29TkJLXckZSxCC6A,Applebee's,Urbana-Champaign,2,20,2.5,40.06959884,-88.24905396,American (Traditional)
VlWL5QDNc0fFskZeougbhw,Penn Station,Urbana-Champaign,2,13,3,40.110756,-88.230634,American (New)
vubRS4bmJ_8yXpn-67wNZA,First Wok,Urbana-Champaign,1,25,4,40.0962948,-88.1920978,Chinese
vxFeYTFre83stnrcLAj84A,Arby's,Urbana-Champaign,1,5,3.5,40.117801,-88.20475,Fast Food
VyqJehEkM6jlrzbXOudviw,Szechuan China,Urbana-Champaign,2,25,3,40.112825,-88.239211,Chinese
wGp0fgsmqCL8ovLwQrlSKw,Bab Plus Korean Restaurant,Urbana-Champaign,2,17,3,40.1065086,-88.2212475,Korean
Wh6FdYZJz9b3x4rf6RJK_A,Taco Bell,Urbana-Champaign,0,4,2.5,40.137098,-88.243455,Fast Food
wO8c-FbduauxCGiEHchGRA,Courier Cafe,Urbana-Champaign,1,274,4,40.11282253,-88.20902299,Breakfast & Brunch
wYT34MQMvjXU_j62UiyFtQ,Hot Pot Lab,Urbana-Champaign,2,35,3.5,40.110518,-88.237281,Asian Fusion
X3WnRljmATFjSluwVWFzdQ,Moe's Southwest Grill,Urbana-Champaign,1,17,3,40.09021818,-88.24623923,Mexican
xjSFeUIvCZBzDHwQ_26TJg,El Oasis,Urbana-Champaign,1,57,5,40.117278,-88.203156,Mexican
xJwYqy04FB7GRRUNQmMDBQ,Tasty Fish Chicken & Grill,Urbana-Champaign,2,3,4.5,40.1221402,-88.2435604,American (Traditional)
xKoqmvyHBovS7RmKQn3_jg,KFC,Urbana-Champaign,1,8,2,40.0712,-88.2487,Fast Food
XLCnhlUqBLmb39LiitikkQ,Burger King,Urbana-Champaign,1,4,2.5,40.07064976,-88.24896812,Burgers
XMLbJeauBC6DANgNsJO6CQ,Big J J Fish & Chicken,Urbana-Champaign,1,21,4,40.126987,-88.238622,Fast Food
XPmdbNofdUUGQuc6QxD2pA,Yellowfin Japanese Restaurant,Urbana-Champaign,2,94,3.5,40.0987255,-88.2470903,Sushi Bars
X-UNqji6i-G6q_5jPMHV5g,Spicy Tang,Urbana-Champaign,1,12,3.5,40.11018144,-88.22967064,Chinese
XW3R4wyKl3GPSO7q0_USiw,Sunny China Buffet,Urbana-Champaign,1,8,3,40.097699,-88.191295,Chinese
ygZ1n-RjzZibC80NLgHauw,Manzellas Italian Restaurant,Urbana-Champaign,2,25,3.5,40.1158806,-88.23873,Italian
YkKEsYsSpOkDBbHBGKuWQA,Caffe Paradiso,Urbana-Champaign,1,87,3.5,40.1057373,-88.2194085,Coffee & Tea
