Business_id,Name,City,Price Range,Review Count,Stars,Latitude,Longitude,Cuisine
_DZfwU9dE9Q5I1-1jiM1vQ,Little Chicago Pizza,Phoenix,2,99,4,33.4671841,-111.9086242,Pizza
_eCrBSIXbGEW62ynS2_0lA,KFC,Phoenix,1,22,2,33.6547,-112.1,Fast Food
_EdSQOkATuCtZ5y5A2m0rw,Arby's,Phoenix,1,7,2.5,33.641684,-111.977,American (New)
_EUbTaB4OUWoIcC6wc8_8g,Papa Murphy's,Phoenix,1,13,4,33.3940553,-111.7542776,Pizza
_Ex3OUT0CBJxmn7M_ihzjg,Mafia Mike's Pizza,Phoenix,0,4,2,33.4241074,-111.7190667,Pizza
_eymim7Di9WjVOxT4OSnjg,Pizza Studio,Phoenix,1,119,4,33.4480348,-112.0742088,Pizza
_F2DNPjsqgkAd50zuX8dYQ,Harold's Corral,Phoenix,2,246,3.5,33.8301769,-111.9329179,American (Traditional)
_fEbyHiAsCMAwd7FzNljWg,Taco Bell,Phoenix,1,15,3.5,33.24702,-111.62524,Fast Food
_fMcFF-O4tUpVC6C23uyUQ,McDonald's,Phoenix,0,4,4,33.5442187,-111.9052801,Burgers
_FXql6eVhbM923RdCi94SA,Hula's Modern Tiki,Phoenix,2,887,4,33.506199,-112.074269,Seafood
_GnpdDmPqtrXkUHZ8YtvwA,Ada's Fish Fry,Phoenix,2,139,4.5,33.49234,-112.38023,Seafood
_GWZRML1R9iHNSSo4i2MPA,Loreto's Mexican Food,Phoenix,1,14,4,33.36363,-111.96354,Mexican
_gXpjRIjb5fv5f5IVGXvsw,Del Taco,Phoenix,1,27,3.5,33.466688,-111.987753,Fast Food
_HGheM2jzKEZFqkT4kyViQ,Cartel Coffee Lab,Phoenix,1,244,4,33.43419008,-111.9943392,Coffee & Tea
_HTE4pOKeJC7kcxiCF9vTA,Noodles Ranch,Phoenix,2,345,4,33.4787352,-111.9252986,Vietnamese
_hTnLGWujfiZhIaCwWH8Ng,Bamboo Cafe,Phoenix,2,69,3.5,33.71082317,-112.2003171,Chinese
_INaOLXnLK4cvX32CowuKw,Basil & Garlic Bistro,Phoenix,2,174,4.5,33.594737,-111.880444,Italian
_io-CVnCgHyt0vpTCrP13A,Brother's Pizza,Phoenix,1,63,4,33.4947098,-112.291439,Italian
_jbeTDw6XSuvLaR1V_z8jw,Copper Plate An American Grill,Phoenix,2,20,3,33.307161,-111.6689463,American (New)
_JOTuEUnD1pU4IDIhiti5A,Taco Bell,Phoenix,1,7,3,33.37804,-111.95152,Fast Food
_k2-7p9iwZOvtz59119WvA,Brenda's Kitchen,Phoenix,1,47,4.5,33.6036135,-112.3020958,Breakfast & Brunch
_K5cfCM7-zQZ1hXdbsc2fQ,Tom Yum Authentic Thai,Phoenix,2,167,4,33.64088662,-112.3547911,Thai
_k-f7k30E6Y8bd9kGKAuvA,Burger King,Phoenix,1,7,2,33.3933414,-111.6183142,Burgers
_KGe3v1OzRnUmKhb3VkDgg,Dobson's Restaurant,Phoenix,2,15,4,33.3751825,-111.8782339,American (Traditional)
_kXCU1R5-PLXRFW66la5rA,Dairy Queen,Phoenix,2,4,3,32.8801451,-111.6906428,Fast Food
_L9E4eZWX0vdePNjU1xtuQ,Toyama,Phoenix,2,91,4,33.699087,-111.923733,Sushi Bars
_Ld11xPo9puP3jBCNVkw2w,Social Tap,Phoenix,2,59,4.5,33.4987395,-111.9245981,American (New)
_leflhF7uTuhDeGqXY6Kuw,Five Guys,Phoenix,2,32,3.5,33.24842159,-111.8407834,Burgers
_lqPP1XZcI32DtI6pzWywA,Bistro a la Mode,Phoenix,2,28,4.5,33.47053045,-111.7423886,Cafes
_LROw6bEGWdOxM6qMlHiUA,El Entronke Mexican Food,Phoenix,2,11,3.5,33.386429,-112.072962,Mexican
_LuFh4iAKoN5YrR3VEkMPw,Carl's Jr.,Phoenix,1,10,1.5,33.451867,-111.840264,Fast Food
_mt0EQgGCG-qrLy51RnQag,Garcia's Mexican Restaurant,Phoenix,2,88,3,33.4231465,-111.7888755,Mexican
_NdSC-4rLBUGLVR2aas8zQ,Waddells Longhorn Corral,Phoenix,2,39,2.5,33.4662709,-112.4781679,Breakfast & Brunch
_Ne4sL68IW6lEXYvrnkt-w,The Handlebar Tempe,Phoenix,2,242,3.5,33.42390199,-111.9402874,American (Traditional)
_NImxt4kON4hdFDVXC_ydQ,Spoons Chi-Town Cafe,Phoenix,2,6,4,33.0570277,-112.0472805,Seafood
_Nx8hwTmjR_x62Byjav0Ew,La Olmeca Restaurant,Phoenix,1,10,2.5,33.39147,-112.0733997,Mexican
_nypuc5Ke462rFWKoZ_bDw,El Nuevo Taquito,Phoenix,1,10,4.5,33.4091458,-112.0737396,Mexican
_oBxfuBd2qDEWaYsdvP_dg,Gordon Biersch,Phoenix,2,168,3.5,33.5360672,-112.2635504,American (New)
_ODHYjCmrb3W9hIGJI1uaA,Loving Hut,Phoenix,1,186,4,33.4949347,-112.0113581,Vegetarian
_oylByc6iTONI5lokMfYHQ,Armando's Mexican Food,Phoenix,1,7,3.5,33.4298791,-112.0821418,Mexican
_OYlq2UoKPQO_ElqhC3a8w,Lucky Strike,Phoenix,2,187,3.5,33.4474844,-112.0746303,American (New)
_PFMtwWXDmdCmgfGWq2b9A,OPA Life Greek Cafe,Phoenix,2,105,4,33.3782141,-111.936102,Greek
_PSo13KRX_X7FQR5mtUCug,Hibachi Grill & Supreme Buffet,Phoenix,1,41,3.5,33.481249,-112.219404,Chinese
_pw-OnDpCe9XM0rDVvTUMg,McDonald's,Phoenix,1,16,3,33.5529149,-112.1004874,Burgers
_ql42UadWUh9SgU09_c2mQ,Pei Wei,Phoenix,1,84,3.5,33.5649368,-111.9244098,Asian Fusion
_qTzOkbin2giDOrFsaxm8A,Al-Hana,Phoenix,1,74,4,33.4547925,-112.0386623,Mediterranean
_RBUU1y4yJrK0SPAd8z0-w,Indian Delhi Palace,Phoenix,2,210,3.5,33.4657562,-111.9718284,Indian
_rGLtqmX-IAHTM3JUgXmWg,Salad and Go,Phoenix,1,53,4.5,33.4373395,-111.7177745,Fast Food
_SbBztPWznTFKG8l-fMJEQ,Golden City Chinese Restruant,Phoenix,1,4,4,33.3224444,-111.8416345,Chinese
_sppJb0durssEnD1fs94mw,McDonald's,Phoenix,1,11,2.5,33.6253645,-111.9437634,Burgers
_SWb6l-M_ohosfSmet3e1w,Buffalo Wild Wings,Phoenix,2,145,2.5,33.4637937,-112.3455916,American (Traditional)
_TgZG9bwEsJNcFmrMYIl5A,Rosati's Pizza,Phoenix,2,45,3.5,33.6513692,-111.8862448,Pizza
_tkAI5Q5XQSfgbqJzDKSDQ,Old Town Tortilla Factory,Phoenix,2,324,3,33.4933306,-111.9321082,Mexican
_tULIKll0EQsIAnPnxaoLg,Hungry Howie's Pizza,Phoenix,1,41,2.5,33.2937917,-111.7218954,Pizza
_tWPlLKRenyHPvkxqZ2UQQ,Ciao Grazie,Phoenix,2,84,4,33.65664673,-111.8665619,Italian
_TWT58PWunYIyPgpz1fuog,Arena Sports Grill,Phoenix,1,77,3.5,33.6397015,-111.9443831,American (Traditional)
_TZn9b5qkvC7RWeWKf01bw,Radish,Phoenix,2,53,4.5,33.45832124,-112.0733099,Anonymous
_ufhmY-588fNlV5ers3UQQ,Samurai Sam's,Phoenix,1,19,3.5,33.63723914,-112.3559976,Japanese
_UrbZpgCq638dWrS0Vly2A,Smashburger,Phoenix,1,106,3.5,33.6297775,-111.8874099,Burgers
_uUlWKhPmjFUUxOSS-EP_w,Jack In The Box,Phoenix,1,12,2,33.6699604,-111.9053413,Fast Food
_viHcOY9w_CitP4oHpZYdg,Nori Sushi,Phoenix,2,236,4,33.678615,-111.9746066,Sushi Bars
_-VPCIdtP19HQI7CcsfVTA,Greek Islands Grill,Phoenix,1,119,4.5,33.16254862,-111.5632679,Greek
_vXXcs_ej_u3sS-YY1CKMg,Carefree Bistro,Phoenix,2,45,4,33.8256769,-111.9231353,Mediterranean
_w2wIsBh-1M1ZCed2KjLlw,Red Devil Italian Restaurant & Pizzeria,Phoenix,2,75,3.5,33.3928427,-111.9422,Pizza
_WHc6Iwi40s2gcvkotEoOQ,Submarinos Pizzeria,Phoenix,1,40,4,33.551259,-112.152221,Italian
_WP0nIqmrSFLcY8nV8KUSA,Tapas Papa Frita,Phoenix,2,357,3.5,33.498914,-111.928574,Anonymous
_wrA7CMbMqcWEDCNghi5cg,Mimis Cafe,Phoenix,2,110,2.5,33.6387108,-112.2193582,Breakfast & Brunch
_XSFS-QQpuP1sQVqNKrxGw,Gypsy's Roadhouse,Phoenix,1,12,4.5,33.466366,-111.971069,Burgers
_YswYrpv6YdO3R3CP8R8oQ,Morton's The Steakhouse,Phoenix,4,120,3,33.62535214,-111.9261671,American (Traditional)
_yW2zLQAmqhj2m7rBbpFPw,Culver's,Phoenix,1,46,3.5,33.611403,-112.236825,Burgers
_zksiS8qbYcn9GMi6kqhoA,Little Caesar's Pizza,Phoenix,1,3,1.5,33.3843342,-112.0728651,Pizza
_ZyFytyHTuYJoZgwj7yitQ,Clancy's Pub,Phoenix,2,72,3.5,33.5015872,-111.9181982,American (Traditional)
0_tdxG9EhtSc9CCHWeJAdg,Nook Kitchen,Phoenix,2,37,4.5,33.4500711,-112.0734554,Italian
00F1t_WeyPx4eQV3kPqv5w,Ray's Pizza,Phoenix,1,34,4,33.6556512,-112.3756268,Pizza
00xD3o61AjrGOpEHiGPEwg,Taco Shack,Phoenix,1,58,3.5,33.4216106,-111.9505612,Vegetarian
01euuGhBwvcDhl9KcPTang,El Salsita,Phoenix,1,11,2.5,33.4161829,-111.839574,Breakfast & Brunch
01hHIKQBwJL-GcjpGuBrLA,Bonitas,Phoenix,1,49,4,33.61123837,-112.1662105,Mexican
02rrDia_FTc8jN7LGqzIbQ,Corral West Arena,Phoenix,2,14,5,33.3703984,-112.3718919,Barbeque
0-407ZN5bpARlNh9FOHh6Q,Dinghao Shanghai Bistro,Phoenix,1,48,3,33.3658811,-111.8586047,Chinese
04HakCR6gEeRYNAoKxkppQ,Hacienda Restaurant,Phoenix,1,4,3,33.4660319,-112.0473925,Mexican
04Jrd2zSzwHwmBqdKQDmIw,Yogis Grill,Phoenix,1,42,3,33.43388734,-111.8681319,Japanese
04MB_bGvE_XPx2cd-k4b1g,Alfonso's Mexican Food,Phoenix,1,18,4,33.26060237,-111.7904384,Mexican
06kfoeRs9Acj82Yl3i9p_w,Wildflower Bread Company,Phoenix,2,125,4.5,33.378983,-111.7582579,American (Traditional)
06YP_JnJzns84fOyQ0HA0Q,Playas Del Novilleros,Phoenix,3,10,4.5,33.3834256,-112.07285,Seafood
08eBj_o6oTncJR0ylM8qSg,Rice Garden,Phoenix,1,18,3.5,33.4948598,-111.9064536,Fast Food
08IFR_ruWR96K3Q6sakI_g,Sushi Creek,Phoenix,2,187,4,33.2453338,-111.6345116,Sushi Bars
09H5iBjLtJCVl76WLW_a9w,Toscana Osteria,Phoenix,2,20,4,33.6622393,-112.186891,Pizza
0-A_cxbEmlkkq0362cvi3A,Hot Dog Daddy,Phoenix,1,10,4.5,33.833786,-111.9492446,Hot Dogs
0ANCSsUU-kJijIe335ITpw,Adela's Italian,Phoenix,2,110,4.5,33.47977171,-111.9940331,Italian
0AZiq_OMKs3I9lTmwd5PSg,Tommy V's Osteria and Pizzeria,Phoenix,2,56,3.5,33.5094709,-112.0119874,Italian
0B5Wc9BvcVTwe11-NpicTw,Subway,Phoenix,2,5,2.5,33.2486638,-111.6342993,Fast Food
0bIAt8OIgdBh-cl5t0E3pg,Tacos & Tequilas,Phoenix,1,43,4,33.66352973,-112.0297553,Mexican
0BpMvu5B9fY-KEbOuxLtFQ,Sushi Ave,Phoenix,2,125,3.5,33.6399519,-112.0191651,Sushi Bars
0bQiWdKxj2EmsGYRVC9qyA,T & J Asian Cuisine,Phoenix,1,90,4,33.564146,-112.2884145,Asian Fusion
0bQKW7e23wTJxgvs_p2HjQ,Shish Kabobs & Gyros,Phoenix,1,79,4,33.5741684,-111.9048315,Greek
0bQxDsdQ50AKVb8yvsyPeQ,All American Modern Sports Grill,Phoenix,2,58,3.5,33.6745336,-111.8881173,American (Traditional)
0BScRHEa2lVBCY4spkhmvQ,The Grille,Phoenix,2,28,3.5,33.4907391,-111.6705522,American (New)
0CeEgarUoVP2Nq9s1Mn0Aw,Mad Dog Saloon,Phoenix,2,118,3,33.3815815,-111.8070538,American (New)
0CG3ns3gwWV5nOnfzSfUIQ,Black Bear Diner,Phoenix,2,297,4,33.45655521,-112.3416086,Breakfast & Brunch
0D5T1XBQBlWnsr57GBTU7A,P.A.K Crepes & Coffee,Phoenix,1,10,5,33.4955326,-112.2221158,Coffee & Tea
0db71MbrvcJnyk71COCJBg,Great Wall Cuisine,Phoenix,2,301,3.5,33.5108725,-112.1341823,Cantonese
0De3TQ_uSOXwgduKL0va3w,Sonic Drive-In,Phoenix,1,15,3.5,33.4661987,-112.0632154,Fast Food
0dIChGWBs9ueUXl0hhkw2w,Crazy Jim's,Phoenix,2,152,4,33.4943622,-112.0910715,Greek
0DmlApp_OFX1wuwvH7rvhg,Copper Blues,Phoenix,2,28,3.5,33.42245164,-111.9254224,American (New)
0dORc6ckZw5HezR3BuSsqw,Green New American Vegetarian,Phoenix,2,520,4.5,33.47014,-112.065474,Vegetarian
0DR0OOVju_ZoPNVzneEQbQ,Postino Highland,Phoenix,2,42,4,33.5065813,-111.9257416,Breakfast & Brunch
0dU-oiiYkWGT_Jwo18_Z7g,Rosati's Pizza,Phoenix,2,52,2.5,33.56369012,-112.2892068,Italian
0EBR4wDqtkbMC-wghpctEg,Samurai Sam's,Phoenix,1,21,3,33.6407079,-112.0812903,Japanese
0EXVIF07vw-QTTy9V7-ebg,The Bistro Queen Creek,Phoenix,2,104,4,33.2418524,-111.6340048,Coffee & Tea
0F4YI5iE5CDzeQ4_ixIFDQ,Little Caesar's Pizza,Phoenix,0,3,3,33.53721118,-112.169179,Pizza
0g_KFvnPIkA8ywTXPPeRCg,Hong Kong Asian Diner,Phoenix,1,85,3.5,33.32217891,-111.9293282,Asian Fusion
0gQrhOYWdO0XVZEKtOrvaA,Red Devil Italian Restaurant & Pizzeria,Phoenix,2,109,3.5,33.4945614,-111.926946,Pizza
0hekndawD7zHxRwjQCS2Zw,Arby's,Phoenix,1,3,4,33.4809293,-112.1109946,American (New)
-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,Phoenix,1,15,2.5,33.331156,-111.981475,Burgers
0hY0qoXHcI3czshcrZPpYg,Del Taco,Phoenix,1,8,2.5,33.6232445,-112.1336723,Mexican
0hYTkJtgQGu-ysCZnmFZDQ,The Siamese Cat,Phoenix,2,52,4,33.3796393,-111.8934184,Thai
0hZLn2MG_mRPoyrt66JnLQ,Lucky Lou's American Grill,Phoenix,2,67,4,33.4510401,-111.682255,American (Traditional)
0idZ5QJ_divjmPyDzqktZA,Masa Sushi,Phoenix,2,152,4,33.365858,-111.789656,Sushi Bars
0ieEqGInYunNBaBzg8j_WQ,Slices,Phoenix,1,46,3.5,33.67579787,-111.9710667,Pizza
0j2UisBk89SHqihr0IdlJw,Sal's Pizza,Phoenix,1,36,3,33.4150471,-111.924676,Pizza
0JFKxuixFnJen6MwOCi8Lg,Church's Chicken,Phoenix,1,14,2,33.3178465,-111.8410319,Fast Food
0Jouvs4G3d6CcG3pYGZ20A,Lunch Box,Phoenix,1,33,2.5,33.523995,-112.113939,Breakfast & Brunch
0jrqXBr8UJjlG23yJevGbg,China Express,Phoenix,1,13,4.5,33.3795296,-111.8769002,Chinese
0JS32I8PvxfVIAqS77jcGA,Chipotle Mexican Grill,Phoenix,0,5,4,33.5386523,-112.1859866,Fast Food
0K35eGvzVRZEirNo5v_WfA,Ajo Al's Mexican Cafe,Phoenix,2,120,3.5,33.5113051,-112.0471421,Mexican
0K634ehk41ZRc4kj3NTAEQ,Chompie's Deli,Phoenix,2,461,3.5,33.42242098,-111.9199218,Breakfast & Brunch
0kZ4aYmqf5fzTt9Yvz8Kvw,Waffle House,Phoenix,1,64,3.5,33.3057984,-111.9791357,Breakfast & Brunch
0LBv0QQK9L6ArPkO4eXjJA,Hong Kong Kitchen 3,Phoenix,1,47,4.5,33.3777609,-112.0663223,Chinese
0le8kj4gIHe9aZ1NfS2_Ag,Burger King,Phoenix,1,14,2,33.384191,-111.6840393,Anonymous
0lEp4vISRmOXa8Xz2pWhbw,Cafe Zupas,Phoenix,1,248,4,33.508736,-112.041489,Anonymous
0-lJQCSwnHmIczjcSw_N_g,Kokobelli Bagel Cafe,Phoenix,1,110,4,33.394607,-111.683508,Breakfast & Brunch
0LLaVEXjtW0aW0FzU9uRoA,Yin's Chinese Resturant,Phoenix,1,25,4,33.4955824,-112.1017111,Chinese
0m0KmAYGvC34MfwJIEgCEA,Fuddruckers,Phoenix,2,74,3.5,33.351139,-111.963499,Burgers
0MQ3inDAuiq43TN9hw_Rbw,Sonic Drive-In,Phoenix,1,10,3.5,33.6539661,-112.1323768,American (Traditional)
0nGjXTpUtpIJl10PL0eBGg,Breakfast Club,Phoenix,2,305,3.5,33.4473359,-112.0734243,Breakfast & Brunch
0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,Phoenix,1,47,3.5,33.3792519,-111.9299424,Anonymous
0NlTmTzKYXbE6Hx2iGEb5A,El Encanto DOS,Phoenix,2,145,3,33.8000531,-112.05858,Mexican
0no1_3lj2ESQFgPaJAYZtg,Subway,Phoenix,1,3,2,33.4348086,-111.6322395,Fast Food
0nT6cj3YBJIJSwHL4mKlJw,Pho Viet,Phoenix,0,3,2.5,33.5672322,-112.1361274,Vietnamese
0OjN8M62r8cJhSF1mGfsdg,Sonic Drive-In,Phoenix,1,12,2.5,33.8578568,-112.1131966,American (Traditional)
0ONypOKIhttBz9IJzBE8jg,Fleming's Prime Steakhouse & Wine Bar,Phoenix,3,216,3.5,33.31850066,-111.9680584,Steakhouses
0pGLXuFpUNTgArmOgbBpwg,McDonald's,Phoenix,1,10,2,33.3781959,-111.6355259,Burgers
0q98gY5I_5Ad_zLowCDkGA,Lakeside Bar & Grill,Phoenix,2,117,3.5,33.7139576,-112.2749132,Burgers
-0QBrNvhrPQCaeo7mTo0zQ,La Salcita,Phoenix,1,4,3.5,33.4513914,-112.1144192,Anonymous
0QHBb-nEi1ZX7ciSUweL0w,Sushi San,Phoenix,2,125,4,33.3356969,-111.8208673,Japanese
0QTn4pMzKv1mnQifcP9YoQ,Autumn Court,Phoenix,2,157,3.5,33.4954047,-112.0000395,Sushi Bars
0qUesn1TBPpPjW20h5Lqfg,Fresh Wasabi,Phoenix,2,154,4,33.6371533,-112.2000542,Sushi Bars
0rbT0Nf-A56t4DnYIIvy-Q,Cafe Zupas,Phoenix,1,163,4,33.379618,-111.757045,Cafes
0RqNRc6RiILzZxK9J8Kqug,Red Robin Gourmet Burgers,Phoenix,2,128,3.5,33.7101008,-112.1124809,Burgers
0Rrih6W3LGrNGB_3cQaplg,Fry's,Phoenix,1,25,3.5,33.843578,-112.130575,Anonymous
0-sdroUNeGuoDt4J-ij3_A,Logan's Roadhouse,Phoenix,2,17,2,33.43392,-111.866945,American (Traditional)
0SI_lD1xTb6hUqpruo6ovw,Gallagher's Food & Fun,Phoenix,2,44,3,33.58235549,-112.2061812,American (Traditional)
0sNQHGJCb6ckMW3P_J3oXA,Five Guys Burgers and Fries,Phoenix,2,127,3,33.42402838,-111.9402044,Burgers
0spv_UWTK46V6e7-QcXw4w,McDonald's,Phoenix,1,4,2,33.4510435,-112.1348622,Burgers
0SQmfh7ppX3HnYx9SxmReA,Panda Express,Phoenix,1,23,3,33.4335836,-111.8697934,Fast Food
0T0CX-ILJEOuEJnNi1Lu3A,Hungry Howie's Pizza,Phoenix,2,8,3.5,33.6527744,-112.370739,Pizza
0tqq8EyKp2X5GVB6W79rCg,Ginger Zing,Phoenix,1,34,4,33.3947016,-111.7560085,Asian Fusion
0udEgNqy5rLR5pZ4kD19Og,Thai Basil,Phoenix,2,317,4,33.4214488,-111.9447584,Thai
0UWfvm0ah-8DVSm3nkbsMg,El Metate Mexican Food,Phoenix,1,10,3.5,33.3503683,-111.8602592,Mexican
0vb_YDCtZo0Yk9zHF7rzSA,Pizza Hut,Phoenix,1,17,1.5,33.4947917,-112.0995026,Italian
0vFCASHpp2VBeTuVus4MOg,Kyoto Bowl,Phoenix,1,27,2,33.509984,-112.083543,Japanese
0vjPlHp1eZPOyb-bcjp-9g,Castaways,Phoenix,1,39,4,33.4656605,-111.9716122,American (Traditional)
0VV3LLrgDHrJ_n4suqKWLg,Arby's,Phoenix,1,10,4,33.4161104,-111.6852728,Fast Food
0VyvlA1mZsDoYd3kkRjevA,Outback Steakhouse,Phoenix,2,84,3,33.3856312,-111.6791041,Steakhouses
0vzZ_Bcb02rJljeMU9XkBw,Sakana Sushi & Grill,Phoenix,2,336,3.5,33.347684,-111.976156,Seafood
0WBsN95ItG6IyiB1X2lMrA,K Sushi Bar & Grill,Phoenix,2,115,3.5,33.5678807,-112.1537963,Korean
0Wgkqmf1uJB9AmiQK75qHw,Slanted Rice Vietnamese Bistro,Phoenix,2,140,4,33.5266038,-111.924627,Vietnamese
0WI0ydH2HtFxFswYXhE--w,Nakama Sushi Restaurant & Lounge,Phoenix,2,174,3.5,33.463185,-112.343663,Sushi Bars
0wkFwbx-6gWusPuDkqgR7A,Smashburger,Phoenix,1,65,3.5,33.29659,-111.7435751,Burgers
0X4vhkD4OeRE5tbFz91x2A,Pizza Hut,Phoenix,2,12,2,33.32995454,-111.6918182,Chicken Wings
0XaoiuLevLVGJRAVq755qQ,Domino's Pizza,Phoenix,2,6,4,33.1891666,-111.5997773,Pizza
0xWF7PpTNl-awqg2YGxxFQ,IHOP,Phoenix,1,58,3,33.4751508,-111.986576,Breakfast & Brunch
-0xwm_AwS0d_5rwUprHGuw,Cup O'Karma,Phoenix,1,44,4,33.393794,-111.8683119,Coffee & Tea
0YCV8260mMgN0PxuzAtO3g,Subway,Phoenix,1,9,2,33.450218,-112.0740019,Fast Food
0YEbfeYZXkcTwjos9cgaEA,Rubio's,Phoenix,1,23,4,33.7799757,-111.9241039,Mexican
0YEYPidJcDh-Hgjwaisi5Q,Black Bear Diner,Phoenix,2,176,4,33.63838734,-112.1905776,Breakfast & Brunch
0ylC0tsPUY3yaoXRaCDL3Q,Arizona Sandwich Company,Phoenix,1,104,4,33.33229,-111.9774365,Anonymous
0yX5ddNYV864ioYN2UujJw,Papa Murphy's,Phoenix,2,11,4.5,33.71296518,-112.2742194,Pizza
0Z6KXCKH7vLi8wgNjmJkjw,Chennai Fusion Grill,Phoenix,2,68,3.5,33.3048103,-111.9270642,Indian
0zcHBms7sK9IYv4zn_qrqQ,Chick-fil-A,Phoenix,1,45,4,33.260052,-111.642235,Fast Food
0Zec6RiFV6h6TbOFb7xu3A,Zinburger,Phoenix,2,176,4,33.6246991,-111.9241392,Burgers
0zHHvaVxvR5BpFXECvNNFQ,El Dorado Bar and Grill,Phoenix,1,35,4,33.46624132,-111.8951585,American (Traditional)
1_43FZHx3P5D7X-CpIR9WA,Jersey Mike's Subs,Phoenix,1,71,4,33.711091,-112.1122766,Fast Food
1_JEa6MI0xl_wlY4gqMHqw,Giant Rustic Pizza,Phoenix,1,94,4,33.5090177,-111.996308,Pizza
1_siFXaQbxck3tiKRwnq7Q,AZ Bread Co,Phoenix,1,190,4,33.348893,-111.944403,Breakfast & Brunch
10RoUv7N_K3amPyJ3Ao2YQ,Oregano's Pizza Bistro,Phoenix,2,128,3,33.82781177,-111.9547806,Italian
11TvD4sCfA8GEqLDANpbSQ,Los Jarritos Restaurant,Phoenix,1,14,3.5,33.4513465,-111.9810889,Mexican
1-1VcGTL3GyCqUpXZLFTZA,Friday's Front Row Sports Grill,Phoenix,2,117,3,33.4453626,-112.0674961,American (Traditional)
12srsQVQDykj2LQiCPmLuw,Subway,Phoenix,1,6,3,33.3799806,-111.6872197,Fast Food
136zvrfN6Kpr9tFj3OMNUQ,Panchero's Mexican Grill,Phoenix,1,75,3,33.4343165,-111.9256121,Mexican
