Business_id,Name,Price Range,Review Count,Stars,Cuisine
_LROw6bEGWdOxM6qMlHiUA,El Entronke Mexican Food,2,11,3.5,Mexican
_LuFh4iAKoN5YrR3VEkMPw,Carl's Jr.,1,10,1.5,Fast Food
_mt0EQgGCG-qrLy51RnQag,Garcia's Mexican Restaurant,2,88,3,Mexican
_NdSC-4rLBUGLVR2aas8zQ,Waddells Longhorn Corral,2,39,2.5,Breakfast & Brunch
_Ne4sL68IW6lEXYvrnkt-w,The Handlebar Tempe,2,242,3.5,American (Traditional)
_NImxt4kON4hdFDVXC_ydQ,Spoons Chi-Town Cafe,2,6,4,Seafood
_Nx8hwTmjR_x62Byjav0Ew,La Olmeca Restaurant,1,10,2.5,Mexican
_nypuc5Ke462rFWKoZ_bDw,El Nuevo Taquito,1,10,4.5,Mexican
_oBxfuBd2qDEWaYsdvP_dg,Gordon Biersch,2,168,3.5,American (New)
_ODHYjCmrb3W9hIGJI1uaA,Loving Hut,1,186,4,Vegetarian
_oylByc6iTONI5lokMfYHQ,Armando's Mexican Food,1,7,3.5,Mexican
_OYlq2UoKPQO_ElqhC3a8w,Lucky Strike,2,187,3.5,American (New)
_PFMtwWXDmdCmgfGWq2b9A,OPA Life Greek Cafe,2,105,4,Greek
_PSo13KRX_X7FQR5mtUCug,Hibachi Grill & Supreme Buffet,1,41,3.5,Chinese
_pw-OnDpCe9XM0rDVvTUMg,McDonald's,1,16,3,Burgers
_ql42UadWUh9SgU09_c2mQ,Pei Wei,1,84,3.5,Asian Fusion
_qTzOkbin2giDOrFsaxm8A,Al-Hana,1,74,4,Mediterranean
_RBUU1y4yJrK0SPAd8z0-w,Indian Delhi Palace,2,210,3.5,Indian
_rGLtqmX-IAHTM3JUgXmWg,Salad and Go,1,53,4.5,Fast Food
_SbBztPWznTFKG8l-fMJEQ,Golden City Chinese Restruant,1,4,4,Chinese
_sppJb0durssEnD1fs94mw,McDonald's,1,11,2.5,Burgers
_SWb6l-M_ohosfSmet3e1w,Buffalo Wild Wings,2,145,2.5,American (Traditional)
_TgZG9bwEsJNcFmrMYIl5A,Rosati's Pizza,2,45,3.5,Pizza
_tkAI5Q5XQSfgbqJzDKSDQ,Old Town Tortilla Factory,2,324,3,Mexican
_tULIKll0EQsIAnPnxaoLg,Hungry Howie's Pizza,1,41,2.5,Pizza
_tWPlLKRenyHPvkxqZ2UQQ,Ciao Grazie,2,84,4,Italian
_TWT58PWunYIyPgpz1fuog,Arena Sports Grill,1,77,3.5,American (Traditional)
_TZn9b5qkvC7RWeWKf01bw,Radish,2,53,4.5,Anonymous
_ufhmY-588fNlV5ers3UQQ,Samurai Sam's,1,19,3.5,Japanese
_UrbZpgCq638dWrS0Vly2A,Smashburger,1,106,3.5,Burgers
_uUlWKhPmjFUUxOSS-EP_w,Jack In The Box,1,12,2,Fast Food
_viHcOY9w_CitP4oHpZYdg,Nori Sushi,2,236,4,Sushi Bars
_-VPCIdtP19HQI7CcsfVTA,Greek Islands Grill,1,119,4.5,Greek
_vXXcs_ej_u3sS-YY1CKMg,Carefree Bistro,2,45,4,Mediterranean
_w2wIsBh-1M1ZCed2KjLlw,Red Devil Italian Restaurant & Pizzeria,2,75,3.5,Pizza
_WHc6Iwi40s2gcvkotEoOQ,Submarinos Pizzeria,1,40,4,Italian
_WP0nIqmrSFLcY8nV8KUSA,Tapas Papa Frita,2,357,3.5,Anonymous
_wrA7CMbMqcWEDCNghi5cg,Mimis Cafe,2,110,2.5,Breakfast & Brunch
_XSFS-QQpuP1sQVqNKrxGw,Gypsy's Roadhouse,1,12,4.5,Burgers
_YswYrpv6YdO3R3CP8R8oQ,Morton's The Steakhouse,4,120,3,American (Traditional)
_yW2zLQAmqhj2m7rBbpFPw,Culver's,1,46,3.5,Burgers
_zksiS8qbYcn9GMi6kqhoA,Little Caesar's Pizza,1,3,1.5,Pizza
_ZyFytyHTuYJoZgwj7yitQ,Clancy's Pub,2,72,3.5,American (Traditional)
0_tdxG9EhtSc9CCHWeJAdg,Nook Kitchen,2,37,4.5,Italian
00F1t_WeyPx4eQV3kPqv5w,Ray's Pizza,1,34,4,Pizza
00xD3o61AjrGOpEHiGPEwg,Taco Shack,1,58,3.5,Vegetarian
01euuGhBwvcDhl9KcPTang,El Salsita,1,11,2.5,Breakfast & Brunch
01hHIKQBwJL-GcjpGuBrLA,Bonitas,1,49,4,Mexican
02rrDia_FTc8jN7LGqzIbQ,Corral West Arena,2,14,5,Barbeque
0-407ZN5bpARlNh9FOHh6Q,Dinghao Shanghai Bistro,1,48,3,Chinese
04HakCR6gEeRYNAoKxkppQ,Hacienda Restaurant,1,4,3,Mexican
04Jrd2zSzwHwmBqdKQDmIw,Yogis Grill,1,42,3,Japanese
04MB_bGvE_XPx2cd-k4b1g,Alfonso's Mexican Food,1,18,4,Mexican
06kfoeRs9Acj82Yl3i9p_w,Wildflower Bread Company,2,125,4.5,American (Traditional)
06YP_JnJzns84fOyQ0HA0Q,Playas Del Novilleros,3,10,4.5,Seafood
08eBj_o6oTncJR0ylM8qSg,Rice Garden,1,18,3.5,Fast Food
08IFR_ruWR96K3Q6sakI_g,Sushi Creek,2,187,4,Sushi Bars
09H5iBjLtJCVl76WLW_a9w,Toscana Osteria,2,20,4,Pizza
0-A_cxbEmlkkq0362cvi3A,Hot Dog Daddy,1,10,4.5,Hot Dogs
0ANCSsUU-kJijIe335ITpw,Adela's Italian,2,110,4.5,Italian
0AZiq_OMKs3I9lTmwd5PSg,Tommy V's Osteria and Pizzeria,2,56,3.5,Italian
0B5Wc9BvcVTwe11-NpicTw,Subway,2,5,2.5,Fast Food
0bIAt8OIgdBh-cl5t0E3pg,Tacos & Tequilas,1,43,4,Mexican
0BpMvu5B9fY-KEbOuxLtFQ,Sushi Ave,2,125,3.5,Sushi Bars
0bQiWdKxj2EmsGYRVC9qyA,T & J Asian Cuisine,1,90,4,Asian Fusion
0bQKW7e23wTJxgvs_p2HjQ,Shish Kabobs & Gyros,1,79,4,Greek
0bQxDsdQ50AKVb8yvsyPeQ,All American Modern Sports Grill,2,58,3.5,American (Traditional)
0BScRHEa2lVBCY4spkhmvQ,The Grille,2,28,3.5,American (New)
0CeEgarUoVP2Nq9s1Mn0Aw,Mad Dog Saloon,2,118,3,American (New)
0CG3ns3gwWV5nOnfzSfUIQ,Black Bear Diner,2,297,4,Breakfast & Brunch
0D5T1XBQBlWnsr57GBTU7A,P.A.K Crepes & Coffee,1,10,5,Coffee & Tea
0db71MbrvcJnyk71COCJBg,Great Wall Cuisine,2,301,3.5,Cantonese
0De3TQ_uSOXwgduKL0va3w,Sonic Drive-In,1,15,3.5,Fast Food
0dIChGWBs9ueUXl0hhkw2w,Crazy Jim's,2,152,4,Greek
0DmlApp_OFX1wuwvH7rvhg,Copper Blues,2,28,3.5,American (New)
0dORc6ckZw5HezR3BuSsqw,Green New American Vegetarian,2,520,4.5,Vegetarian
0DR0OOVju_ZoPNVzneEQbQ,Postino Highland,2,42,4,Breakfast & Brunch
0dU-oiiYkWGT_Jwo18_Z7g,Rosati's Pizza,2,52,2.5,Italian
0EBR4wDqtkbMC-wghpctEg,Samurai Sam's,1,21,3,Japanese
0EXVIF07vw-QTTy9V7-ebg,The Bistro Queen Creek,2,104,4,Coffee & Tea
0F4YI5iE5CDzeQ4_ixIFDQ,Little Caesar's Pizza,0,3,3,Pizza
0g_KFvnPIkA8ywTXPPeRCg,Hong Kong Asian Diner,1,85,3.5,Asian Fusion
0gQrhOYWdO0XVZEKtOrvaA,Red Devil Italian Restaurant & Pizzeria,2,109,3.5,Pizza
0hekndawD7zHxRwjQCS2Zw,Arby's,1,3,4,American (New)
-0HGqwlfw3I8nkJyMHxAsQ,McDonald's,1,15,2.5,Burgers
0hY0qoXHcI3czshcrZPpYg,Del Taco,1,8,2.5,Mexican
0hYTkJtgQGu-ysCZnmFZDQ,The Siamese Cat,2,52,4,Thai
0hZLn2MG_mRPoyrt66JnLQ,Lucky Lou's American Grill,2,67,4,American (Traditional)
0idZ5QJ_divjmPyDzqktZA,Masa Sushi,2,152,4,Sushi Bars
0ieEqGInYunNBaBzg8j_WQ,Slices,1,46,3.5,Pizza
0j2UisBk89SHqihr0IdlJw,Sal's Pizza,1,36,3,Pizza
0JFKxuixFnJen6MwOCi8Lg,Church's Chicken,1,14,2,Fast Food
0Jouvs4G3d6CcG3pYGZ20A,Lunch Box,1,33,2.5,Breakfast & Brunch
0jrqXBr8UJjlG23yJevGbg,China Express,1,13,4.5,Chinese
0JS32I8PvxfVIAqS77jcGA,Chipotle Mexican Grill,0,5,4,Fast Food
0K35eGvzVRZEirNo5v_WfA,Ajo Al's Mexican Cafe,2,120,3.5,Mexican
0K634ehk41ZRc4kj3NTAEQ,Chompie's Deli,2,461,3.5,Breakfast & Brunch
0kZ4aYmqf5fzTt9Yvz8Kvw,Waffle House,1,64,3.5,Breakfast & Brunch
0LBv0QQK9L6ArPkO4eXjJA,Hong Kong Kitchen 3,1,47,4.5,Chinese
0le8kj4gIHe9aZ1NfS2_Ag,Burger King,1,14,2,Anonymous
0lEp4vISRmOXa8Xz2pWhbw,Cafe Zupas,1,248,4,Anonymous
0-lJQCSwnHmIczjcSw_N_g,Kokobelli Bagel Cafe,1,110,4,Breakfast & Brunch
0LLaVEXjtW0aW0FzU9uRoA,Yin's Chinese Resturant,1,25,4,Chinese
0m0KmAYGvC34MfwJIEgCEA,Fuddruckers,2,74,3.5,Burgers
0MQ3inDAuiq43TN9hw_Rbw,Sonic Drive-In,1,10,3.5,American (Traditional)
0nGjXTpUtpIJl10PL0eBGg,Breakfast Club,2,305,3.5,Breakfast & Brunch
0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,1,47,3.5,Anonymous
0NlTmTzKYXbE6Hx2iGEb5A,El Encanto DOS,2,145,3,Mexican
0no1_3lj2ESQFgPaJAYZtg,Subway,1,3,2,Fast Food
0nT6cj3YBJIJSwHL4mKlJw,Pho Viet,0,3,2.5,Vietnamese
0OjN8M62r8cJhSF1mGfsdg,Sonic Drive-In,1,12,2.5,American (Traditional)
0ONypOKIhttBz9IJzBE8jg,Fleming's Prime Steakhouse & Wine Bar,3,216,3.5,Steakhouses
0pGLXuFpUNTgArmOgbBpwg,McDonald's,1,10,2,Burgers
0q98gY5I_5Ad_zLowCDkGA,Lakeside Bar & Grill,2,117,3.5,Burgers
-0QBrNvhrPQCaeo7mTo0zQ,La Salcita,1,4,3.5,Anonymous
0QHBb-nEi1ZX7ciSUweL0w,Sushi San,2,125,4,Japanese
0QTn4pMzKv1mnQifcP9YoQ,Autumn Court,2,157,3.5,Sushi Bars
0qUesn1TBPpPjW20h5Lqfg,Fresh Wasabi,2,154,4,Sushi Bars
0rbT0Nf-A56t4DnYIIvy-Q,Cafe Zupas,1,163,4,Cafes
0RqNRc6RiILzZxK9J8Kqug,Red Robin Gourmet Burgers,2,128,3.5,Burgers
0Rrih6W3LGrNGB_3cQaplg,Fry's,1,25,3.5,Anonymous
0-sdroUNeGuoDt4J-ij3_A,Logan's Roadhouse,2,17,2,American (Traditional)
0SI_lD1xTb6hUqpruo6ovw,Gallagher's Food & Fun,2,44,3,American (Traditional)
0sNQHGJCb6ckMW3P_J3oXA,Five Guys Burgers and Fries,2,127,3,Burgers
0spv_UWTK46V6e7-QcXw4w,McDonald's,1,4,2,Burgers
0SQmfh7ppX3HnYx9SxmReA,Panda Express,1,23,3,Fast Food
0T0CX-ILJEOuEJnNi1Lu3A,Hungry Howie's Pizza,2,8,3.5,Pizza
0tqq8EyKp2X5GVB6W79rCg,Ginger Zing,1,34,4,Asian Fusion
0udEgNqy5rLR5pZ4kD19Og,Thai Basil,2,317,4,Thai
0UWfvm0ah-8DVSm3nkbsMg,El Metate Mexican Food,1,10,3.5,Mexican
0vb_YDCtZo0Yk9zHF7rzSA,Pizza Hut,1,17,1.5,Italian
0vFCASHpp2VBeTuVus4MOg,Kyoto Bowl,1,27,2,Japanese
0vjPlHp1eZPOyb-bcjp-9g,Castaways,1,39,4,American (Traditional)
0VV3LLrgDHrJ_n4suqKWLg,Arby's,1,10,4,Fast Food
0VyvlA1mZsDoYd3kkRjevA,Outback Steakhouse,2,84,3,Steakhouses
0vzZ_Bcb02rJljeMU9XkBw,Sakana Sushi & Grill,2,336,3.5,Seafood
0WBsN95ItG6IyiB1X2lMrA,K Sushi Bar & Grill,2,115,3.5,Korean
0Wgkqmf1uJB9AmiQK75qHw,Slanted Rice Vietnamese Bistro,2,140,4,Vietnamese
0WI0ydH2HtFxFswYXhE--w,Nakama Sushi Restaurant & Lounge,2,174,3.5,Sushi Bars
0wkFwbx-6gWusPuDkqgR7A,Smashburger,1,65,3.5,Burgers
0X4vhkD4OeRE5tbFz91x2A,Pizza Hut,2,12,2,Chicken Wings
0XaoiuLevLVGJRAVq755qQ,Domino's Pizza,2,6,4,Pizza
0xWF7PpTNl-awqg2YGxxFQ,IHOP,1,58,3,Breakfast & Brunch
-0xwm_AwS0d_5rwUprHGuw,Cup O'Karma,1,44,4,Coffee & Tea
0YCV8260mMgN0PxuzAtO3g,Subway,1,9,2,Fast Food
0YEbfeYZXkcTwjos9cgaEA,Rubio's,1,23,4,Mexican
0YEYPidJcDh-Hgjwaisi5Q,Black Bear Diner,2,176,4,Breakfast & Brunch
0ylC0tsPUY3yaoXRaCDL3Q,Arizona Sandwich Company,1,104,4,Anonymous
0yX5ddNYV864ioYN2UujJw,Papa Murphy's,2,11,4.5,Pizza
0Z6KXCKH7vLi8wgNjmJkjw,Chennai Fusion Grill,2,68,3.5,Indian
0zcHBms7sK9IYv4zn_qrqQ,Chick-fil-A,1,45,4,Fast Food
0Zec6RiFV6h6TbOFb7xu3A,Zinburger,2,176,4,Burgers
0zHHvaVxvR5BpFXECvNNFQ,El Dorado Bar and Grill,1,35,4,American (Traditional)
1_43FZHx3P5D7X-CpIR9WA,Jersey Mike's Subs,1,71,4,Fast Food
1_JEa6MI0xl_wlY4gqMHqw,Giant Rustic Pizza,1,94,4,Pizza
1_siFXaQbxck3tiKRwnq7Q,AZ Bread Co,1,190,4,Breakfast & Brunch
10RoUv7N_K3amPyJ3Ao2YQ,Oregano's Pizza Bistro,2,128,3,Italian
11TvD4sCfA8GEqLDANpbSQ,Los Jarritos Restaurant,1,14,3.5,Mexican
1-1VcGTL3GyCqUpXZLFTZA,Friday's Front Row Sports Grill,2,117,3,American (Traditional)
12srsQVQDykj2LQiCPmLuw,Subway,1,6,3,Fast Food
136zvrfN6Kpr9tFj3OMNUQ,Panchero's Mexican Grill,1,75,3,Mexican
13ApBJpR1W7cke__9j74Bw,Jack in the Box,1,11,2,Fast Food
13PvboYaAq6zLO6vbiU9WA,The Miners Grill,2,5,4.5,Burgers
1-40wS09HcJnJIKRVWRL6g,Pizza Patrõn,1,8,3,Pizza
14K90G-hbfk795NY7cKxMA,Blue 32 Sports Grill,2,256,4,American (New)
14NSxaXBNspIVnsrMYJZVw,Poncho's,1,198,3.5,Mexican
15lx030rVuzdWXWRZVCGAw,Subway,1,3,3,Fast Food
166feddAL9YETnzTSUJ8aA,Del Yaqui,1,31,4,Mexican
16myUO2uD2vdFeuQu3OWhg,Papa John's Pizza,2,14,2,Pizza
16vBOBiEkjuJV88nVK4Tvw,Taqueria Y Cenaduria Culiacan,1,15,3.5,Mexican
16VWORTVIsJ6QZt3HTxj3w,Shahrazad Middle Eastern Cuisine,2,58,4,Middle Eastern
17DI33J8TkcfzyoiIYLQIw,Thai House,2,177,4,Thai
17oqHZBoPEsASMB402ns5w,Silver Platter,1,3,4.5,Burgers
18FygiATTjYHyLz8A5Prcw,Pizza Hut,1,9,1.5,Italian
18oecrR4bf-ctLvVGEaSLg,In-N-Out Burger,1,67,4,Burgers
18TUn9oiW0k0yB6lheiOvw,TEXAZ Grill,2,399,4,Steakhouses
19hZVXTJ8nGUMBsuIfgm5g,Petes Fish & Chips,1,20,3,American (Traditional)
19yh2tk7HXOBG8GU0_OrKQ,Caramba Fresh Mexican Food,1,26,3.5,Mexican
1aOiRg6IJSimaexJspyvfQ,Hunbertos,1,34,4,Mexican
1AR1oHvHVPihkNWNyQ7wtA,McDonald's,1,16,3,Burgers
1b4gwgMI7611EYfSuXbA6w,Butchers Hook Restaurant,1,4,3,American (Traditional)
1B5vpxnZYXKil_k5d5MpEQ,Taco Bell,1,11,3.5,Fast Food
1bLnV57i6UYvG_FSG-7WTg,New Wok Chinese Food,1,20,3,Chinese
-1bOb2izeJBZjHC7NWxiPA,First Watch,1,134,4,Breakfast & Brunch
1BR0QpmxXzRZv14wvW5rtQ,Subway,1,6,4,Fast Food
1br0wXRxz1pf98BDYTGcsw,Pita Jungle,2,45,4,Vegetarian
1cGZU2gDewDfEu-bBMZEgQ,Los Betos Mexican Food,1,32,3.5,Mexican
1CNKe3H07sLu6rigOpAYsg,Dave & Buster's,2,227,3.5,American (Traditional)
1cTI09YZ3uRPXt3YkznuPg,A Touch of European Cafe,2,104,4.5,Anonymous
1DjRf3AdYpdlC1Df9KD6rA,Fire + Spice,2,39,3.5,Steakhouses
1Duul3qCnLrNak1Np-iHfw,Pita Jungle,2,332,4,Vegetarian
1epH2hHsZ2HoSU8ugWWSOw,Juba,1,38,4,Mediterranean
1f0g466Geu4nDdJhYQ_Vhg,Q to U BBQ,2,128,4,Barbeque
1FCf9zA5Pylc4PDcrDqsZQ,Smashburger,2,19,4,Burgers
1F-pelV0fTduYV_vCrvjLA,Black Bear Diner,2,248,4,Breakfast & Brunch
1ggcLvWPBDWnp5MVTRnoRg,The Old Spaghetti Factory,2,175,3,Italian
1h88e48P845HXL4SVHzX0g,Five Guys Burgers and Fries,2,11,3.5,Burgers
1H9FepbMY9ckFfeY1ciHIA,Tortas Y Raspados La Cascada,1,27,4.5,Mexican
1hcGT6I1vAIH_pZuyud0HQ,Brickyard Sports Bar and Grill,2,3,2,American (New)
1HNEj6kcEw369RX9Vlcixw,Filiberto's Mexican Food,1,20,3,Mexican
1hTBIFVqHfI1hRpdS8iIgg,Vogue Bistro,2,272,3.5,Seafood
1hyJEY-DGD898iN6S-AmtQ,Rosatis Pizza,2,37,2.5,Pizza
1iJA5fYMDLjCE8PBrt4kMg,Lunch Time Cafe,1,23,4.5,Cafes
1iw4g7qcKua2-V06RQpyCw,Dagwoods,0,4,2.5,Anonymous
1jKsbHOTMjUU5KVBAVaiAQ,Chick-fil-A,1,59,4.5,Fast Food
1JXCQLdUZSWJqghmLovl4w,Cafe Cornucopia,2,112,4.5,Cafes
1kDAS9KY0BgtIrjhbQsCkQ,Mariscos El Rey,2,10,3,Seafood
1kMR_HUA8i-wYOJFZfLhBA,32nd Cafe,1,11,4.5,Mexican
1ksEqDWneqp8vn1m2zSueg,Pho A.V,1,147,4,Vietnamese
1l6dBf8GkQTShXvoH0Of-g,Subway,1,15,3,Fast Food
1lS4-F785wYGn6u2dzUgow,Le Sans Souci Restaurant,3,52,3.5,French
1M4oczf2lmkdgbrJ3J7OqA,Christopher's and Crush Lounge,3,248,4,American (New)
1MQmujTuU-3qPdoogdA8CQ,Joyride Taco House,2,592,4,Mexican
1mzM1-IeDhPOmWXaHOUbmw,Burger King,1,6,3.5,Burgers
1n1nP996n7h36qKMlukAQg,Federico's Mexican Food,1,45,3.5,Mexican
1NarMOcLeTcMY8TOUew_zA,Salty Senorita,2,236,3,Mexican
1NferxQuGCPNBPVRBbdLpg,Queens Pizzeria and Cafe,1,187,3.5,Italian
1N-JHg3TBXq8-Sx-vt6rdw,Julioberto's,2,11,3,Fast Food
1nq6zzJuVgwaHtXau97_Iw,Asadero Norte De Sonora,1,72,4.5,Mexican
1nsxori657cAx2hiyYb4rA,El Ranchero Mexican Restaurant,1,12,4.5,Mexican
1NZLxU5WvB5roPFzneAlLw,Barrio Café,2,963,4,Cafes
1O0iRKvVFWoO4Mz7tLA7fg,De La Ana European Delicatessen Store,0,4,4,Anonymous
1OA1jo0GlK9sf68f00w8ZQ,In-N-Out Burger,1,324,4.5,Burgers
1oFvqm7eSpJbVpxpPxueaA,Buca di Beppo Italian Restaurant,2,161,3,Pizza
1OO3fy6z5lxlRuHnnhPStg,Best of Europe Meats & Deli,1,68,4.5,Anonymous
1OQHQz0ErI15EZ6qtp1-Pw,Jack-In-the Box Drive Thru,1,5,4,Fast Food
1PEBcXLpMTbHF5qQCmgZcw,Long Wongs,1,29,3.5,Burgers
1PM40DbmTVCNgENzZfs1kg,El Pollo Loco,1,18,3,Fast Food
1PUOMDn-hFsMEXGa_VmX8A,McDonalds,0,4,2,Fast Food
1Q_H3BLhKBymF6Se8FfZNw,Alto Ristorante e Bar,3,101,3.5,Italian
1Q1hrAxT2X3lgxDLBOLEQA,Kabuki Sushi & Grill,2,135,4,Sushi Bars
-1qDklczWpxON-3_Nj9NgA,Arby's,1,11,2.5,Fast Food
1QjedpN-fgcMUdO9d4B2AA,Mariscos Ensenada,2,3,5,Mexican
1sdIDMz5ntCHrClzCgjgJA,Subway,1,8,2.5,Fast Food
1sNa5oW9ZYX8MbMFkx9LzQ,Jasmine Tokyo,2,304,3.5,Asian Fusion
1-t2rcSaH4JGi1jejiHfCA,Jack in the Box,1,8,2,Fast Food
1TB4WNBOdNQkueagIUh_FA,Samurai Sam's,1,21,3.5,Japanese
1TJItj9VfrCeh4TM_SKQZg,McDonald's,0,5,1,Burgers
1TMg3kAPYQrQ6s51mdnTDA,Burger Theory,2,77,3.5,Burgers
1u7efaCGEjHA6ClM9VjYBw,America's Taco Shop,1,22,2.5,Mexican
1udzLbeQxmLTbOtgyVP0kQ,Gojo Ethiopian Restaurant,1,119,4,Anonymous
1ulwCamdqoX-SdMTcOhHDw,The Courtyard Cafe,2,25,4,American (Traditional)
1USCUUAKCBr6YES7XtAf_g,Taco Bell,1,5,2.5,Fast Food
1uz7Z7gDFMu0IsXYDmflyg,Papa John's Pizza,2,6,3.5,Pizza
1V1lodaiyYw4ZKyiv95pyw,Burrito Shack,1,127,4.5,Mexican
1v5Z101rbtRumsQTcm-GfQ,IHOP,1,25,4,Breakfast & Brunch
1vl4-5il_LGtDRxUCy9ldw,Vovomeena,2,506,4.5,Coffee & Tea
1vYaGPKQzMebBJXFCGTH2g,The Prime Chinese Restaurant,2,112,4,Chinese
1WTH8nYiGOMUe32q7WDx7Q,Red Robin Gourmet Burgers,2,111,3,Burgers
1xGhmD8-UjoRbGcBqkc6cA,Mount Athos Restaurant and Cafe,2,77,4,Greek
1xliqOdeOv43aWvfOyanDQ,Scorpion Bay Grill,2,10,3,American (New)
1Y4_Th_NFqrlGjysS1T3_A,HoneyBaked Ham,1,10,3,Anonymous
1Y4SFeY8VWsuyAoTI7-GYg,Sidelines Tavern & Grill,2,71,3.5,American (Traditional)
