Business_id,Name,Price Range,Review Count,Stars,Cuisine
_nJ1w00q6dWlub82Qt0BcA,KFC,2,10,1.5,Fast Food
_Nxn5EnIvuz48O1x-nsRfw,Sushi Neko,2,211,4,Sushi Bars
_OXr_eA576nwnU-dFsEfvA,The Mad Batter Café & Bakery,1,162,4,Breakfast & Brunch
_PuhheIPgmDCBJe1nhpKTg,Tuscany Gardens,2,76,4,Breakfast & Brunch
_PVEERIWg0xyrGXgL8iz_A,Golden Phoenix Chinese Cuisine,1,70,3,Chinese
_Q4VSHSr8ryAOfmsd9g6yA,SEA: The Thai Experience,2,280,3.5,Thai
_Q5Q5mBgMaG1EyEsVIuv8A,McDonald's,1,7,2,Burgers
_qEeF5FDUe3y3uU9NK_kCg,Port of Subs,1,9,3.5,Anonymous
_qr-o4j4a_9OMIWhmaZqVA,Taqueria La Casa Del Pastor,1,27,3.5,Mexican
_rv6-4ryEg5V18cs6DNUug,Jack In the Box,1,14,2.5,Fast Food
_rZmCez34Su-r9yEIkUwQQ,Little Caesars Pizza,1,19,2.5,Pizza
_SdixbXjvpCIMln7_sgDfg,Manhattan Pizza II,2,34,3.5,Pizza
_tS0YfyPDxOXxrN4Kl2_HQ,Trevi Italian Restaurant,2,609,3.5,Pizza
_UdfuV4VH5PopAuCJPflYw,Peace Ethiopian Market & Cafe,1,7,4.5,Breakfast & Brunch
_UeDYGanV1pMDrhFb2gMVA,Fuego Steakhouse,3,62,4,Steakhouses
_uORj7gXai7YEpC9fY4xDw,Pizza Forte,2,30,3.5,Pizza
_UsqOvmgoNzb_0xWpzwZBg,Chicago Brewing Company,2,353,3.5,American (New)
_v51zHEOkXseN6mtNCddbQ,China Garden,1,47,3.5,Chinese
_VN5hYv1VgNIBgwxTQZ_1Q,Mr. Lucky's 24-7,2,691,3.5,American (Traditional)
_wA2aYYo1zyQr4VF2OibSQ,Jersey Mike's Subs,1,14,3.5,Fast Food
_WU8xM2pvdVHSjDMdEm8Ow,La Reyna Mexican Restaurant & Mariscos,2,15,4,Mexican
_xmJB767rROtAy6XepMlkQ,The Buffet At TI,2,613,2.5,Breakfast & Brunch
_yQkTIlbJlBt0tQRbzBa7g,China Star,0,3,2.5,Chinese
_zj1jifyGsT611EkfOgHhA,Subway,1,5,2.5,Fast Food
_ZR4CE9JwB42By5R7qVi2g,Subway,1,8,2.5,Fast Food
_zrSQdISpB_qry9tb098rw,Rao's,3,652,3.5,Italian
_ZyJLAlkmqefU0WXQ2o6jQ,Sammy's Woodfired Pizza and Grill,2,244,3.5,Pizza
0_LZEAYsexEZS-OFTjdjNQ,Flavors The Buffet,2,485,3,Anonymous
00Xax3gkt7x1U06JBDIiEg,Rick's Rollin Smoke BBQ & Tavern,2,90,4,Barbeque
014pkZADThO2BoXFa1tuKg,Promenade Cafe,1,58,2.5,Breakfast & Brunch
04SHVStCJ-517oUBKEBjfQ,Roberto's Taco Shop,1,47,3,Mexican
05fTEsjUPVo5jks8PpNKCQ,Rollin Smoke Barbeque,2,1844,4.5,Burgers
05i9WpIZPJRb-d0XF6ywTQ,Waterside Cafe,2,3,3,Cafes
05tazaFQt1EnQ_Gk_1AFyg,Nine Fine Irishmen,2,823,4,Anonymous
06NjrKnpuwCWQQfKpt4tvQ,Las Islitas Mariscos,2,177,4,Seafood
08ke0Orbu5x3mYZPgMadaw,Sin City Thai Restaurant,1,73,3.5,Thai
08qUHIm3HIFMnkMdS5IYLg,Barbacoa Kings,1,6,5,Mexican
098lYL3ZpOayRvk7MbwyLg,Teriyaki Madness,1,87,4,Asian Fusion
0ACVidzreTcv88AHqWXqNA,Subway,2,9,2.5,Fast Food
0aV8mzabKSFylfi0NQGqlQ,Los Tacos,1,220,4,Mexican
0AzoCP_nz0hv0-BpXLxq_A,Farm,2,101,3,American (Traditional)
0CI1U1SNHFKdSGMD9M4emA,Dickey's Barbecue Pit,2,76,3.5,Barbeque
0D-b8L0yFcNEi9k5mkoXiw,Capriotti's Sandwich Shop,2,45,3.5,Anonymous
0eGGV3yyJT4joipvaoYrkw,El Guanaco Restaurant,2,6,4.5,Anonymous
0enMncxkQZB0-rHnoFMGLg,The Lodge At Cactus,2,86,3,Burgers
0EQSQwYecFTq7wpuUXLxnA,Globe Cafe,1,33,4,Coffee & Tea
0FmQpDFbWRIPHYBInCTwlg,Jack in the Box,2,8,2.5,Fast Food
0GCpesRgXSVluFoB2otXlA,Firehouse Subs,1,72,4.5,Fast Food
0gsYv0BRBxd5wDYDsB9wDw,Jollibee,1,122,2.5,Fast Food
0H7ewZ656xM0bulSMowWtQ,Sagos Baja Tavern & Lounge,2,89,4,American (New)
0hej0FRXraL5BNUKWhY_8w,Taco Bell,1,28,3,Fast Food
0i0PwU8lpj4evYKQogWxcA,Public House,3,537,3.5,Anonymous
0IJWOuv6BT3HYo2V-SttcA,Rizanos Pizza and Pasta,1,36,3.5,Pizza
0ik871AZ59p77xpkA0RwSA,Carl's Jr,1,12,3,Burgers
0JBktMcQgwxObtrwjILJuQ,Pizza Hut,1,13,2.5,Pizza
0jETMJNxaeKAlE_Ts0lruQ,Little Caesars,1,12,3,Pizza
0JhjsUzRz98dhAUr5o2DCw,Applebee's,2,112,3,American (Traditional)
0jkZZRywo3wlmZcuCFbSEg,Macayo Vegas,2,42,3.5,Mexican
0jMvE0Mu4GOfhztWz5YLoA,Images,1,3,4.5,American (Traditional)
0jq5ZFLRqAAujEuymdPu4g,MOzen Bistro,3,284,4,Asian Fusion
0JUcQpKWku8D86TVY6cTgA,Hometown Classic American Eats,1,138,4,Breakfast & Brunch
0l028v-NfBCDW2sVkfqDRQ,Hamada's Asiana,0,3,1.5,Japanese
0lSpc7JQo6rXUE6nLHghLQ,Burger Lounge,2,20,4,Burgers
0lWQSXID3T7K3DbjX7CpqQ,China AAA,1,66,4,Chinese
0mPrp8m_caTxdSGfIxNtTw,Tommy Bahama Restaurant | Bar | Store - Las Vegas,2,323,4,Seafood
0ng1b8buaqJ7deuiDxMWFg,Glutton,2,307,4.5,American (New)
0o3t16CHwlhl-44fuuhYaQ,La Sierra Mexican Restaurant,0,3,3,Vietnamese
0oz45sNYYP2LKKBjNTD2yA,Port of Subs,1,27,3.5,Anonymous
0QI1fVQ3dYUws2DZhBGDpQ,Subway,1,16,3,Fast Food
0QtGVVXoDnKJxPA0v2yckA,Ceres,2,27,3,Breakfast & Brunch
0r0MmNl9Mj57qg-bFWL-rw,The Box Car Buffet,1,4,3.5,Anonymous
0rBgNB2FKdIEKgNtiRa6Xw,International House of Pancakes,1,49,2.5,Coffee & Tea
0SsEMvki-xkG_JNMyN76yQ,Sundance Kid Cafe,1,11,3.5,Cafes
0sXYr-llEjeeyHH9dwDpjg,SC Prime Steakhouse,3,49,3.5,Steakhouses
0TdIt2d4hO46P_7E4wju-A,Ilopango Salvadorean Restaurant,2,17,3.5,Anonymous
0tg9R0pSgzzozZpfSeWXzA,Wahlburgers,2,134,3,Burgers
0tUlPATGNNR7zq5uzh3nog,Fresh Buffet,2,133,2.5,Anonymous
0vxxZSVaCDuRXIiqeZbE4g,Subway,1,7,3.5,Fast Food
0VYUal2MQs4VlUVgPYGaNg,Cook On Wok,1,55,3,Chinese
0w46K_07XbKvCMe8qV6Qow,China Pantry,1,8,2,Chinese
0w5esOmdWtoknKhJjqbEwg,Jac & Ray,1,13,3.5,Fast Food
0wP1vwgpnRo45coN4G7XZA,Carl's Jr.,1,17,3.5,Fast Food
0Wu4-E2NKM-H8Yt7zZ-cxw,Windy City Beefs N Dogs,1,245,4.5,Hot Dogs
0x4NXJFSQRRUNONxINTjWQ,Joe's New York Pizza,1,294,3.5,Pizza
0xCQ27nh54em2xTG_tXLPw,PT's Gold,2,9,2.5,American (Traditional)
0xDeTJYgo5X_ZsuI3BJ01g,Taco Bell,1,16,2.5,Fast Food
0xSf8B4DBEk8ecV7YYXVUw,Lobster ME,2,364,3.5,Seafood
0Z1hji18LaNW3Me21oC96g,Outback Steakhouse,2,116,3,Steakhouses
0z60l8uFoLa0qq_h5x5zhw,Pga Tour Grill,2,53,2.5,American (Traditional)
1_UbvYpj7N-jE2VYICPl2Q,Zaba's Mexican Grill,1,80,4,Mexican
10GBdcrKBSL1QFnkXWjfjQ,Capriotti's,1,65,4,Anonymous
10kKkojqQmjYfFRtfLQLpg,Arby's,1,18,1.5,Fast Food
10Srj1qZfB9CsVAwef9_dQ,Sababa Mediterranean Grill,2,161,3.5,Mediterranean
10UcN8MF1kQiyTJAfHKvfQ,Courtyard Deli,1,8,4.5,Italian
13QT4GjYFy9c1gmRwV-kLA,Seabreeze Cafe,2,11,3,American (Traditional)
15srJBiBZBt0iKsWSABwRg,Sushi Bomb,2,258,3.5,Sushi Bars
17FKJgS11HppOf00qXKEqA,Lemongrass Café,1,425,3.5,Vietnamese
1a1WNQw-0lwjl2FBapFbHA,Nino's Kitchen,2,10,3.5,Burgers
-1B-DEGkLE1kDj5ENAF2NQ,Prince Restaurant,2,18,4,Anonymous
1bJjWGYip-V2PGj4VIwbiQ,Battista's Hole In the Wall,2,747,3.5,Italian
1CaDfssfTHQAcm_U6QgldQ,Original Chicken Tender,1,29,3.5,Fast Food
1dAA6vT55o35XZT3DV4hSA,Hungry Howie's Pizza,1,69,3.5,Pizza
1dk07edqr5_7goS6AnXAjw,Red Rock Pizza,2,114,4,Italian
1dnarzaw3bwFrK38hldi_Q,360 Gourmet Burrito,2,118,1.5,Mexican
1EF9J1TGjxX5gXB3U8hjvA,Fulton Fish Frye,1,83,3.5,Seafood
-1ERbsOf9XOC9wGbZYFr7g,Toros Cantina & Gaming,2,221,3.5,Mexican
1Fudh7tTDIUBDiYcwhLtVw,McDonald's,1,7,2.5,Burgers
1Fupq7erFi4uqC_gd9ypQg,PINKAOW Thai Restaurant,2,348,3.5,Thai
1FZpgQ0yWA7NqKdj2PMFGQ,Great Wraps,1,19,3,Anonymous
1GYjuEYlbaQzEaCBKGirJg,Firehouse Subs,1,107,4,Fast Food
1kVg1hADY5MUGMYuuHRJSw,Domino's Pizza,1,21,2.5,Pizza
1LD__W5yqA5smXbF0EQ1bg,Tacos Al Carbon,1,7,4.5,Mexican
1ldDbggHHgPlj3k0SpBTKQ,Sam Woo BBQ Restaurant,2,415,2,Barbeque
1lG_Cf7fX2QWDrsRxU2iFA,Lotus Garden Cuisine,2,45,4,Chinese
1LVq-vrSkNSD0EIIBLnlSw,Oasis Asian Kitchen,1,72,4.5,Thai
1l-ZJusyBO9R4AN7PrqLBA,L&L Hawaiian Barbecue,1,40,4,Hawaiian
1MJ5xmHmeCiau07X2bQyUQ,KJ Kitchen,2,253,3.5,Chinese
1MMztCZKPtw9DoCVflfZFg,BJ's Restaurant & Brewhouse,2,431,3.5,Pizza
1MRWXUsIvKNwt5SdLxqhZA,Fat Dumpling,1,166,3.5,Chinese
1MV1NiYK-AbmEwRGR8n1pQ,Del Taco,1,26,3.5,Fast Food
1Nel1EAo496ek-NntDNDwg,Raising Cane's,1,33,3.5,Fast Food
1nO6ffHEwZYFBzEsyw1w7w,FIX,3,536,3.5,Steakhouses
1o2Lx_YMC2xpuBG2q00LAQ,Firelight Buffet,2,113,3,Anonymous
1Oh57HwQVVEEjtHGOtqD-w,Tacoman Las Vegas,2,33,3.5,Anonymous
1pIbXL3IyXFmKqQFv-g-dA,Pizza Hut,2,13,1.5,Pizza
1PLphb49nc8qgvarz30rGg,Lilly's Thai & Vietnamese Restaurant,1,57,4,Thai
1PQNIw4DgWTy_18cH5hVCA,China One,1,75,3.5,Chinese
1PSXa1NyhW21P-iTgEs1uw,Wingstop,1,55,4,Chicken Wings
1QSGIucxljKvUGy0-AV7Gw,Bombay Indian Cuisine,2,94,3,Indian
1rjOg5oc2Mic0ssqj2ex7A,El Ausente,1,21,5,Mexican
1RtT0JMZZDMcEKjLSypbDA,Subway,1,18,3,Fast Food
1s6YBE96-tRIdOFU8humaA,Chef Marc's Trattoria,2,62,4.5,Italian
1sMJ3Szz9DCfg9chFv3NkA,Janela's Restaurant & Bar,0,3,4,American (Traditional)
1syMfUAu8so1wjntLW8Y8Q,HoneyBaked Ham,2,19,4,Anonymous
1T8lWWpdStstF6qVPdPTMQ,Sbarro,1,27,2,Pizza
1tGkGfrj2DdOLBnfOT2CRA,Hank's Fine Steaks,4,278,4,Steakhouses
1tR-eRDhZLiUI4pYHFyiLw,Tropical Smoothie Cafe,1,48,3.5,Cafes
1U1GRksKXF7q8FKcW0e5VQ,Mastro's Ocean Club,4,1027,4.5,Seafood
1uhipArheEVbwWyoAbKAGg,Sonic Drive-In,1,10,3.5,American (Traditional)
1Uu2mVEwnmfX8cpW0wbMZw,Bonefish Grill,2,168,3.5,Seafood
1Vaz1OBQGj7xiCxIBuQIvA,Crazy Pita Rotisserie & Grill,2,122,4,Mediterranean
1vqqS1t_dfzhpc-Dx5ZXIA,Jack in the Box,1,9,3.5,Fast Food
1w6MG5GovUAAoNk92M_vcQ,Pasta Cucina,2,20,3,Italian
1W6phRxJS6P2D-LukvViGg,Subway,1,4,3,Fast Food
1WtO5bEz8p3STXjp2CMmqw,La Reina Mexican Food & Bakery,1,12,3.5,Mexican
1xUN_XBLeTgM-DDJANebwg,Raspados Playas,1,6,1.5,Mexican
1xZbo0U7inuNHjx1bElwdg,IHOP,2,74,2.5,Breakfast & Brunch
1Y_rZ8ICC-5P3FFLybkgkg,Burger King,1,4,2,Burgers
1Yt0N8g7d8Jz3ASnm3Bm0g,Amena Bakery & Deli,2,203,4.5,Middle Eastern
1yx2zLskVTe5WQdYjL2Apw,Egg & I,2,2089,4.5,Breakfast & Brunch
1yxoQFeyux1Ig3qqCWKzGA,Robertos Taco Shop,1,18,3.5,Mexican
1ZCX18x3LgCNAH4H41QZ-Q,Turf Grill,1,13,3,Burgers
1ZErP0pzetrVkxFBxwq6fg,Little Pampanga Filipino Cuisine,1,11,4,Anonymous
1Zj3JOukVxyU2kq4Vhju9A,Rx Boiler Room,3,303,4,American (Traditional)
1zXOyqvXGIf-S7vUhNk0pg,Chipotle Mexican Grill,1,98,3.5,Fast Food
1ZyWPSnj0wZmZ8SogGrWMA,Mo's Race Day Cafe,1,35,4,American (Traditional)
21kk-zEVnyB6AhvX_86eJA,Panda Express,1,4,3.5,Fast Food
21ZKuOC0o8vZglDeR41QLQ,Lulu's Bread & Breakfast,1,335,4,Breakfast & Brunch
22JtMUD1tK_OYHoulTYTSg,Mykonos Greek Cuisine,2,113,4.5,Greek
22tYw_yHTyw7eqx4oIeooA,Silver Sevens Hotel and Casino,2,218,2.5,American (Traditional)
231MA8w0WQUzxvQlOcnd8A,Budweiser Racing Track Bar & Grill,2,11,2.5,American (Traditional)
232-KhQxcHSTVXFu-Lhuxg,Nekter Juice Bar,1,57,4,Anonymous
23patzw6J1X6t9EkgHUnAQ,Taco Bell,1,15,3,Fast Food
23SJEjfyU5gxY2chAKhgcw,Orchids Garden Chinese Restaurant,2,654,3.5,Dim Sum
25fxw_jOqZtJwl18cCarIA,Honey Salt,2,913,4,American (New)
-27u-98Ugczq_xsNPdcvEg,IHOP,1,18,3.5,Breakfast & Brunch
27ySgB5oAXZP_wJZrEHXOg,Magura,1,23,4,Burgers
29ZKSrOXaZ9VydCqRw1GLQ,Russell's Restaurant,1,13,4.5,American (Traditional)
2A755f8TlRgETtBLu-V4zA,John Mull's Meats & Road Kill Grill II,1,7,4.5,Barbeque
2AB_43WAw7cNvMcm-QEliw,Sushi Tower & Steakhouse,2,141,4,Steakhouses
2aMm85DftJ5ACt9Qa4_Bew,Tropical Smoothie Cafe,1,26,2,Breakfast & Brunch
2aPUKhKCgNZA67hfccsIFg,Studio Wok,0,3,2.5,Chinese
2ar68zdqndeXe3mTO0ZZRQ,El Gran Taco,0,6,3,Mexican
2d8XkodNp0PvV-hqaQACdw,Hawaiian Food Online,0,3,3.5,Hawaiian
2Dbg35sPSGmZGcbBVNa9dA,Kung Fu Thai & Chinese Restaurant,2,371,3.5,Thai
2DHLbZFzaIot3nk16HMg7Q,Greens and Proteins,2,59,4,Burgers
2dioqPw6txEgB397frYg-A,Tamba,2,416,3.5,Indian
2DNpYa2BW5gRsI70tU1wWA,Downtown Crown Pub,2,57,3.5,British
2DT4Lxjyt3F1ZJt8Mt0o4Q,Nigerian Cuisine,2,19,3,Anonymous
2Duvv1fLc2-rBYDN0XC2iA,Hog's Heaven BBQ,1,12,4,Barbeque
2e2e7WgqU1BnpxmQL5jbfw,Earl of Sandwich,1,4687,4.5,Anonymous
2E3OHy9UBnj3hoVw9RKx-Q,Fulton Street Food Hall,2,85,3.5,Cafes
2f7TvlG5zcuMCHcQjxqS6A,Dom DeMarco's Pizzeria & Bar,2,494,4,Italian
2Fn5-x5IX7CfhCKFYaZGyA,Market Grille Cafe,2,338,4,Greek
2FurIZ1RmC9HndCQJAZJKA,Jack in the Box,1,11,3.5,Fast Food
2FV_iT9RACp_nAfwN6wjJw,Cookie's BBQ,1,5,3.5,Barbeque
2Gvg45qaL6icaFKDjA4yyg,MTO Café,2,197,3.5,Breakfast & Brunch
2hfl1OycrsTSKEIlkKaP6A,Jacques Cafe,2,155,4,Breakfast & Brunch
2Hh2SOWvp5IkAAO4PQ0n2Q,Torrey Pines Pub,1,28,4,American (Traditional)
2iHb37ykswa_xQV-X3RgXg,Sushi Hagi,2,52,5,Sushi Bars
2J_Og-4_BkxPbbnzjfaTjA,Zydeco Po-Boys,2,98,4.5,Anonymous
2K9eURgPlFoL2KJkxk5NaQ,Taco Bell,1,36,4.5,Fast Food
2kc0V6IlY4XKTHvyZlMbHg,Original Chicken Tender,1,13,3.5,Chicken Wings
2KiYFngbDrm5CuIxtg7baQ,Centro America Restaurant,2,23,3.5,Anonymous
2l4UTdi_F9zVZ1Kv4Fj-zQ,Hedary's Mediterranean Restaurant,2,167,4,Greek
2LBDXMZOsSe0Z0p6Ut1RDw,Tacos El Tapatio,1,7,5,Mexican
2lDINr8qVosJ9CoX883T2Q,Costco Food Court,1,4,4,Anonymous
2lF_8RZRBd9STfk_QwAtmg,Umiya Sushi,2,924,4.5,Seafood
2lMB0DrkCOhTbUzlEZuF3A,Mirak,2,6,3,Korean
2mKC1oXdGCl2w8SAZK8fjw,Delights,2,84,3.5,Anonymous
2MmMDll1ZGouFtz_87X5RQ,Greens Gaming & Dining,1,8,2,American (New)
2MY2YOCvReXGpXxtN0_a3A,Greek Bistro,2,241,4.5,Greek
-2n-OHbbwIv3SY8RP9bgTQ,Maggiano's Little Italy,2,981,4,Italian
2nsOrLJ143O9l1eREnb0ug,Sonic Drive-In,1,27,3,Fast Food
2oHqiK6IrlIGc_M-i114sw,Don Tortaco Mexican Grill,1,26,3.5,Mexican
2okugXUsb5dJ2nDAdtNjKA,Sushi Mon,2,171,3.5,Sushi Bars
2oRj5Qh18pCMPlvHFmyoow,Old Homestead Steakhouse,4,299,3.5,Steakhouses
2osCg0B59ufrXHQk06_Hvw,burger factory,1,16,3.5,American (New)
2QB0rK7bjym4kHT0YxyXjw,Subway,1,6,2,Fast Food
2QM258ooYpYecyt7tTwOMA,Don Tortaco Mexican Grill,1,25,3.5,Mexican
2QtowmXBL6-4KMpfavljbw,Project Pie - MGM,2,371,4.5,Pizza
2QXlbOk5WxeUKlZqQ0IRvg,City Lights Bar And Grill,1,15,3.5,American (Traditional)
2RJMudQIFknBCxwwwMec4Q,Carls Jr,1,9,2,Fast Food
2sn5BECdlYxqQlw1VODDoA,Wendy's Noodle Cafe,1,441,4,Chinese
2sWval6Zz4qugjLUQc5I5Q,Asian Garden,1,45,4,Thai
2tv1LSX_J7X0ZBNujzsGrg,Subway,1,3,3.5,Fast Food
2uB9BSsIswP8WQWh58_SFQ,Bentley's,2,19,3.5,American (Traditional)
2UTK4DGVGfld0KjcjQK9Rg,Panda Express,2,7,3,Fast Food
2uzS4XkBJdHhEkc6n2B8xg,Cabo Wabo Cantina,2,4,3.5,Burgers
2vQoWGEcSSBIJtUiGRKi5g,Blue Fin Sushi & Roll,2,356,4,Sushi Bars
2wNXSNS7I-yHf1a-Eeh8lA,Popeyes Louisianna Kitchen,0,9,1,Fast Food
2-XO3LwWdpm-_xOUHSAqGQ,Foods 2 Go,1,9,3.5,Chinese
2xo91erKN-n7bDJcHLrmwQ,Decatur Drug Store Coffee Shop,1,5,3.5,Breakfast & Brunch
2XQzbeFSKuhOiJujH01o-g,Town Center Lounge II,2,14,3.5,American (New)
2Y6zErXWajSN7vaJaPHcEw,Mr Jim's Pizza,2,83,3.5,Pizza
2z21Eu2NgzbxxCXVivznDw,El Tinajon Cuban Food,1,12,4,Anonymous
2ZSX80pEmSfeH2h2Bb-Muw,Siena Bistro,2,10,4,American (New)
3_H-sx_fq0hJJ8S2W02frA,Chopstix,1,70,3.5,Chinese
3_Imz6IarFowUFjQOoibrg,Denny's,1,77,2.5,Breakfast & Brunch
30D7YdANEhqrR5u5UCeg5g,Papa John's Pizza,2,41,2,Pizza
310xHIFxZKqthaPlkQ0_dg,O'aces Bar & Grill,0,4,1.5,Anonymous
32f43CI5i1oCleGZG5kQFA,Sammy's Beach Bar & Grill,2,115,2,Mexican
33Am9frs0Bt48Zlwk1uVHQ,Verrazano Pizza,1,129,4,Pizza
33aOj9haiHsULCUmFOZ7uQ,Pho Saigon 8,1,405,3.5,Vietnamese
-347ffrUUMrn26J2VGf5bA,McDonald's,1,19,2.5,Burgers
-36CwMJZJigqPMYrx9BJzw,TGI Fridays,2,164,2.5,American (Traditional)
39-BGyHEx1KI-508yzJgZA,Dairy Queen,1,3,3.5,Fast Food
3AMFoTdFm7j2bocSpm7Xxw,Barcelona Tapas,2,310,4,Anonymous
3aOBodth4gjrWeOdQhrV2g,The Hush Puppy,2,44,3.5,Seafood
3aszyy6CLD5KflwUBw-CDw,Inspire News Cafe,1,21,4,Cafes
3ax5VsgwzNRAjrWcozCPBw,Capriotti's Sandwich Shop,1,81,3.5,Anonymous
3AZJlGRcOfVH43pJuA29yw,Port of Subs,1,32,4,Anonymous
3blIhJnJSbdKffEFRlDVnw,Juke N Java,1,3,3.5,Cafes
3bwxfBvKABepxYWGz3pHXA,China A Go Go,1,72,3.5,Chinese
3cSnc2Ts0GckC9QRvlQbKA,Noodle Exchange,2,139,3.5,Chinese
3cyVxljslfDFLUGw1aLnlQ,Primavera Pizza,2,27,3.5,Pizza
3dQqoz-yHhOfHrIBMRCD3w,Jasmine Express,1,180,3,Vietnamese
3DUemE_hdk-TwbVj1zlckg,Big Burgers & Pizza,1,5,3.5,Burgers
3eERfPI8Ak8383vb5x4Gow,Applebee's,2,68,3,American (Traditional)
3f1DmfYaHlx2J-Orc_zplg,Checkers,1,15,1.5,Burgers
3fA43apyr5i8PAm0Az04hQ,Buffalo Wild Wings,2,182,3,American (Traditional)
3fTwCoxYD748ZmyH7-jJ8A,Sakura Japanese Cuisine,1,15,4,Japanese
3GnkK4g6XHL2BbIQ7LhfAQ,New Grand China,1,75,3,Chinese
3gxFy26l-1_s30Itk0OAYA,Rocco's NY Pizzeria,1,238,4,Pizza
3HKp4duvN8lug3ydLHdP6g,8th Ave Pizza,2,89,3.5,Pizza
3Igoz7noWksymLqoMWuzRg,Hamburger Hut 'N' Market,1,93,4,Burgers
3jFf5lFqb2HRrvMdRP8e1Q,Taco Bell,1,5,3,Fast Food
3jg7ixB6vZi9M_-Qh8Eoiw,Very Venice,2,16,3.5,Anonymous
3jK1PWVENg63qsE8HY7kIA,Pizza Hut,1,7,2,Pizza
3JTVc83KpA37yhrkwHzlvQ,Soul Food Cafe,2,298,3.5,Barbeque
3kO4E-C1V_rKQ5Uq16_BPA,Jason's Deli,1,120,3.5,Anonymous
3kRp-G1crI2wXeUvisz4sg,Pizza Hut,2,16,2.5,Pizza
