Business_id,Name,Price Range,Review Count,Stars,Cuisine
1SFM-hfzxAtQJVEQMJZd9A,Juste Nouilles,0,3,3.5,Chinese
1So07v8FGcIiUI55HAa_kQ,Cabane Hot-Dogs,1,7,4,Hot Dogs
1tI2U77_GJ8R45K9FPAuSA,Soupebol Nouillerie,2,11,2.5,Chinese
1TKO_V46aJXpUtDBRQS5Jw,Deli 500,0,3,2.5,Anonymous
1TVr0vLaX8qOqEpPkXhhQg,Nazareth,2,5,4,Middle Eastern
1vIAawRHa5wZ7-qmDS25dQ,Larry's,2,16,4,Cafes
1ZHozTtv_UhEMscM1tBElw,Restaurant Jardin Du Sud,1,7,3.5,Chinese
1ZR_Fi1Jpjl4qyCTrp9zFg,Van Horne Pizzeria,1,4,4.5,Pizza
1ZsDRVBZDllEp1FuduAqDQ,Restaurant Cirkus,3,11,4,Breakfast & Brunch
21d8E4ZgnnnU83OWFrs-Wg,La Maison des Pâtes Fraîches,2,8,4.5,Italian
2331fVy6Nl0LKGYv7FIyDg,St-Hubert Rotisserie,2,7,3,Fast Food
2374m_OuzV8Gg2YLqIAhig,Ristorante Linguini,3,7,3.5,Italian
24Xqb3Lu9Rr2X6x6kzNnNw,Houston Square Victoria,3,28,3,Steakhouses
25BEeZnlk8QRoCs9UrOvgg,Rockaberry,2,14,3.5,Cafes
25iBod7D4tW3DxpoZQ3Dsw,McGill Pizza,1,20,3.5,Pizza
264z0scn2EKXx5lalM5tQQ,Chop Crazy Creations,0,5,2,Anonymous
26FYz_H5DUTvXr8tfgwSzw,Presse Café,1,8,3,Coffee & Tea
26JE9TTLCyN0u55vum6pJg,Hof Kelsten,2,51,4,Anonymous
27eR2PYFPqrJyVWtWWGZ6Q,Bazar Café,2,15,4.5,Breakfast & Brunch
27E-szWO6eqBAzqPkVuV_w,Bagel Bar,2,16,2.5,Anonymous
28Hkn8H43zt3nxsctn6omw,Kyo Bar Japonais,2,74,3.5,Sushi Bars
2Auo_LbKcVf64CbG0VBYdw,L'Italien Cafe Bistro,1,3,4.5,Italian
2-BP4L8inZ5CecmkLIT_eg,Restaurant Pizzaiolle,2,34,4,Pizza
2cM1L2ngS5YLR_3APAaxfQ,Cafe Imagination,1,9,4,Cafes
2cughmchl1LmKp8jQVDP1g,Restaurant Cafe Promenades Saint-Hubert,0,3,4,Canadian (New)
2c-wfOepOw-m2U1Bb4bAIA,Tampopo,2,16,3,Thai
2D_JQtSqgRWo9R5CdRtTKQ,Bishop & Bagg,2,40,4,Breakfast & Brunch
2EBfRBpgOsL0aZe8Utmv8Q,Allô Mon Coco,0,5,3,Breakfast & Brunch
2FIdwK2ljZFppK7qM0-haw,Restaurant L'Impressionniste,4,8,4,French
2fiJ2xbp-HgHA0X8zttrdw,L'Oeufrier,2,7,4,Breakfast & Brunch
2gkzsNHnRTyeux0Rkz1Ogw,Café Nomad Station,1,4,3,Anonymous
2gL-Mhq2zpesKfgEilD5BA,Cafe Et Restaurant Toot,0,6,4.5,Cafes
2gmhzfrwCJ1Tq_D8FkGUKA,Zibo,2,4,3.5,Pizza
2hbyn_VXBL2dtuk15DhO3A,Pizzaiolle Mont-Royal,2,9,4.5,Pizza
2hIKRM-dQlQBzTIscqE6qw,La Cervoise,2,23,4,Breakfast & Brunch
2HKxkfNeJxEKNQRfeBJI8A,FF Pizza,2,5,3,Pizza
2j9wvVrHdy6xdzNWR6Xkyg,Grillade Lafirenze,3,3,2,Anonymous
2kXYR2pBGocyFlh619R5Qw,Pizzalinni,2,3,3.5,Pizza
2lWWQWdSVwT7KHrtXFDHuA,L'Express,3,379,4.5,French
2M2YVFrOYxkJsqiqxdMrsA,Marco Bar & Grill,2,7,2.5,Italian
2nkuS1wG4y_32VfJ9mJT9A,Grill Bistro (Le),2,10,1.5,Canadian (New)
2nx6I9DxZa63sV5jj-PdAA,Kojax Souvlaki,0,3,4,Greek
2O4Csd1NHD-L9M99GPMRlA,Miyamoto- Epicerie Japonaise,2,8,4.5,Sushi Bars
2QED6Mfx303X0L1dB5kCOw,Marash Café,1,3,4.5,Cafes
2QFLBJ8tTHT7WrrOOD5HrQ,The Burgundy Lion,2,145,4,Breakfast & Brunch
2rE44bug0rA1GarQKD6g-w,Café 1880,1,20,4,Coffee & Tea
2ReHBO99CCJjzVqto9Mfkw,Euro-Deli Batory,1,13,4.5,Anonymous
2sH1oH-vuW-XtPEeQsltCg,Comptoir Express Noobox,0,5,1.5,Fast Food
2SOI6fHQaLt_N1p6XERu_w,Flammkoeur et Parigot,0,3,4.5,Cafes
2srOPiwi1K7dIVrCCUm-AA,Laitue & Go,0,3,4.5,Canadian (New)
2ST3inTMd3aYMNXt2MuDhw,Restaurant Amir,0,3,3.5,Anonymous
2uIMkQ_2ja1kXTYUgRZ5UQ,Chejoys,2,3,3,Steakhouses
2uOY0RrqcI1fp9cE79lu3g,Cafe Joe,2,13,3.5,Breakfast & Brunch
2V3Vg7towuCOaNyH4xoy0Q,Dilallo Burger,1,20,4,Burgers
2Xi8UaYi01C7oNtLtgI-ug,Bato Thai,2,3,3.5,Thai
2yXIl7y0fvIh8Tjob6NF_A,La maison des cyclistes,1,14,4,Coffee & Tea
2yZbT_XAXyDL7phh28ZZQw,Espresso Bison,0,3,4.5,Cafes
30vqUczADsjH4g5jbpSplw,EVOO,3,26,4,French
31sKikG8V3IQL3e2SQxHAA,Dunn's Famous,2,10,3.5,Burgers
33h58zMSkem3yvU6frAZ3Q,Tartine et Chocolat,0,6,3.5,Breakfast & Brunch
33thZqQu-o_VwwypTdT6gQ,Restaurant Chez Lien,2,4,4,Vietnamese
34U7oQ-BIPVrutpbXKxBOg,Puca Puca,0,9,4,Anonymous
35YT9GKJtATOHNooE7mdoA,Sushi Plus,2,36,3.5,Sushi Bars
36SbeSfd05rb1m4WAwiqGw,Restaurant Lumiere De L'inde,3,18,3,Anonymous
37HWJqE1uGcvMnqh1uARlw,Winneburger,2,7,4,Anonymous
3BM0IrC7neCttDhM08lYAQ,Bâton Rouge,2,87,3,Seafood
3bx6Se8Fu8D6tzGfpW2oqQ,Verses Restaurant,3,51,3.5,Canadian (New)
3c0YAPEToWiwDkxtNJFIgg,Café Olimpico,1,170,4.5,Coffee & Tea
3FHNMT6IX1j60cutRxkKCQ,Le Réservoir,2,99,4,Vegetarian
3gih1qw4sAPz22f9W_clBg,7Grains Bakery & Café,2,7,3.5,Anonymous
-3hB9COlwRVhTf1PLD7sUw,La Khaima,2,33,4,Anonymous
3I0UgFNyyk39bDcHaC5KzA,Jatoba,3,49,4,Japanese
3IQklarg7couxZURv-UBHA,Nickels Restaurant,2,5,2.5,Canadian (New)
3iSDyQHZHuoCFn-GlM5lsQ,Alfa Restaurants Regd,1,4,3.5,Fast Food
3iVnX0HpaQEPFSlWVZ37HA,Ta Chido,2,62,4,Mexican
3Jl1bRJDncBJcpgjTqV9Bw,Smart Burger,0,3,3.5,Burgers
3jviiNH7_-TYojQx1ZQqgg,Restaurant de l'Apothicaire,2,12,4,Breakfast & Brunch
3LeVOCbIZLB730b1IiROJA,Restaurant Lune D'asie,2,3,3,Thai
3LYGwl7UAA4T9lJ4_OuBqQ,Basha - Des Sources,0,3,2.5,Middle Eastern
3m1GyEgkxaFJ2KTlyfLnNA,Tejano BBQ Burrito,2,33,4,Tex-Mex
3MVOWIF7hnVOILwu4p_Jeg,Nickels,2,26,3,Anonymous
3NaG-C0srSfRgHte7GyySg,Taverne Gaspar,2,68,3.5,Anonymous
3NHzTek_YH0XXdjfhkogwg,Green Cafe,0,4,3,Breakfast & Brunch
3ntET8y1imh854cMN49WYg,Sushi Net,2,3,3,Vietnamese
3oPpYxprpC-cp5OKLMUuBA,La Prep,2,3,2.5,Breakfast & Brunch
3OqVb9vKdrmR-6SdEyZfbA,Le Richmond,3,34,3.5,Italian
3pgTR-ufeFOyQSRf-03F0w,Zushi Sushi,2,11,3,Sushi Bars
3QmM_VedBZbBFJ-Vdp7aVA,La Belle et la Boeuf,2,122,3.5,American (Traditional)
3qUBQaH3qUVgGNQC_c5nsg,Sushi 111,1,9,3.5,Sushi Bars
3R-_XyZDvyCc9UMAHZHUWA,Chez Hwang,2,22,4,Korean
3rhX9d9k6X83qoixKWrJpQ,Sushi Kamikaze,0,3,4.5,Vietnamese
3sAGbQeBUENm406Te2EfFg,Subway,0,3,2.5,Fast Food
3sNMMiuVxNzAefsVGmfVjQ,Piment 2,2,4,4.5,Chinese
3StNFdnfDPYWYsMZyvGFpA,Chez Suzette,2,206,3.5,French
3TJ3PUY_9brnkeFSynem3w,Bon-D,2,12,3.5,Canadian (New)
3tn6_FOaH4jDbBI_DDQl4Q,Café Ferlucci,1,7,4.5,Cafes
3uNDF5JOSAzBAOStQd1pIw,Brasserie Le Manoir,2,27,3,Breakfast & Brunch
3wazs8EcOMDH_PTTiHgBpw,Cafe Prague,2,11,4.5,Cafes
3wCad_II-MEwJm44A76eng,Antidote,2,13,3.5,Anonymous
3WJU9MvnQfUj0aCsqMD0lw,Sushi Do,0,5,4,Sushi Bars
3-WLOkVK9HuJXwGDJXHCyQ,Restaurant Kim Foo,0,6,1.5,Chinese
3XpNWbuMt1mvMNRzMsBC-Q,Le Chien Rose,3,9,4,French
3zg5Kr-zsBDa5L-urMhIdg,Mikes Restaurant,2,3,2.5,Italian
3zGyUbQR5-rm-rhyxY6gnA,Pushap,1,79,4.5,Vegetarian
3zH5Epow76puvMvHVpmm4w,Moe's Déli et Bar,2,39,2,Anonymous
3ZNmAYxG2E6I_zSptZkkjA,Fromagerie Maitre Affineur Maitre Corbeau,0,6,4.5,Anonymous
4_kVaUnH9dPQaDg4nEElxg,Restaurant Saigon,1,11,2,Vietnamese
4_s27kzUyuPwGQyz8NGuSg,Maria Bonita,2,16,4.5,Mexican
41y4s9aVkhYkWpR6fPE0dg,Restaurant L'harmonie D'asie,2,4,4.5,Vietnamese
433QNeRTz3-cMcAnTYDoYw,Engaufrez-vous,2,41,4.5,Breakfast & Brunch
44HHIG46XUeUiPsTD51xCQ,Officina,1,8,4.5,Anonymous
46OnCyLtC6oY5ANrVn26xg,Bienvenue en Inde,2,14,3,Indian
46TCdPSuzX6t4B6ZC3p9CA,Bâton Rouge,2,9,4,Seafood
4AAS4kuhCmjRmOYlXzfWPg,Marathon Souvlaki,2,46,4,Greek
4aF5k-3YNNj8l2xOrEe9vA,Restaurant Little Saigon,1,6,2.5,Thai
4AqbYJcW3ciwAphEjLpXRQ,Brasero Hardi,0,3,3.5,Canadian (New)
4aWKU6j7aCAWqXOKAvLFyg,Super Taco,1,21,4,Mexican
4B3fxCfIQqUb-mSI2b2SIg,Planet Oeuf,0,6,3.5,Anonymous
4BcQ3U-hDzvSboZ4kkC6Kw,Bulldog Beer House,2,13,4,Breakfast & Brunch
4bLTXF6WptSINFzycvAx5A,En Cachette Speakeasy,2,10,3.5,Anonymous
4Cb0o2AU9PWN_7ZCfwYyLg,Bocata,3,105,4.5,Anonymous
4dH8s1dsML6jXO9ol00mkA,Taverne F,3,34,3.5,Anonymous
4dHVrum1EpS3zrgiBT20Yw,Le Coq de l'Est 2015,0,6,4,Canadian (New)
4dpUvzcAQN05Jt-6Tg3dtQ,Le Poké Bar,2,13,3.5,Seafood
4eU6UKxTk4sTeI7ywRx16Q,Les Coudes Sur La Table,3,4,5,French
4EvSPhUbPbiM7kFIe04UOQ,Moishe's Steakhouse,4,152,4,Steakhouses
4F7b2WqA9od7HQM8A4--7Q,Greenspot Restaurant,2,40,3.5,Canadian (New)
4h6Z-wYq0j8Zxz5lu0pnvA,QDC Burger,2,21,4,Burgers
4IBk7w89HiXCQZZ_FqjdCg,Hooters,2,13,2,American (Traditional)
4I-SZdd-YI610jICXzMx8Q,Uni Sushi,2,12,4.5,Sushi Bars
4jDV7L5jxtVay39LrQaLTg,57 Cals,1,9,4.5,Vegetarian
4JSP_57msP6tUFIEdiLz6A,Mandy's Salad Bar,2,18,4.5,Cafes
4KOlK2p7ht4lpcsnDVL-TA,Restaurant Alexandre,2,18,4,Seafood
4kWZUrfVJNnnyhEUfJVMAw,Yu Hang,2,4,3,Chinese
4Lhzhtu1TY3s6vy4-Yg7tw,Centre Des Mets Chinois,0,5,2.5,Chinese
4LU4jX1_ZHZN8uFDbbPM9w,Non Solo Pane,2,3,4,Italian
4MxY8o1Jr1l5dFwArvDhBQ,Saigon 27,2,9,2.5,Thai
4myjV5cXVGNDuDIRQ190jw,Salmigondis,3,19,4.5,Italian
4nAqYdv7A7HhW4-Tnop3WQ,Towne380,3,6,3.5,Seafood
4nFYGjKDwQfzIdH80L2qBg,Nikos Pizza Deli,2,4,4.5,Greek
4UfhkMuSKaXb2MNupvWsKw,Fuki Sushi Bar,2,13,3.5,Sushi Bars
4V2q5I6VEH2CC5P6o1QYgw,Vertige,3,41,4,French
4va6XKMFJR37HKfY0-wJnw,Big in Japan,2,79,3,Japanese
4vOtRVg7yr_IyXzNAv6p1w,Restaurant Elatos Souvlaki,2,8,5,Greek
4WEmJlbeXH2lOTGln8O8AQ,1000 Grammes,2,19,3.5,Cafes
4X4Z1SiwasUAAchfekO2Bw,Basha Restaurants,1,40,3.5,Greek
4YUgLj3auvaBGHlthSi6Bg,Restaurant Ken Ching,2,7,3.5,Thai
4zCQEIhqYqWG0wqKwGdHIA,Moe's Deli & Bar,2,7,4,Anonymous
51Ck-pivbP8X_QRSty1y0Q,Café Lézard,2,10,4,Cafes
52-myDV9zeS7Q1EmAvF4mg,Carlos & Pepes,2,18,3,Mexican
530f7w8UdJDibBzzBAJntg,Restaurant La Maison Verte,3,6,4.5,French
55ZqIzmhVHe5B9t4dbIaMA,Cornichon,2,13,3.5,Breakfast & Brunch
5alfXfLdbUQmrNcwaVXiog,Dann Sushi,2,13,4.5,Sushi Bars
5bdqYpZ_uuYMdiTAEs07bw,MAD Catering et Café,0,5,4.5,Coffee & Tea
5bhwx5G19lHb5qC59FoB7w,Cafe Bistro Lomo,2,4,5,Coffee & Tea
5BrFl_1of-FQ5UQA3PbYEA,Restaurant Roberto,2,15,3.5,Italian
5ezeormfQE922xttsG-WWg,Beni Hana,2,11,3.5,Japanese
5fzwn9BK3lEXAs4hcEmEug,Bistro Isakaya,3,22,3.5,Japanese
5HnXsYY8i1P6H1QT6xf45A,Curry Mahal,2,22,4.5,Indian
5i_2Hly7fn2GfCvm21jXFg,La Belle Province,0,4,2,Fast Food
5ihad0KeGdImXQ5r2dss1w,La Fonderie,3,3,3,Anonymous
5j2DHo2PkkfM113s8a9r6g,La Bêtise,2,20,4,Anonymous
5ketACtfmzcqj9GcHnuH7w,Restaurant L'autre Saison,3,36,4,French
5KHgf6IPk0ujgou_9cxDkA,Ben & Florentine,2,6,2,Breakfast & Brunch
5Kp6LQt0pg8f3jVFCQ3NWA,Pitarifique,1,34,4,Canadian (New)
5le-DPVIF7YjmPANtl_AcA,Sushi Delice,0,3,3,Sushi Bars
5Lpmxig_qPyXkWMNLrtVtg,Hippi Poutine,2,16,3,Anonymous
5lYvFBusDEJQL2SGh1GOIA,Jardin Iwaki,2,21,4.5,Japanese
5lZ3J57-wPZ7iylSCguSrg,Main Deli Steak House,2,149,4,Anonymous
5M57V8y6FqJgkKWM4_8FsQ,Burrito Revolucion,2,5,3,Mexican
5m9Kbj9jsBus6chIdt-52w,Elounda,3,21,4,Greek
5N64spCCuy4-RuCizQho8A,Restaurant Zia,0,5,3.5,Italian
5nTvNRLnpeFKd6r0X2af3w,Olive & Gourmando,2,566,4.5,Breakfast & Brunch
5nXk2CTjNiE4keXQ32FCuQ,Pizzeria Dei Compari,2,25,4,Pizza
5o7ZOb-ITAqBajzLx-x0nA,Restaurant Lafleur,1,4,4,Fast Food
5oJS7bJ8Jz3sYUBjmkR-7w,Bar MVP Sportif,2,7,3,Burgers
5oRfxG5UZu4FmNZn05Pemw,La Belle et La Boeuf,3,10,3.5,Burgers
5Pgaus70eC1bJHSwzzjPng,Tablée Vin,2,3,3.5,French
5pN98a558uuqDecws5eZtg,Restaurant Le Leman,3,5,4,Anonymous
5PWcWwt0vyeTJs4Si-ndgQ,McDonald's,1,6,2,Burgers
5qlkIeVe5Qtby-B2aESYVA,Addies,2,14,3.5,Anonymous
5s2e_PCD5qshfBAFoLKqLg,Chez la Mère Michel,4,11,5,French
5ScVdNN99Gdw_lpBaO664A,Nuances,4,3,4.5,French
5srQ6-Z6dds2xqm4GVPxiQ,Ville St Laurent Pizzeria,0,4,4,Pizza
5T2vA8GSxRj2W7UIvCQgYw,Restaurant Portuscalle,3,16,4,Anonymous
5t-XCp3kifJ8cvApqYnExw,Cuisine Szechuan,2,76,3.5,Chinese
5UVJsHSov5JjDpxSYYTY7w,Bistro sur la rivière,3,4,3.5,Cafes
5V62hEXPKOg8ydieX7ttOA,Le Petit Alep,2,48,4,Middle Eastern
5wnfh9DHIMaaEIIVAzhhIA,Chicha Restaurant,2,12,4,Asian Fusion
5xHzZgCX4cKOgmF_v-21HQ,La Queue de Poisson,2,15,3.5,Anonymous
5y8zCltv2P9lF4krWiYfvA,A la Fine Pointe,2,4,2.5,Steakhouses
5YlCdxdzljZTu0iVvakuHw,Kitchen Galerie,3,19,4.5,French
60Wtqd_z2vWqeTNv8m6u3Q,Pho Bac No1,2,13,2,Vietnamese
-61DEHETxmlE5XnJcL6dKw,Pho Thanh,0,7,4,Vietnamese
6-1pqG02TQf-L-oUW3zj3A,Tango Cocktails,2,6,3,Anonymous
61YLSb7jk5C0lvPuguvdXw,The Keg Steakhouse + Bar - Montreal,3,118,4,Seafood
62blpBD1S48zNWQ_onM73w,Les Enfants Terribles,3,66,3.5,Breakfast & Brunch
637XVpT0t2bDqfR9OF8I9g,Restaurant Eche Pa'echarle Pena (Party) Touristica,2,7,4,Anonymous
63O6fTfMux4rsfAx6sJkDA,Pizzédélic,2,4,3,Pizza
63OBkgt-ozKdb1pFYZkgzg,Restaurant Ambala,2,12,2,Indian
659fxMfuRmGfHnPWD_b2Bg,Le Gourmand,3,11,4.5,French
65vxj9PVOFzMBcg8xptwTA,Pizzéria No. 900 Napolitaine,2,23,3.5,Pizza
66A3PLnkghVvpquTsNrc1Q,Pintxo,0,7,4,Anonymous
