Business_id,Name,Price Range,Review Count,Stars,Cuisine
1Gu4Ei5MRllLM4y18CB3sg,Thin Man Sandwich Shop,1,101,4,Anonymous
1gyztgqbLEGnBY9wJCQKRw,Luma Restaurant,3,53,4,American (New)
1HejWsAvJ7pg3n6hUCObmA,Rialto Pizza,1,33,4,Pizza
1JcoUEPkcGQtCEed-OdezQ,Silk Elephant,2,153,4,Thai
1Kuuu75LVwr5-1OQ3Zv71w,Squirrel Hill Cafe,1,82,4,American (New)
1Ma08mOkfr6egCRFixawtQ,La Pizza Bella,0,3,4.5,Pizza
1o0zpZW-8TiA5qRtMzU9xw,Feeney's Weenies,1,15,4.5,Hot Dogs
1qCuOcks5HRv67OHovAVpg,Duke's Upper Deck Cafe,2,33,3.5,American (New)
1QhIsblyEViEWc53FmxH_Q,Wendy's,0,6,2.5,Burgers
1u_8Lk1_0UsTmjW6b12bpw,Joe's Crab Shack,2,81,3,Seafood
1uPTCXmcAVujpLs1ieLUzg,Little Tokyo Bistro,2,89,4,Korean
1vK7gWQ_b5ehAyOidOsYtg,Aiello's Pizza,1,152,4,Italian
1vQLTKwmcmZXtNzfKEvMmA,Benihana,3,52,3,Sushi Bars
1zKH87sjLpRr8XDKmk7j1g,Tonic Bar & Grill,2,101,3.5,American (Traditional)
-23t2qOQWj8Kqp-Ijm1BQA,Mandarin Gourmet,2,42,3,Chinese
2a8ieC69UOfI7XE9j16Kgg,Gosia's Pierogies,0,4,3.5,Anonymous
2az1lqshQswSRphVBAt41Q,Pastoli's Pizza  Pasta & Paisans,2,43,4.5,Pizza
2bFrNEhlNjFA7aqJyYBXmw,Mitchell's Fish Market,3,46,3.5,Seafood
2Bl_6x4SN6TSuHBafIFgqw,Sam's Sun Sandwich,1,24,5,Mediterranean
2cupks8QYzFpMYDiysGOug,Don's Diner,1,6,5,Anonymous
2CVv0URvnKNXA5EfeEb9Eg,Crazy Mocha Coffee,1,14,3.5,Coffee & Tea
2DgtpHdWPwUenOwwpQdkrQ,Gluten Free Goat Bakery,0,9,4.5,Anonymous
2EEmhVhG5SCt8dEo5zf-Hg,Vietnam's Pho,1,118,3.5,Vietnamese
2Igiyhi82R8_QaaPplRmCw,The Dor-Stop Restaurant,1,275,4.5,Breakfast & Brunch
2jeEgmAXqxuHXw0K0kpBWA,The Original Pancake House,2,77,4,Breakfast & Brunch
2K-XaFjaHUR8Dp6QAihITg,P&G's Pamela's Diner,1,322,4,Breakfast & Brunch
2npRyj76jDA_YuKiZn3rlQ,Subway,0,5,1,Fast Food
2o9Q_POBRcApxLCNcuSWvA,Ichiban Hibachi Steakhouse,2,7,3,Steakhouses
2Ol5IT7nu5WBm0ldD-ERKA,Kevin's Deli,1,24,4.5,Anonymous
2PzCVpZN7-xWGGG3a97x0g,Mattiniero,3,5,3,Anonymous
2qPTMjevPpL277yfFfGvFw,Nana's Hot Dog Shop,1,6,4,American (Traditional)
2SwC8wqpZC4B9iFVTgYT9A,Casbah,3,276,4,Mediterranean
2-T_D2lIL5Ub2G_U2crtrQ,Tamarind,2,181,4,Indian
2tXpqXexE-rn2iDRutiBXQ,Quaker Steak & Lube,3,5,3.5,Chicken Wings
2UUkXa45Vgk_TfCP6kmfSw,OTB Bicycle Café,2,152,3.5,American (New)
2vp3ZAysnItVdkv_eX_ZvQ,Soul Food Connection,1,8,4.5,Anonymous
2X5G4Ujq0s4Wfn4TC7gX0g,D's Six Pax & Dogz,2,288,4.5,Hot Dogs
2Yv6Tgb5mpoEo3_EIpKs3g,Houlihan's,2,63,3,American (New)
30T84H-0b9-Ft0KqbpKmKQ,Naya Cuisine,2,73,4,Middle Eastern
30yHpGZufQvUkATZPv5wEw,Osaka,2,29,3.5,Sushi Bars
31cEXlDSos9C7FNtwtQHIw,Taco Bell,1,4,3.5,Fast Food
39zsyVps1bjZH-Seunc5OA,Wheel House,2,22,3,American (Traditional)
3aR6QgHT4AFMsNG9e4T4xA,Hong Kong Taste,1,9,2.5,Chinese
3BEZbHJScOtLef2PrkUwxQ,The Elbow Room,2,14,4,Burgers
3BNomgNXuzR-Yfc2LbY6sQ,Sidelines Bar & Grill,2,59,4,American (Traditional)
3hXlrFPOD1NuXb67JJIx4A,Homeville Trolley Stop,1,3,3.5,Anonymous
3KCL_Bu8mOk-h7Bp-IXL8Q,Cafe Du Jour,2,132,4.5,French
3Myg9RPgzDaDOT4L0zbYfw,Riviera Pizza & Pasta,1,19,3.5,Burgers
3P5WdYpaIgi3Eura7VpL5Q,Mama Lena's II,1,12,4.5,Italian
3WgM6mvYrPDxGJ5fADSkUw,Fuel & Fuddle,2,225,3.5,Anonymous
3wvt02K8Q4tZx0OImekCTg,Terrace Room,3,53,3.5,Anonymous
3xtsKiY-vUUa3yWrBhYIqA,Johnny's Diner,1,12,4,Anonymous
3ZepumtXvVkoHsNOWqF4iA,Chipotle Mexican Grill,1,23,3,Fast Food
3zgswf_NfBJpeAoWeTkgMA,Silky's Pub,2,54,4,American (Traditional)
4006X2j2rNOuhWRFsfzLSw,PapaGallo Cucina,2,32,3,Breakfast & Brunch
41CXLCeB8z2oNdIOvnrzIA,Redfin Blues,2,68,2.5,Seafood
42hkpcthl6tJFblVCgNvtw,Burgatory,2,84,4,Burgers
44zt-uJPM4BGs46DaNO98Q,McDonald's,1,7,1.5,Burgers
497fzDpPrMlisVRmvY8cmA,Living Juicy,1,8,4.5,Cafes
49nxzKLr2qQnLF58qo2p1w,Heinz USA,1,4,5,Anonymous
4AUejLFrzodl8AowhJ82rw,Mattress Factory Café,1,7,4.5,American (New)
-4bNlx03GsXzgkHZwTrMaw,Redbeard's On Sixth,2,100,3,American (Traditional)
4e1FfJ1QxKa3L8TJHOtg7g,The Big Idea Bookstore and Cafe,1,12,4.5,Cafes
4eRlRYQ4iBedD7Ymiuah7Q,Bar Louie,2,93,2.5,American (New)
4LcFKTr6Ah87VcxW2z5e6w,McDonald's,1,7,2,Burgers
4LwhggEn27P6ku1NRD-PDw,Kasai,2,44,4.5,Sushi Bars
4mARK9ioer25qlifSg96YQ,Apteka,2,49,4.5,Anonymous
4mNRylz5SZZ-dhJOLmfkBg,Roman Bistro,2,88,3.5,Italian
4O0GslAIwG_1regXO_UcaQ,Cure,3,319,4,American (New)
4PvhZdmpkPy8fjzWMSY6jw,Rose Tea Cafe,1,47,2.5,Chinese
4wYmywBhrUMDn5-oAszHKg,Johnny O's Bar & Grille,1,12,2.5,American (Traditional)
4YSYFo4uzMOvxVb6VaSXDA,Cafe Delhi,2,83,4,Indian
4YV8wop_AZan-4nXnKwunw,Chipotle Mexican Grill,0,4,3.5,Fast Food
5_tfTFBpzSskbnmJKUU6oA,Buford's Kitchen,2,27,2,Burgers
51QMwutUI352Gmb3t1aryw,Rockefeller's Grille,2,20,4,American (Traditional)
52CzJDb4EakSjEQOUys77Q,Mineo's Pizza House,1,203,3.5,Pizza
53qWOpcsaMw4ZQAJi5OIbw,Feng Japanese Steak Hibachi & Sushi House,2,60,4,Sushi Bars
53Yk2EODWnV9qHQECzeHVQ,Bellisario Pizza Shop,1,6,3.5,Pizza
59jTyOmW7rRBRfVG7Uftnw,Green Front Inn,1,9,3.5,American (Traditional)
5IbZ0LjSydLAfB9NOyYOIQ,Mario's South Side Saloon,2,74,3.5,Anonymous
5japW20yvS1tomuvliRbcA,McCormick & Schmick's Seafood & Steaks,2,98,3,Steakhouses
5K6TGz2q_3w2jGnuAjdi_Q,Bruegger's Bagels,1,15,3.5,Breakfast & Brunch
5kD6dP9etfUqtyXUZu9ZyQ,Sree's Foods,1,49,3.5,Indian
5kVrSq6mXcu_jT3S72xt0A,Sumi's Cakery,1,48,4.5,Korean
5L-vmM7JA_U1koc01Gw43g,Basha 21,2,7,4,Middle Eastern
5MChfa-jZfMo3vBpolkSbw,Alexander's Italian Bistro,2,91,3.5,Italian
5NcgSVx0fJFYManZSJyRQA,Vallozzis Pittsburgh,3,65,3.5,Italian
5Qa1bKl5BeXOC_6kZV7nBw,Tian's China Wok,1,24,3,Chinese
5reb2cEaziuyHOpnbh1XtA,Braddock's Pittsburgh Brasserie,2,117,3.5,American (New)
5Udv4CASAXB2eH66TefWPQ,Cain's Saloon,2,106,3.5,American (New)
5UmKMjUEUNdYWqANhGckJw,Mr Hoagie,1,7,3.5,Fast Food
5yWHbY7c2VIwgXcVgiyGQg,Rudy's Submarines,1,4,3.5,Anonymous
5Zp_mmBitow3YByKKjC9yg,Cafe On Main,2,52,4,Breakfast & Brunch
6_T2yecBZf9adTu5-moFug,Pennsbury Pub & Grill,1,12,4,American (New)
63M2e_wSmQ8GbLDUau5K6Q,La Tavola Italiana,2,90,3.5,Italian
63rmr1oM0BbAXcUfNEaieQ,Texas de Brazil,3,122,3.5,Steakhouses
66F5Blx2YV91Kv945x9vvw,McDonald's,1,3,3,Burgers
6Ela-jlBHDohrredgr3D0w,Studio AM,2,10,4.5,Breakfast & Brunch
6eU9yPTTbf8PS8fMc4nmCg,Ali Baba Restaurant,2,104,3.5,Middle Eastern
6fpd8iXiUypI7eVx-hJhMA,Frankie's Extra Long,1,16,4,Anonymous
6ilJq_05xRgek_8qUp36-g,Steak 'n Shake,1,60,2,Burgers
6jYMnxL2VFx6RBcNQ34F-w,Blue Dust,2,115,4,Anonymous
6o3RK6rTcN3nw-j-r2nQmA,Porto Fino Pizzaria & Gyro,0,4,2.5,Pizza
6p9TlP2I8S4agxYMNFSDjg,Uno Pizzeria & Grill,2,55,3,American (Traditional)
6rFVdqC74mPnkDmlSUOADg,Yovi's,1,32,4.5,Hot Dogs
6-rJjW6ITl5o_FliiNgZRA,Il Pizzaiolo,2,194,4,Italian
6Ro5tqafcr2MZori8DIYnw,Blinky's Noble Grill & Bar,1,12,3.5,American (Traditional)
6sJSxhTfN5YLFXKicXRljw,Campus Deli,1,18,3,Anonymous
6THckpNEt8VlGpYgC_4JcQ,NOLA,2,352,3.5,Anonymous
6U9R88kd-juZubgWypySZQ,Fairway Grille,2,17,3.5,American (New)
6xEl2PDJulIp1PfWqa7-aA,Mullaneys Harp and Fiddle,2,33,3.5,Anonymous
6zLwtgTQ8cEEbR4v_yA2Tg,Walids  Fish And Chicken,1,4,3,Seafood
72EpENhhSayWYsF3XqEJ3w,Allegheny Sandwich Shoppe,1,21,4,Breakfast & Brunch
78JJr9A0MbbHuXE1XUr-bQ,BD's Mongolian Grill,2,109,3.5,Asian Fusion
7B7ncPm1BLWDhvWFdPdVAA,Umbrella Cafe,1,42,5,Cafes
7eL9P3f3P2AmVceWnSVfiw,That's Amore,2,13,4.5,Pizza
7GDXpAS4LUSFmzmmm3EtuQ,Burger King,1,27,2,Burgers
7GTl6b4TwEzkbUkq0C8b4w,Muddy Waters Oyster Bar,2,95,4,Seafood
7HYRFdeKs3BJShmOOHPBoA,Cuzamil Restaurante Mexicano,2,62,2.5,Mexican
7ijbLiiirSkA-TNHCZTe3g,Forever Rosemary,0,3,2.5,Chinese
7JYif-4RQOMWrUkoemuytA,Bruegger's Bagels,1,11,2.5,Breakfast & Brunch
7QBJDNVH6VPAStSvOM_lZA,Silver Palace Chinese Restaurant,1,14,4,Chinese
7TRfGMRjNEduIu7NT-B8Tg,Gran Canal Caffe,2,25,4.5,Italian
7UBqeUvQeZd5o2Jw9F8r0g,The Original Gyro,1,20,4,Greek
7xNe2WZAQUGMp1_CxGVKnQ,Las Velas,2,164,3,Mexican
7XXmky6YYjsvKFwho_eavg,Lot 17,2,73,4,American (Traditional)
816Z3Uc2jAZFHbyHr4W6Zg,The Scoop,1,20,4,Anonymous
81sqVj0xHyJXGYT0ip5fmQ,Green Garden,2,13,2.5,Chinese
81z_FvKvJ7YFfuP8WN7RnQ,Las Palmas,1,130,4.5,Mexican
83_p9vIqOq1TUIf3_GD7bA,Tazza D'oro Cafe & Espresso Bar,1,117,4.5,Coffee & Tea
8bzvvfrE0r71ZrxOxAgpaw,Original Milano's Pizza,1,25,3,Pizza
8M1zE-YhjABqG71JhN-JEA,Caliente Pizza & Draft House,2,18,3,Pizza
8Nm_jcCYtMXYW0ODSHDiXA,Sapporo Japanese Steakhouse,2,10,4,Seafood
8q8GMsDPYp4JVdx6k-FeTA,Bangkok Balcony,2,152,3.5,Thai
8QlnAcjGE6dgfKTVoxrPvQ,Boston Market,2,3,2.5,American (Traditional)
8rztpAGPJA9fgFwP25RP7A,Waffles Incaffeinated,2,282,4,Breakfast & Brunch
8Uwii38FoomPrXJhg6Hx5Q,India Palace Cuisine,2,26,3.5,Indian
-8wQB4T-cukbHZGO6etPMA,Wang's Kitchen,1,23,4,Chinese
8xvnIG6zg2cA-thJJ5NW8A,Tavern In The Wall,2,14,3.5,Burgers
8zdeaK3PWDsr5Kq4UOuNSw,Point Brugge Café,2,462,4.5,Anonymous
8ZKrJs_z1Wfbb9yHKrwinQ,Tavern 245,2,54,3.5,American (New)
90Fqfzd8zD9AuuNBSv9lAg,Morton's The Steakhouse,4,68,4,American (Traditional)
93UCt9OgWYmypZCpXtUu8g,Beto's Pizza,1,145,4,Pizza
96AU4ZYlzP8G0YwKvq7fFg,Patron Mexican Grill,2,34,3,Mexican
99WYCuBEsO7OUCDWbbrrew,Subway,1,6,2.5,Fast Food
9aw0t0rlACKkMaxsX0KlKA,Dairy Queen,1,10,3.5,Fast Food
9b0y3HVHPWFnobKyMFFoCg,Eden,2,120,4,Anonymous
9Cx8HT4LLis_2OvcFZpEmw,Groceria Merante,1,20,5,Anonymous
9D0muUbQVMrw3_eDg3tkFg,E Town Bar and Grille,1,22,4.5,American (Traditional)
9d5C8rR7B3HeYMU6-U5_Nw,Nana's Place By Gibsons,1,3,3.5,Anonymous
9hF1vOOkT-OMVhYwPCxtcw,JT's Restaurant,1,21,4,Anonymous
9iH5HBZNn1yjb46AE_g4KQ,Chick-fil-A,1,24,4.5,Fast Food
9Kdb70PhV6O89cdfqYZJpQ,Paisano's,1,12,4,Pizza
9MpJPuR-IL_sj842pofLPQ,Alex's Corner Pizza Shop,1,10,4,Pizza
9mwShpTgZofOujt4JfyGmw,Spaghetti Warehouse,2,97,2.5,Italian
9oeMdTVt0VeI-enjBpKBiQ,Daphne Cafe,2,110,4,Mediterranean
9oImwXLAn-DFppBrfbmkLg,Monterey Bay Fish Grotto,3,260,4,Seafood
9P0ABzOPc2O8pqZxF2mcUw,Bob's Diner,1,21,3.5,Breakfast & Brunch
9q0T11qr73CgUlLM1amWMA,Bruegger's Bagels,1,7,3,Breakfast & Brunch
9SPwF-vRgtuHxciFxv5YLA,Soba,3,237,4,Korean
9VtaTbTKVK9sQVy4j2RO-w,Bob's Garage,1,24,3.5,American (New)
9wMsmAYYFdS4LssbroDxkA,Caffè d'Amore Coffeeshop,1,9,4,Coffee & Tea
9X6yYD_VJHstY1rKYM8TUQ,Lock & Dam Dog Shop,1,6,3.5,Hot Dogs
a2rZNOWutYXFLsz74M1Fng,Bad Azz BBQ,2,3,4.5,Barbeque
A61mX9Ed_txnw-S9idIdZg,Dinette,2,127,3.5,Pizza
a9-qixaIQftb4HNZz4ocIw,Donatos Fox Chapel,3,40,3.5,Steakhouses
AAcw9y30cRuMo0oa8UBiIw,Wiseguys Pizza,2,12,3,Pizza
aACX0qwz9gCm3ieEaQhyXg,Buca di Beppo Italian Restaurant,2,93,2.5,Pizza
AD0FE_5dM7pWy5YdbMZaGQ,Cioppino,3,115,4,Seafood
aEd_nDZnzUwV27Cic8VHeQ,Simmie's Restaurant,2,4,4.5,American (Traditional)
AH1PrZQDIdjpKgy1z8XxUg,Zorba's Gyros,1,26,3.5,Greek
ahmLb4mLZ-pEiQZVdBqKdw,McDonald's,1,8,1.5,Burgers
AJ_tIT3N1SLLmlphsc94BA,Nine On Nine,3,114,3.5,American (New)
aj4XHn7jZ48euP4g8ape-Q,San Remo Pizza,1,8,3.5,Pizza
ajR1_uSNNMEmvYZNeC7eBQ,Wendy's,1,8,3,Burgers
AK5vEe8X2Ynoivau1B3RlA,Apsara Cafe,2,57,4,Thai
AKxafA8O3AeJl7iQs--XFg,Shiraz Kabob and Hookah,1,15,2,Mediterranean
Alk2AVNg3wTrI4L1d-krZw,Lindos Restaurant,1,32,3.5,Greek
AlvGCHZX0n5puR9eZSZ4lg,Red Robin Gourmet Burgers,2,74,3,Burgers
aNeEM681T-OtZFFt9Et-Qw,Nicky's Grant Street,1,4,3,Anonymous
aoQE-b89TD9AWkAgtDJBjg,Subway,1,3,3.5,Fast Food
ApGNW-bYORoVfrmIxfiN2Q,Irrawaddy Sushi & Thai Cuisine,2,9,2.5,Thai
APUSI7GJ471onxJnDVlCSQ,Niki's Pizza,1,7,4,Pizza
aQhH3ulfs96PQgegDlGSuA,China Lin,1,9,4,Chinese
AqLxXwn-3EtupCOAVe8vGw,Molly's Pizza,1,29,3.5,Pizza
ARaVjaEsdxv02zyTxL5shw,Perlé,2,38,3.5,Anonymous
atG_rkb3fONGcw4fupbY9g,The Mediterranean Grill,2,36,4,Middle Eastern
AtJzxpkKh3VMTqmkHhy0Lw,Hello Bistro,1,129,3.5,American (New)
aUb1ulqB4B1y6kQuqRV3cg,Szechuan Express,1,58,3,Chinese
AuQD43d9bgvxbFVZiwC0ig,Los Cabos Mexican Restaurant,1,105,3.5,Mexican
aWN45B_Fs73ORvdZ5yvA0g,Arby's,1,8,5,Fast Food
AwQwf4mbaJfE4F5Tk2KQRg,Redbeard's Bar & Grill,2,74,3.5,Burgers
aXR5-C3zCnXGYhDC3pFuiQ,Urban Hookah Lounge,2,9,3.5,Anonymous
aXthTj06rRhELf3yhh-LLg,Dorothy 6 Blast Furnace Cafe,2,81,4,American (New)
AXxtBH6ctfRD_pPh9ZsANQ,No. 1 Sushi Sushi,2,60,4.5,Sushi Bars
aZSisVGIs4ldLGT5dW837w,Suds & Subs,0,4,3.5,Anonymous
B1RSo17_ObaqySpqsOzIUw,Subway,1,7,2.5,Fast Food
b538wiwQvOxm4Km_ZiIOPQ,Potenza Pizza and Pasta,2,27,3,Italian
b7XXKWkkNd7iaW8eBUAKYQ,Deli On North Avenue,1,15,4.5,Anonymous
B9C6j80ob0f1pwi1Cnnd1Q,Pizza Parma,2,37,3,Pizza
b9WZJp5L1RZr4F1nxclOoQ,Gab & Eat,1,69,4.5,Breakfast & Brunch
BAI4kpesOp539n1EBZxObg,Atria's,2,23,3.5,Seafood
BdckEea0axlkaqGr4Bh7IA,Whitfield,3,71,3.5,American (New)
bDK_jzy3Shx7jfn8_plNoA,Pizza Italia,2,31,4,Pizza
B-DLw09xS5mgAC0lvlGUxw,Bruegger's Bagels,1,25,3.5,Breakfast & Brunch
BFG2ed8LgIo5TNsrwgxu8g,Panera Bread,1,22,2.5,Anonymous
Bfu68BHfVlz7959jkWBC6A,Jimmy John's,1,21,4,Anonymous
bg1e__l7Jh3oDhasW5KFvw,Burger King,1,3,3.5,Burgers
bi09mHAMWmb6RIhqP2p1BA,Smoq Pitt,2,83,3.5,Barbeque
BItKYpyJNZFMSEs9yh7mJA,1905 Eatery,2,14,4,Italian
BjpdWfjpMtyRL_ZApzarDQ,Sal's New York Pizzeria,0,18,2.5,Pizza
bjUBv7X4K-2w02g9fOcWYw,Pizza Americana,1,9,4,Pizza
BLGO4IGQYznS0XmZP1IBNg,Falce's Restaurant,2,3,4,American (Traditional)
bMygiwZWA_UzCUCw6C11Iw,Five Guys,1,16,3.5,Burgers
bOnTi0BP8_y36XXHE9KdLw,E M Pizzeria,2,9,4,Pizza
BOrQiUsbnYUM800ohW0Ofw,Little Nipper's Pizza II,2,33,3.5,Italian
bRWyDYG9ugAho8ZBhOmyGQ,The Alcove,1,4,5,Anonymous
BssYf80oXJKxI6AZlmlKig,Nobby's Pizzeria,1,13,3,Pizza
bulkC_6uGn5FM0vz3Kt0ZQ,Little Asia,2,75,2.5,Sushi Bars
bUmnZJ1DjtDP2_qb2M62mg,E2,2,209,4,Italian
buOw4-D2dVxOS_DOC4q8OQ,Yokoso Japanese Steakhouse,2,99,3,Steakhouses
buVALudg30kgkDusqB3yJw,Reyna Foods,1,88,4,Mexican
b-VLJb2e35qdhJmmbbZ36g,Bella Vista,3,41,3,Italian
bvplQMAVmrKWZ72AznBmlw,Big Guy's Pizza & Pasta,2,3,3.5,Pizza
bwu0cUZfksuu-uzTPrrl2A,Church Brew Works,2,739,3.5,American (Traditional)
BxjO2aY6l4uOVN9EiEVptQ,Jimmy John's,1,32,4,Anonymous
bY0BbE_PFWnRjf5j48CjKg,Sphinx Cafe,2,44,3,Coffee & Tea
Bza-l75OiKcMRmTYILpyfQ,Wiener World,1,22,3.5,Hot Dogs
bZcqORBnVApUA2-SEn7VEQ,McDonald's,1,8,2,Burgers
c21i4iNilY3OUcpUk6SVJw,New Lucky,0,4,3,Chinese
C2BferG4f-WQJQuTvyRzlA,Creekhouse,2,70,3.5,American (New)
C2Q4Eogai7W4grmvXZFmBw,Yen's Gourmet,1,4,2,Chinese
C4GHQTB-G0R2Geov298GLw,Eleven,3,464,4,American (New)
C6sCJIY6TFOdfTU_aazGhw,Chan An Restaurant,1,14,4.5,Chinese
Ca-003BAqWW-IEsFvjlY9g,Rose Tea Café,2,283,3.5,Cafes
CA1Dh7Q1K_1ijQUxutMhKg,The Pitt Stop,2,15,3.5,Barbeque
CaGBTY6UWKY252OVgWRSKA,Remedy,1,53,4,American (New)
CB8p5dGrqZxc06vs_xDOHw,Me Lyng Restaurant,2,27,3.5,Vietnamese
Cbjk9o7sey49xnv_geotww,Kavsar Restaurant,2,58,4,Anonymous
cc4BvGK8eRu-fFE4GK3vSQ,Tamarind Savoring India,2,101,4,Indian
Ccwt0ZHidfQcPRetI7xGGA,Spork,3,53,4,Italian
CDuxCxTiuGXC6saLoywymQ,Joseph Tambellini Restaurant,3,94,4.5,Italian
cEjyWr7veexi2gou06f0TQ,J&J's Family Restaurant,1,6,2,American (New)
cESul2ojJOjadz-7BKB5eg,Amels,2,52,4,Middle Eastern
Cex2R008tMFg8R5fAtf77w,Campiti's Don Pizzeria,1,37,4,Pizza
cFpc6oLcO08mWJHCRE6S-A,Hardee's,1,8,4,Burgers
CiG5CvHxYQl5DZ704a4viA,Hemingway's Cafe,1,90,3.5,American (Traditional)
cJCg07biPE5yrNaNE-Fxyg,Istanbul Grille,1,40,4.5,Anonymous
cjD2yGRhT5yaSj_KP55Ptw,Kaya,2,445,4,Anonymous
CJjyZDvdB20MZXY6YgctAg,5801 Video Lounge and Café,2,55,3.5,American (Traditional)
cjniLFVWyRh0QO9v5Ach7w,Panera Bread,1,16,3.5,Anonymous
cKQn19-p4FtLIR4IaP6xuw,New Dumpling House,2,60,3,Asian Fusion
CL3tZqbYT7B5zgewKCS6-Q,McDonald's,1,5,1.5,Burgers
clvKNlfy-rzqiXlSjibv8g,Butterjoint,2,130,4,American (New)
CnKQgNyBmIvTE7zfegmV7Q,Savoy,3,106,3.5,American (New)
coo6eAhevrKNC1azLAfGaw,YinzBurgh BBQ,2,142,4,Barbeque
CovCgffklC_E0b2QHZ-gWw,Chakh Le India,1,15,4,Indian
CpO1lqKf17bd7tpN8-BQAg,Bob's Diner,1,38,3,Anonymous
CqHTknOJHZZncWzGtpbNsA,Ron's Pizza Palace,1,6,3,Pizza
cQk8pgpxC-9MzFJS7Zo45w,The Groove Cheesesteak Co,1,62,3,American (Traditional)
cRHkJnBe8kvoyzQs8Q951w,Philly's Pitt Stop,0,6,2.5,American (Traditional)
cs9iu_1abcCXOuelaO-Gfg,Hookah Bookah Cafe,2,24,3,Coffee & Tea
Csi12bjcnJ6hDpcbedX6Jg,Pizza Hut,2,6,1.5,Italian
cTrEkyZXz4gBDOdN8vsRlQ,Piccolo Forno,2,278,4,Pizza
CuqjCQt-gCYBYFLDOdsQcA,Old Town Buffet,2,44,3,Chinese
CW63D7wq5s1sxAEfaNhW9A,Hank's Hotdogs Too,1,8,4,Burgers
cWDk7vNfPvythDpvVQNf1w,The Backdraft Bar & Grill,0,8,4,American (Traditional)
