Business_id,Name,Price Range,Review Count,Stars,Cuisine
0zaZp4Kqar6P4iG0ZfuftQ,The Seafood Center,2,26,4.5,Seafood
11yg-JMNCFowyIjJarzuDQ,Hardee's,1,8,3,American (New)
154tSL4P_0sblVtP7uP3_Q,Cosi,1,35,3,Anonymous
1alcD9lDjwxDIcGaUh9oCw,Taste of India,2,41,4,Indian
1befOgRP6P_AwzA1K6RJ4A,Dickey's Barbecue Pit,1,24,3.5,Barbeque
-1BzcQK-HDA6LVOThHMpsw,AJ's Pizzeria and Diner,2,17,4,Pizza
1H0L1uJtQdgwCxFEC7q6Tw,Olde Town Coffee House,2,13,4,Coffee & Tea
1HbKFWG5QKzYkuNxig6H7w,Saigon Noodles,1,253,4,Vietnamese
1qz8Ws6tEu04X632x08pzg,Rocky Rococo Pan Style Pizza,2,17,2.5,Pizza
1s5nBRc-6BqFT_1-ZaVVug,New Orleans Take-Out,1,81,4,Anonymous
1vXBMPl0It4jzUWBM-lJgA,Copper Top Restaurant,1,22,3,Breakfast & Brunch
1XbjMTMynhnMtqosQPS7CQ,Library Mall,1,4,5,Anonymous
1YEuqVtVMHdpavzoGcUUug,International House of Pancakes,1,18,2,Breakfast & Brunch
23RTangEll2MCb-xS571gg,Cafe Maya,1,15,4,Coffee & Tea
24_ltXORy8Taumt3NO9zsQ,McDonald's,1,7,2.5,Burgers
2aai1pIfThxDTTD_WwXHeA,Taste of China,1,13,2.5,Chinese
2b_lt45uM8XMgX-weIJ3nA,MacTaggarts Market,1,8,4,Anonymous
2B-pcUEMVkhghGAeuptxBA,Wendy's,1,11,1.5,Burgers
2hhUners_f_O2pGqSHr41A,CIRC,2,6,4,Breakfast & Brunch
2KiC2dj6rf3UWuvj6RPAgw,Tempest Oyster Bar,3,157,4,Seafood
2N4gFWxQYvhr9GfYiMyROg,Fast Biryani,1,53,4,Indian
2pmMehsVKnwhgWPSOxrkjA,Panda Garden,1,16,3.5,Chinese
2pODeDkLYUSv0BBVkNoB9Q,Fib's Fine Italian Beef & Sausage,1,18,4.5,Hot Dogs
2sJ3f-1lKo3oL5URrAAhPw,Heritage Bakery & Cafe,1,10,3.5,Cafes
2uapF8uioz-DZ2Eq0eeXmQ,QQ Express,1,37,3.5,Chinese
2vsPceME9rHNZ9OkR5zrpg,The Paradise Lounge,1,52,4,American (New)
2WxwgDMKm8XW6grbuMsDwg,Rocky Rococo Pan Style Pizza,1,13,2.5,Pizza
2WYBbV-VCKcnFemxWDZH_w,Atlantis Taverna,2,57,4.5,Greek
2xmRqCzVBfnoJPzBPnefyA,Taco Bell,1,10,3,Fast Food
2xRvgHdrm4X3myIFdp9Wew,Rocky Rococo,1,9,2.5,Pizza
3_dKevejfGY3eRj2xprRIQ,Ground Zero,1,54,4,Coffee & Tea
30Wzq2Yjcnt8IGZteNOmEQ,Dragon I,2,60,2.5,Chinese
311yXufoXR2dFngMHS9MFg,McDonald's,1,6,3,Burgers
32TNAtF2XVRYr1W_0deWMw,Burrachos Fresh Mexican Grill,1,15,3,Mexican
36nl8e6-LK01TTNP33PcJQ,Willie Ty's Eatery,2,30,3.5,Burgers
-3fmY6IhikhUQXpiaLgxHA,McDonald's,0,3,1,Burgers
3ibpEbF2-n1nUeJ2gQBQFg,Denny's,1,8,3,Breakfast & Brunch
3Jq5cde5lN9tLPrrOUAEFw,Gino's Italian Deli,1,54,4,Italian
3KUwS1FedV0_L5y_D9YAiQ,Palmyra Mediterranean Grill,1,57,3.5,Mediterranean
3mEOCjX7s9mW4QUMqAAyOA,Pho Nam Noodle House,1,100,4,Vietnamese
3nwskbfFgsSjVe6T8keTeg,Lao Laan-Xang Restaurant,2,234,4.5,Anonymous
3QGVEzjqBy8__fCuxN_e1g,Colectivo Coffee,1,20,3.5,Coffee & Tea
3SnqTPne49E5XSYv7BvYUw,Lazy Jane's,1,206,4,Breakfast & Brunch
3xVoQSgkPAd2i0GE3lHSZg,Johnny's Italian Steakhouse,2,114,3.5,Steakhouses
3zD6rxB92Mr0jb-LoYFFWw,Burger King,1,21,1.5,Burgers
3ZQmCHGtK6JNHlxaCeOx7g,Babes Grill & Bar,2,63,3.5,American (New)
41F8e_RwXlmIe10j8Qbhrw,Five Guys Burgers and Fries,2,27,3.5,Burgers
41NDrs1MLZqh00kpwBOtxw,Popeyes Chicken and Biscuits,1,13,3,Fast Food
41yvEnuFyB1iVzKYGXbTMQ,Pasqual's,2,36,3,Mexican
4BDeQwomJF195VY93R6Cww,Barriques,1,12,3,Coffee & Tea
4buhMysOQJBM6dHx7TxuUw,The Egg & I,1,77,3,Breakfast & Brunch
4Db74Jsyp81bei99fo-3Xg,World Buffet,2,40,3,Chinese
4DC1iwWjbl__amO_pPFyAQ,Me & Julio,2,38,3,American (Traditional)
4dL8yzQu974eCtTI-V4Znw,Vientiane Palace Restaurant,1,76,3.5,Thai
4eLcH5_DBlPb1NyuoQiRSw,Estrellón,3,74,4,Cafes
4F-mUkDJW2_Dtys7tv_GCA,Layla's Persian Food,1,37,4.5,Middle Eastern
4h7Fz2FeBu_KAx5FnFQ-Tg,Potbelly Sandwich Shop,1,11,2.5,Anonymous
-4PHmmCt_RmAfaE3sDKW_g,Mr Roberts,1,16,3.5,Burgers
4pZeC9W0EIiBTOJMnwG2vw,Red Robin Gourmet Burgers,2,51,2.5,Burgers
4PZwjwKcTbH4tWBiHz4s5Q,5th Quarter Sports Bar & Grill,2,22,3.5,American (Traditional)
4qWsQ5w7tenHTbR6s54GFw,Mr. Torta's,1,10,3.5,Mexican
4UsqmhU5wCmt1VnNyVoI7Q,Churchkey Bar and Grill,1,20,3.5,American (Traditional)
5_TX9FincQ29TOSLDfFxUQ,Oliva,2,65,3.5,Italian
57kf_KK1Lg7AIq0ozInH7Q,Papino's Ristorante and Pizzeria,0,16,3,Pizza
59HbIvjRvRyLfB8BnkoSYg,VFW Day Post 7591,2,6,4,American (Traditional)
5B0XAz8RhbuMDlRhot71mw,Jason's Deli,1,26,3.5,Anonymous
5debNXrXsKre_Xqxqm7GCg,Mr Brews Taphouse,1,22,3.5,Burgers
5grWBMD8Jt8vy-geV54e5Q,Culver's,1,7,2.5,Burgers
5m0OPZOPkohxh1D67M7ncA,Bruegger's Bagels,1,15,3.5,Breakfast & Brunch
5uxhIGZlJm9g_zfG_83z5Q,Peking Chinese Restaurant,0,4,3.5,Chinese
5w-qVzxUOGEajm9eH3gEkA,Parkway Family Restaurant,1,22,4,Breakfast & Brunch
-5xC7s9Ujg5F-3xFXtM_kg,Benvenuto's Italian Grill,2,22,2.5,Italian
5yDWNMFglisReWoTykOTRg,Gates & Brovi,2,126,3.5,American (New)
6091WcaSB2PnZ3Ag6eGCmg,Great Wall,1,7,4,Chinese
68JsiWNLKs8NDCrBCxIWMA,Esquire Club,2,38,3,Steakhouses
6BaQ2FZTDi2FYX9dIxWeJA,Steenbock's On Orchard,3,45,3.5,American (New)
6fDr0uxQ6HahgzMq0EkUXQ,Ginger Root,1,11,2.5,Asian Fusion
6GcKYcihd0psn7qY_bHMgQ,House of Mei,1,44,4,Chinese
6jCcIZcdhNPVep1oeUvegg,Ironworks Cafe,1,20,3.5,Cafes
6LNptbDHEKFDOpiJ7f-QYQ,Wendy's,1,9,3,Burgers
6oDZ78JiSKjXVLcurCpnhw,Nitty Gritty Middleton,2,28,3,American (Traditional)
6PuVFIL1rF5E-qu0Wq-Gug,VIP,2,141,3.5,Sushi Bars
6pYw00nLXSFTAsFngeB2Pw,TnT's Coffee & Cafe,1,40,3.5,Breakfast & Brunch
6QR-mdYPWJ9WuN7-xtTfQg,El Burrito Loco,1,3,4,Mexican
6YfLUTHFWdjZeMwsXTU1ww,Dragon City,1,13,3,Chinese
7489EuoDxHS432D2n4TCXQ,Curry in the Box,1,47,3.5,Thai
75hp1dHtMxLGbunwDZq7Cw,Maharana Indian Restaurant,2,63,4,Seafood
7dlX9oOy3o1_MPV-t7wTSA,Papa John's Pizza,2,8,3,Pizza
7NMvQUStQYd0ArBNnqAWtg,Tuscany Mediterranean Grill,2,23,3,Greek
7TqO3HEI7NJF_WGKwgPCaA,Next Door Brewing Company,2,104,3.5,Anonymous
7uoxZ35biPZfl8m5w2_XRA,Papa John's Pizza,2,5,4,Pizza
85GaloTNAYNl3hF87CPdkg,KFC,0,8,2.5,Fast Food
89O2bCyo92IpEEvgFXqOMw,Cousins Subs,1,3,3.5,Anonymous
8AGIIxZ-BBHbEGsgmhOOwA,Arby's,1,6,2.5,Burgers
8D5bGc3ScnJS-oyV_vye6g,Fuddruckers,2,20,3.5,Burgers
8GlGakyGqp9WvToKcnJmxg,Nostrano,3,174,4,Italian
8Khkf1BmXmalNT_J6iKFvw,Topper's Pizza,2,12,2.5,Pizza
8sYsE-RIvdubisaa69PxiA,La Bamba,1,47,3,Mexican
8wj6i7lHo9R4gPaXrxpWRw,Campus Biryani & Gyros,1,34,1.5,Indian
8XHad9b3D7Zynt5ZkrQK7w,Wando's,1,55,3,American (Traditional)
9B9xy9bPJbxxST_xxteZmw,Little Caesar's Pizza,1,6,3.5,Pizza
9CK32E4OjQnBJblWB5QsZQ,Arby's,0,3,3.5,Fast Food
9GHHH-edaSLwKZahZTdM3g,Wisconsin Brewing Tap Haus,2,94,3,American (Traditional)
9gLWzc8CWu-LsrpLXrTWeA,Great Harvest Bread Company,1,20,4.5,Cafes
9GUN0cEAK6ysOz0oGhCK8A,Plaka Taverna,1,79,4,Greek
9hf_gSaDn3cdLsE6vTsUfw,Happy Wok,1,11,4,Chinese
9ofDKryDCTnkAZXKzLcQ8w,Avenue Club and the Bubble Up Bar,2,81,3.5,American (Traditional)
9p1o6jCY4fkQAJRmEjgSMw,The Sett,1,16,4,American (New)
9Tjj3Zg-PPFCIUB_ITe30A,Ladonia Cafe,1,12,5,Anonymous
9TSU0S-4Ni3cjrJFrdQLeg,Chocolaterian Cafe,1,97,4.5,Coffee & Tea
9uS7KnxzXV_-ZJMk_2rUSA,Hooters,2,22,3,American (Traditional)
9vcPZJKD46IkBlFuU4Z-Dg,Lao Laan-Xang,2,80,3.5,Thai
9vgu6o1CwP5NakVkb29z0g,Sarku Japan,1,6,4.5,Japanese
9vr4pVexU8hhnbQBJECzmg,Mid Town Pub,2,46,4,American (Traditional)
9wsv3WwH0HtwPvD8XCdT_g,Culver's Frozen Custard,1,9,4,Fast Food
9xncPz8c0hQp1wXZNyZynQ,Milio's Subs,0,3,2.5,Anonymous
9yDl7MtVdwC_f-wq-_elBw,Nonno's Ristorante Italiano,2,64,4,Italian
a1RJtImq30iLs4oxM--QKA,The Free House Pub,2,96,4,American (Traditional)
A32mYktgckODsMR3gM3hRQ,Legends Sports Bar & Grill,2,17,3,American (Traditional)
A3ZK7esn3oKG5O3OEWMHiw,Himal Chuli,2,176,4,Anonymous
a5FttSCTWbAZmfkIkUENJw,McDonald's,1,14,3,Burgers
a66CtYcUgVjXy57GcoDOXg,Journey Sushi & Seafood Buffet,2,117,3.5,Seafood
aaYR5kTMqgRGVtTr1kKmKw,Chipotle Mexican Grill,1,34,4,Fast Food
aCMhR8XTu-f8GgMHYl0ipA,Sophia's Bakery & Cafe,1,177,4.5,Breakfast & Brunch
aE0Wo8zNiFcxvlsNRgR0dw,Mother Fool's Coffeehouse,1,69,3.5,Coffee & Tea
Agr28_3DohGpTAD0NGS95Q,Crema Cafe,1,139,4,Breakfast & Brunch
Aie1Q9OT6OTRY0cuvX7ZyQ,Burger King,1,3,4.5,Fast Food
Aio5aGXkf0aEeGCcSpWkRg,Tex Tubb's Taco Palace,2,227,3.5,Mexican
ALE6n4ec-_JvopWx5de7PA,McDonald's,1,7,1,Burgers
ALwQeM5E8kpsB6AfSmzW0w,Taco Bell,1,10,1.5,Fast Food
aMxgW7RlILhF-vcD-sihhg,Granite City Food & Brewery,2,119,3.5,American (Traditional)
aqnvzRlSMlW5OX9A-qipLA,IHOP,1,25,2.5,Breakfast & Brunch
AwilCbbfLRp4bx5agP9Qmg,Dairy Queen,1,9,3,Fast Food
AwQorTMV_hspc7Y6D_bFmw,Oliver's Public House,2,111,3.5,Breakfast & Brunch
aybLDQRhUwOr7WoQfdofPQ,Rare Steakhouse,4,111,4,Steakhouses
B_K4A2gIK7Q8rPmBDYI86w,Taqueria El Jalapeño,1,53,4,Mexican
B0Vuwn6Hugc-0U5n31YBfg,C's Restaurant Bakery and Coffee Shop,1,28,4,American (Traditional)
b1Rosp3eIyRKgSbr6Axg1Q,Paisan's,2,115,3,Pizza
b3HiA0pIJ-qIUfXwqIvAZQ,Anna's Pizzeria,2,16,4.5,Pizza
b3ZOCcD_bU9Tfv21o9ThBQ,Fraboni's Italian Specialties & Delicatessen,1,25,3.5,Italian
b4Kh-7FujnNDeA1z9X8KFw,Amber Indian Cuisine,2,47,4.5,Indian
B5n_4U72uoZ3mkZeQCt9RQ,Cousins Subs,1,4,3,Anonymous
bAKErQneMNuEThzhMgXFJw,Buffalo Wild Wings,2,37,2,American (Traditional)
BcSaNiXBsGaxdnZU096QTg,Denny's,1,17,2.5,Breakfast & Brunch
BfiU8hGgUpNNm7t-ljnwmw,Hong Kong Station,2,34,3.5,Chinese
BfnwW7f18N4J0MD-bnh1zQ,Day One Pizza,1,14,3.5,Pizza
bFosvxlK1PWI6dqvIKpQ5w,The Great Dane,2,88,3.5,American (Traditional)
Bgsr91YOV0F48h0OUCgciA,Brocach,2,69,3.5,Breakfast & Brunch
bjbkbKup-HqkkWRrEOk2cg,Laredo's Mexican Restaurant,2,39,3,Mexican
bldyAKdfvulwDRZNu0OwTg,World Of Beer,2,27,3.5,American (Traditional)
Blv95aU63EQSMw7wH9xSQA,Maharani Restaurant,2,164,3.5,Indian
BoYuRrfyC6qQSaJFrgAWWg,Chez Nanou,2,46,4,French
BPftTf2ZNidSaeyyXcxhdg,Subway,1,3,3,Fast Food
Br9o4CNzhwUw4YUHseGA-g,Buck's Pizza,1,19,3.5,Pizza
brkJrGv2Eaj9NTl9g2RMgA,Rocky Rococo Pan Style Pizza,1,5,2.5,Pizza
BtqIbQ44Pa7-4pAIfPnc9Q,Falbo Bros. Pizzeria,2,27,3.5,Pizza
BUIrO-pCTTgMGQcAj2qyrA,Helbachs Coffee House,1,27,4,Coffee & Tea
BVgnavF-B0wxQhP7wJTAVg,Rosie's Coffee Bar & Bakery,1,63,4,Coffee & Tea
BwQiwAZTHjmoBY0yO06inQ,Heartland Grill,2,9,3,American (Traditional)
BZukyg37Vf7j0oLJC24LHg,Erbert and Gerbert's,1,15,3.5,Anonymous
c1cGCn1syl9_c6XKEu4Mhg,Irish Pub,1,15,3.5,American (Traditional)
c2KtIwcnEh99YWZsRgq4zQ,Sonic,1,30,2.5,Fast Food
c2ZluDaHbes0-ZgvZyurBw,Chang Jiang Restaurant,1,27,3.5,Chinese
C4sdA4Eu7D8VMRPAnUgoSA,Xiang Jiang,1,9,4,Chinese
c5awCF5eu0ZkxUf_i94uPA,Bristled Boar Saloon & Grill,1,22,3.5,American (Traditional)
C6NHEs8gWDzLFdpy59B-zA,Jacobson Bros Meats & Deli,1,4,3.5,Anonymous
C70R_7VBmd4WHCZp1B9i1A,OSS Madison,1,112,4.5,American (New)
C8eIJ_fuWhUUERCSaTZehg,ZenZen Taste \u56db\u5408\u9662,2,17,4,Asian Fusion
cap_lFiLgcHbyteGoHicIA,MOOYAH Burgers  Fries & Shakes,1,18,3.5,Burgers
cCStad4wX3ADPbz5AHCn9g,KFC,2,7,1.5,Fast Food
cFZj6p-KEiAZokMPbjuMRA,Novanta,1,116,4.5,Italian
cG-wWJPO6MCuphYIqVcLsQ,Rosati's Pizza,1,69,3.5,Pizza
CgZG8x59kWo4-wVt5vHT4w,Inka Heritage,2,162,4,Seafood
cIGbQ0evZMaBGBt1am4hAQ,McDonald's,1,3,4,Burgers
CiZ_j-Hq5WK5WOW_zB7WZg,Green Forest Family Restaurant,1,8,4,Breakfast & Brunch
ckliJ8meY4ZMF6aQUb8PYw,Ian's Pizza,1,308,4,Pizza
CLW4LJCYbAkwlgNWB2rVbQ,Echo Tap & Grill,1,71,4,American (Traditional)
cmv6wUUe-H0xRiFEY0__iQ,Graze,2,719,4,American (New)
cnc5Fu-xE1CKLI_bh7P01g,Original Pancake House,2,110,4,Breakfast & Brunch
cnvVpOF0pC0QuvANdCpoMQ,The Cheesecake Factory,2,88,3,American (Traditional)
cpGv6ES2hzPCtCUQgipwXw,New Orleans Take-Out,1,58,4,Seafood
cQNRW64fLhkVV2yQyqHkGA,Barriques Market,2,56,4,Coffee & Tea
CQRYL_4Mu3215d1F_C0Qpg,Badgerland Bar & Grill,2,17,3,Burgers
cRqZ_w9ImfYYIXTHpJMv0Q,Silver Eagle Bar & Grill,1,22,3,American (Traditional)
cruBFtsFaBuhX_I72uU8pA,Papa John's Pizza,2,6,1.5,Pizza
CshTEcwHhtL7uxs888cLzA,Pancake Cafe,2,102,3,Breakfast & Brunch
ct5sMv_fhZLNOt_ymNpXZQ,Jakarta Cafe,0,3,2.5,Anonymous
ctqKknbWggtDnO2tVbfINQ,Abarrotes Yuremi,1,13,4.5,Mexican
CU5d1QN2A5cgcR9zmLVS0g,The Cooper's Tavern,2,306,3.5,American (New)
CUsXA3zDKOpSMxyfaaOmTw,Rocky Rococo Pan Style Pizza,1,10,2,Pizza
cwrf67GWlXnwNDEY0iiTgw,Sol's On the Square,2,74,3.5,Korean
cZr9IrNzMydiMT9tdtCGtA,Market Street Diner,2,72,3.5,Anonymous
d24w8_TEu1QamA3qFI5JMw,Black Bear Inn,2,12,3.5,Anonymous
D2A394AkwlntDC5vIbASyg,SoHo Gourmet Cuisines,1,36,4.5,Asian Fusion
D3a0vrdXzT_UkbPNhK8f7w,The Fountain,2,70,3.5,American (Traditional)
D4KioPzFvBwb04Pf7rtCeA,Pizza Pit,1,10,2.5,Pizza
de0hIDLks3ROJQtmSJWWPw,Minerva Indian Cuisine,2,59,4,Indian
DffW-HjpvUAf4Flm7XInyw,El Patron Mexican Grill,2,30,3.5,Mexican
DFHKNQ7N7mIQFLwEtSF-fw,Mr. Brews Taphouse,2,16,4,Burgers
dgGpvbTjAWet0YPJ3kDJiA,Pizza Pit Extreme,2,26,3.5,Pizza
DgKTPEdH5yk552xBU5lgCw,Rocky's Party Pizzeria,2,7,2.5,Pizza
dgq6Y3t81Hq3Og-qd4C5Ew,Perkins Restaurant & Bakery,2,15,3,American (Traditional)
dHZw7fvo69r9v9hY_J_g1g,Madistan,1,36,4,Mediterranean
di0k415NkTOQp6mZ6AbTOQ,Sprecher's Restaurant and Pub,2,135,3,American (Traditional)
DInchTMpKhM-G52cNKLtOg,Humble,1,31,4.5,Anonymous
dkgNL4LAIyKexAIRQy7Yew,Sonic,1,28,2,Fast Food
dKZguiNXV0ZPQLLqDt84Og,Mr. Brews Taphouse,2,32,4,American (Traditional)
dOo_jUaYeHC4b6bgOytinw,Otto's Restaurant & Bar,3,61,4,Seafood
DR4xcr3eJ0vfYRomvx036w,Wah Kee Wonton Noodle,1,121,4,Cantonese
dtghBwhGk0czWIpc_6KCbA,Red Rock Saloon,2,38,3.5,Barbeque
DWZM3Qw0WJminDcXoBE_eA,Brothers Three Bar & Grill,1,38,4,Burgers
dylp6k9_Du-oojW5lVNwyA,Panera Bread,1,28,2.5,Anonymous
E1iGBnmtLu_DqtsSKnCQ4Q,Game Time Sports Bar and Grill,1,6,4,American (Traditional)
E6MOhbSbSu8Jqf9kNcNokg,Cafe La Bellitalia,2,75,4,Pizza
E6r76XG8u6qJCJuyAMVFrg,Pizza Hut,1,4,4,Italian
E7suHPqErWxNpcKA9PCSHQ,Rising Sons Deli,1,71,3.5,Thai
e8EODhFjwcYUzt_qFKJWzw,Milio's Sandwiches,1,5,5,Anonymous
EaGI835yZEyLbaEyoM85FQ,Banzo Shük,2,16,4.5,Mediterranean
EbhnT9RcTyyGNBp1s2NQZQ,Harvest,3,182,3.5,American (New)
ecJPRm8Nzx84IBmqI3Xy2w,McDonald's,1,7,2.5,Burgers
ed5VpqG6NlI2_ALQpZ0lLA,Mediterranean Cafe,1,161,4.5,Greek
EeLiNCQL8JGxHjBi8N3lRw,Erbert and Gerbert's,1,15,3.5,Fast Food
EfMxJr-rWlXc7UlGkI0Y5w,Monk's Bar & Grill,2,44,3.5,American (Traditional)
eG3Kxpv-JOLib9o5W9Aiyw,A Pig In a Fur Coat,3,289,4.5,American (New)
EH7sT3dV-B365RETWCQhIA,Dotty Dumpling's Dowry,2,357,4,Burgers
eKT11QqlcEJUuq-OsaPMtw,School Grounds Cafe,1,27,4.5,Cafes
EnQewGyKYsME5gchmyvsPg,Paul's Pel'meni,1,242,4.5,Anonymous
EO_LRZc_g0KIR-uRC2ecnQ,Michael's Frozen Custard,1,61,3.5,Burgers
epMKlsA-OoZMNcXTMmWoMw,Sujeo,2,140,3.5,Korean
eR7pephNfbVvuBYgOvpK4g,Milio's Sandwiches,1,4,3,Anonymous
eRu1OoBfgGb8Js_BsCkgNA,Gus's Diner,1,54,3.5,Anonymous
eWjlM_MXCbVI2vrpviMxZw,Firehouse Subs,1,17,4,Fast Food
EwxURzkF_rhj6cVP7lxPhQ,El Pastor,1,64,3.5,Mexican
exfWB4hSVa1jWCVerV-0PQ,Athens Gyros,0,6,2.5,Greek
exLaqeER1uY9kVfwfFxvKA,Fair Trade Coffee,1,55,4,Coffee & Tea
e-YQOv0Uid6uzCz23yCyXw,Bahn Thai Restaurant,2,54,3.5,Thai
EZEVomdOu6OR4i2opTVOnQ,All Stop Deforest,2,4,1.5,Pizza
ezv2z7IlkKlvZdBPo1Msmw,Melted,1,13,4,Anonymous
EZwI5OaiqJq2w2_z6qP0rQ,Domino's Pizza,2,12,3,Pizza
f0gIqoBYj7GKOh6Icl8vAg,Culver's,1,38,4,Fast Food
f3i15z8B4H44Yli_UHrEYw,Milio's Sandwiches,1,5,4,Anonymous
F3Lzg82TAexZhKO_RPQaWw,Papa John's Pizza,1,6,2,Pizza
fBBMlJIud_LXrTV-zfkM0g,Pizza Di Roma,1,77,3.5,Italian
FbMM7eqnhQuZ6yQ2D4qXcw,Panera Bread,1,9,2,Anonymous
fc7QD3p7hOyewBFNOvTdOg,Pizza Hut,1,15,2.5,Italian
fDWvQT7sHx2PG6S41-V0ow,The Side Door Grill and Tap,2,71,4,American (Traditional)
fEX1IcPNrhJAdwk4DgyVVw,Tornado Steak House,3,348,4,Steakhouses
fF3WhLaEyvnpwZqrCOVqaQ,Taco Bell,1,3,3.5,Fast Food
FFox_Hm1gZGvlRxlQsxaLw,Pinkus McBride Market,1,30,4,Anonymous
fGhu7d7oW09qDgVI5CZV7g,Captain Bill's,2,70,3,Seafood
FHqwLwpLjUjeLP-IdG_o_w,The Old Fashioned,2,1184,4,American (Traditional)
fI33gSlUBxDrc2OnLxIKew,Mariners Inn,3,41,3.5,Seafood
Fik8yq-66Gfe0AHw8DvoSw,Happy Wok,1,16,3.5,Chinese
FiP9q_YD5vgxu_Sflo5oZw,Culver's,1,12,3.5,Fast Food
FIR1SRvSAMNTO3VvNaJn2g,Toby's Supper Club,2,74,3.5,American (Traditional)
fj9NoCcjZVBs_HpPO6ROsw,Rev. Jim's Roadhouse,1,7,2,American (Traditional)
fjaQ3Ixkofh8xGhklUtDnA,Monty's Blue Plate Diner,1,398,4,American (Traditional)
FL23wk71EZ_piNiMlrtaKg,Original Pancake House,2,29,3.5,Breakfast & Brunch
fmfiSDAJtjxbnRBBtYhnNw,MACS,1,85,4,American (New)
FmR45YKqNhwz7wHSzTFl4A,Angelo's,2,19,4.5,Pizza
FO3SpeDotNVzBiehHKgr0Q,The Icon,2,111,3.5,Anonymous
FO7qxNWeGo6ck3CiIlicPA,Qdoba Mexican Eats,1,7,3.5,Mexican
FoHNVQQbiuY7CV8cc-iFzg,Blue Moon Bar & Grill,1,63,4,Burgers
fOYx1be7j-eNMbs2EXn8-A,Lucky's Bar & Grille,2,28,3,Cafes
fprvphULe1moL5FtfiAIHA,Milio's Sandwiches,1,3,3,Anonymous
FPyYoexztOi-I0-uOaUFgA,ZuZu Cafe & Market,1,44,3.5,Cafes
fQ1h3WSy3kKAsM7NKtFnnQ,Asian Sweet Bakery,1,59,4,Chinese
FSqH6YEKc-F3itN3kfs7ow,Mini Hot Pot,2,55,5,Chinese
fsWrXr42acPXByS_TdNgiA,A8 China,1,29,2.5,Chinese
fSyyauFGkgfRSz9bPNKVRg,Nani Restaurant,2,88,3.5,Cantonese
FuBvRp5gR0_Y6DV_l5ph3A,Good Food,1,52,5,Anonymous
fuhjVvhkQ22j92BTGHEX7A,Monkeyshines Bar & Grill,1,19,2.5,Burgers
fXQmGQcLtMaRJyxsRfIe-w,Lakeview Bakery and Deli,1,13,4.5,Anonymous
G0KGmRv-31cq6ZnRSs7LYw,Rising Sons,1,7,4.5,Thai
G1qUGBNYNS220jKlPAlFsA,The Village Green,1,61,4,American (Traditional)
g68i6-Bbu7uYQOKOQX8Hsw,Halverson's Supper Club,2,13,3.5,American (Traditional)
g6YGGPsmtOpO_xcBASU0Ng,Pan y Pan,2,3,5,Mexican
g7YEgauyG_E7y4OE6Qb8lw,Dhaba Indian Bistro,2,141,4.5,Indian
g8SXB8rqkftbTv5M78Ah9A,Estacion Inka,1,33,4.5,Anonymous
